#Task Selector: 5
#PID Parameters: kp: 0.06, kd: 0.03, ki: 0.02
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652719723766749 0.00 0.00 0.00 0.00 -1.39 6.70 -0.07 0.34 -4336.91 20939.62 -867.38 4187.92
1652719723782597 0.00 0.00 0.00 0.00 -0.19 6.70 -0.08 0.67 -0.54 19.22 -867.49 4191.77
1652719723798916 0.00 0.00 0.00 0.00 -0.19 6.70 -0.09 1.01 -0.61 21.48 -867.61 4196.06
1652719723815375 0.00 0.00 0.00 0.00 -0.19 6.70 -0.10 1.34 -0.59 20.80 -867.73 4200.22
1652719723831910 0.00 0.00 0.00 0.00 1.01 6.70 -0.05 1.68 3.10 20.60 -867.11 4204.34
1652719723847906 0.00 0.00 0.00 0.00 1.01 5.80 0.00 1.97 3.08 17.76 0.89 19.97
1652719723864128 0.00 0.00 0.00 0.00 1.01 4.61 0.05 2.20 3.22 14.71 1.64 19.07
1652719723880756 0.00 0.00 0.00 0.00 -0.19 4.61 0.04 2.43 -0.59 14.39 1.64 17.65
1652719723896383 0.00 0.00 0.00 0.00 -0.19 4.61 0.03 2.66 -0.58 14.04 1.65 16.30
1652719723913431 0.00 0.00 0.00 0.00 -0.19 4.61 0.02 2.89 -0.62 14.91 0.90 15.16
1652719723929180 0.00 0.00 0.00 0.00 1.01 2.21 0.08 3.00 2.99 6.57 0.88 12.92
1652719723945835 0.00 0.00 0.00 0.00 -0.19 2.21 0.07 3.11 -0.62 7.16 0.12 11.41
1652719723961467 0.00 0.00 0.00 0.00 1.91 3.41 0.16 3.28 5.84 10.44 1.40 10.63
1652719723978054 0.00 0.00 0.00 0.00 1.90 2.21 0.26 3.39 6.23 7.23 2.77 9.26
1652719723994919 0.00 0.00 0.00 0.00 1.90 1.31 0.35 3.45 5.81 4.01 4.05 7.08
1652719724010246 0.00 0.00 0.00 0.00 1.90 -1.09 0.45 3.40 5.73 -3.27 4.60 5.11
1652719724025532 0.00 0.00 0.00 0.00 3.10 -1.09 0.60 3.35 10.35 -3.63 6.79 2.96
1652719724042506 0.00 0.00 0.00 0.00 4.30 -1.09 0.82 3.29 14.44 -3.65 8.51 0.14
1652719724058544 0.00 0.00 0.00 0.00 4.30 -2.29 1.03 3.18 12.83 -6.82 9.83 -2.67
1652719724075029 0.00 0.00 0.00 0.00 4.30 -3.19 1.25 3.02 13.69 -10.16 11.41 -5.50
1652719724090939 0.00 0.00 0.00 0.00 6.40 -5.60 1.64 2.40 24.07 -38.01 15.08 -12.45
1652719724107116 0.00 0.00 0.00 0.00 5.50 -5.60 1.92 1.79 18.33 -39.61 16.67 -19.65
1652719724124105 0.00 0.00 0.00 0.00 6.40 -7.71 2.25 1.07 20.66 -45.17 17.92 -27.95
1652719724139560 0.00 0.00 0.00 0.00 6.40 -10.13 2.58 0.23 19.80 -50.55 19.31 -36.70
1652719724156071 0.00 0.00 0.00 0.00 6.40 -10.13 2.85 -0.62 17.90 -55.83 20.15 -45.83
1652719724172182 0.00 0.00 0.00 0.00 7.61 -11.04 3.18 -1.46 20.36 -51.95 19.41 -48.62
1652719724188761 0.00 0.00 0.00 0.00 6.41 -12.26 3.45 -2.30 17.01 -53.11 19.15 -51.32
1652719724204755 0.00 0.00 0.00 0.00 8.82 -13.48 3.90 -3.21 27.73 -55.67 20.56 -53.42
1652719724221516 0.00 0.00 0.00 0.00 10.03 -14.70 4.41 -4.17 32.66 -61.71 23.13 -55.65
1652719724237186 0.00 0.00 0.00 0.00 10.94 -15.62 4.97 -5.18 33.90 -61.62 26.33 -56.81
1652719724253366 0.00 0.00 0.00 0.00 8.83 -16.84 5.36 -6.13 25.44 -61.98 27.35 -58.82
1652719724269542 0.00 0.00 0.00 0.00 10.04 -18.08 5.87 -7.15 32.13 -63.68 30.37 -60.93
1652719724285745 0.00 0.00 0.00 0.00 10.96 -19.31 6.32 -8.29 28.55 -71.66 30.53 -64.13
1652719724302444 0.00 0.00 0.00 0.00 12.17 -20.25 6.84 -9.41 32.23 -70.48 30.45 -65.88
1652719724318434 0.00 0.00 0.00 0.00 10.97 -22.72 7.29 -10.61 27.61 -73.14 29.19 -68.19
1652719724335245 0.00 0.00 0.00 0.00 13.41 -22.73 7.86 -11.69 36.41 -68.53 31.38 -69.50
1652719724351383 0.00 0.00 0.00 0.00 14.33 -23.99 8.43 -12.84 34.09 -69.53 31.78 -70.67
1652719724367173 0.00 0.00 0.00 0.00 13.42 -24.92 8.88 -14.03 28.78 -75.17 31.82 -71.37
1652719724383958 0.00 0.00 0.00 0.00 13.43 -26.17 9.34 -15.22 29.62 -77.44 31.30 -72.76
