#Task Selector: 5
#PID Parameters: kp: 0.02, kd: 0.06, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652725033386705 0.00 0.00 0.00 0.00 175.31 130.52 8.77 6.53 547859.03 407873.36 109571.81 81574.67
1652725033403041 0.00 0.00 0.00 0.00 175.31 130.52 17.53 13.05 491.24 365.72 109670.05 81647.82
1652725033419015 0.00 0.00 0.00 0.00 175.31 130.52 26.30 19.58 543.31 404.49 109778.72 81728.71
1652725033435581 0.00 0.00 0.00 0.00 175.31 130.52 35.06 26.10 556.59 414.37 109890.03 81811.59
1652725033452253 0.00 0.00 0.00 0.00 175.31 130.52 43.83 32.63 534.53 397.95 109996.94 81891.18
1652725033468390 0.00 0.00 0.00 0.00 175.31 130.52 52.59 39.16 532.29 396.28 531.59 395.76
1652725033484352 0.00 0.00 0.00 0.00 175.31 130.52 61.36 45.68 549.58 409.15 543.26 404.45
1652725033499339 0.00 0.00 0.00 0.00 10.01 21.41 61.86 46.75 31.77 67.98 440.95 337.15
1652725033515519 0.00 0.00 0.00 0.00 10.91 22.63 62.41 47.88 36.96 76.64 337.02 269.60
1652725033531697 0.00 0.00 0.00 0.00 10.91 22.63 62.95 49.02 34.12 70.74 236.94 204.16
1652725033550231 0.00 0.00 0.00 0.00 10.91 22.63 63.50 50.15 34.15 70.81 137.31 139.07
1652725033566377 0.00 0.00 0.00 0.00 12.12 22.63 64.10 51.28 33.02 61.68 34.00 69.57
1652725033582231 0.00 0.00 0.00 0.00 13.32 22.63 64.77 52.41 41.75 70.95 36.00 70.16
1652725033598610 0.00 0.00 0.00 0.00 12.11 20.21 65.37 53.42 38.68 64.57 36.34 67.75
1652725033614596 0.00 0.00 0.00 0.00 12.11 20.21 65.98 54.43 37.50 62.60 37.02 66.12
1652725033630916 0.00 0.00 0.00 0.00 12.11 20.21 66.59 55.44 38.18 63.73 37.83 64.71
1652725033646448 0.00 0.00 0.00 0.00 175.31 130.52 75.35 61.97 542.30 403.74 139.68 133.12
1652725033672125 0.00 0.00 0.00 0.00 175.31 130.52 84.12 68.49 572.06 425.89 245.74 204.11
1652725033682743 0.00 0.00 0.00 0.00 175.31 130.52 92.88 75.02 343.57 255.78 306.72 242.35
1652725033694254 0.00 0.00 0.00 0.00 175.31 130.52 101.65 81.55 835.07 621.70 466.24 354.17
1652725033705511 0.00 0.00 0.00 0.00 175.31 130.52 101.65 81.55 0.00 0.00 458.60 341.42
1652725033716193 0.00 0.00 0.00 0.00 175.31 130.52 101.65 81.55 0.00 0.00 350.14 260.67
1652725033728740 0.00 0.00 0.00 0.00 115.36 123.37 98.65 81.19 -284.36 -33.92 178.86 168.71
1652725033754944 0.00 0.00 0.00 0.00 115.36 123.37 95.65 80.83 -241.81 -28.84 61.78 111.79
1652725033781154 0.00 0.00 0.00 0.00 115.36 123.37 92.65 80.47 -115.03 -13.72 -128.24 -15.30
1652725033793560 0.00 0.00 0.00 0.00 118.14 119.35 89.80 79.91 -109.74 -21.43 -150.19 -19.58
1652725033805785 0.00 0.00 0.00 0.00 118.55 126.22 86.96 79.70 -231.66 -17.53 -196.52 -23.09
1652725033818600 0.00 0.00 0.00 0.00 118.14 119.35 92.36 84.60 447.81 405.58 -50.08 64.81
1652725033830800 0.00 0.00 0.00 0.00 118.14 119.35 97.73 89.43 424.24 382.69 83.13 147.12
1652725033854764 0.00 0.00 0.00 0.00 118.14 119.35 103.09 94.27 444.76 401.19 195.08 230.10
1652725033865410 0.00 0.00 0.00 0.00 175.31 130.52 111.31 99.66 344.98 226.40 286.03 279.67
1652725033876930 0.00 0.00 0.00 0.00 -0.27 -29.60 110.69 97.05 -58.86 -248.22 320.59 233.53
1652725033890989 0.00 0.00 0.00 0.00 -1.53 -35.67 109.95 94.14 -65.08 -255.58 218.01 101.30
1652725033907332 0.00 0.00 0.00 0.00 -1.53 -35.67 109.26 91.34 -49.06 -201.12 123.35 -15.47
1652725033923589 0.00 0.00 0.00 0.00 -6.29 -47.88 108.34 87.94 -56.93 -210.72 23.01 -137.85
1652725033939874 0.00 0.00 0.00 0.00 -7.64 -54.34 107.36 84.21 -61.29 -231.41 -58.25 -229.41
1652725033956194 0.00 0.00 0.00 0.00 -12.53 -61.05 97.96 74.63 -582.12 -593.64 -162.90 -298.49
1652725033970665 0.00 0.00 0.00 0.00 -13.66 -67.48 88.52 64.73 -584.98 -612.92 -266.88 -369.96
1652725033987157 0.00 0.00 0.00 0.00 -17.39 -73.04 78.88 54.55 -673.17 -711.10 -391.70 -471.96
1652725034002641 0.00 0.00 0.00 0.00 -20.11 -76.09 69.11 44.22 -597.71 -631.91 -499.85 -556.19
1652725034018468 0.00 0.00 0.00 0.00 -18.84 -77.53 59.40 33.82 -633.93 -679.26 -614.38 -645.77
1652725034034881 0.00 0.00 0.00 0.00 -22.48 -77.67 49.51 23.41 -630.28 -663.41 -624.01 -659.72
1652725034051392 0.00 0.00 0.00 0.00 -21.53 -78.75 42.67 13.31 -420.48 -620.87 -591.12 -661.31
1652725034067187 0.00 0.00 0.00 0.00 -22.52 -78.79 35.77 3.20 -421.24 -617.63 -540.73 -642.62
1652725034083762 0.00 0.00 0.00 0.00 -22.58 -80.29 28.88 -6.99 -440.47 -650.34 -509.28 -646.30
1652725034099542 0.00 0.00 0.00 0.00 -25.42 -84.58 21.70 -17.18 -438.67 -623.12 -470.23 -635.07
1652725034116075 0.00 0.00 0.00 0.00 -25.42 -84.58 14.50 -27.72 -461.09 -675.09 -436.39 -637.41
1652725034132600 0.00 0.00 0.00 0.00 -24.21 -87.58 7.38 -38.07 -434.55 -631.70 -439.20 -639.58
