#Task Selector: 5
#PID Parameters: kp: 0.05, kd: 0.05, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652531449780782 0.00 0.00 0.00 0.00 4.30 4.61 0.21 0.23 13435.06 14394.55 2687.01 2878.91
1652531449796653 0.00 0.00 0.00 0.00 5.50 3.41 0.49 0.40 15.47 9.59 2690.11 2880.83
1652531449812734 0.00 0.00 0.00 0.00 3.10 -1.09 0.64 0.35 9.92 -3.47 2692.09 2880.13
1652531449828726 0.00 0.00 0.00 0.00 1.90 1.31 0.74 0.41 5.99 4.13 2693.29 2880.96
1652531449844910 0.00 0.00 0.00 0.00 4.30 0.11 0.96 0.42 13.58 0.36 2696.00 2881.03
1652531449861757 0.00 0.00 0.00 0.00 4.30 -1.09 1.17 0.36 13.42 -3.39 11.68 1.44
1652531449878034 0.00 0.00 0.00 0.00 5.50 -4.39 1.44 0.14 16.46 -13.15 11.87 -3.10
1652531449894289 0.00 0.00 0.00 0.00 5.50 -3.19 1.72 -0.02 17.05 -9.89 13.30 -4.39
1652531449910495 0.00 0.00 0.00 0.00 6.40 -4.39 2.04 -0.24 19.92 -13.67 16.09 -7.95
1652531449926689 0.00 0.00 0.00 0.00 5.50 -4.39 2.31 -0.45 17.22 -13.75 16.81 -10.77
1652531449943057 0.00 0.00 0.00 0.00 3.10 -3.19 2.47 -0.61 9.72 -10.00 16.07 -12.09
1652531449959153 0.00 0.00 0.00 0.00 1.91 10.29 2.57 -0.10 5.96 32.18 13.97 -3.03
1652531449975388 0.00 0.00 0.00 0.00 3.10 -3.19 2.72 -0.26 9.79 -10.06 12.52 -3.06
1652531449991882 0.00 0.00 0.00 0.00 1.90 -2.29 2.82 -0.37 5.99 -7.20 9.74 -1.77
1652531450007255 0.00 0.00 0.00 0.00 6.40 -3.19 3.14 -0.53 19.72 -9.83 10.24 -0.98
1652531450022613 0.00 0.00 0.00 0.00 7.60 -3.19 3.51 -0.69 25.42 -10.68 13.38 -1.12
1652531450039242 0.00 0.00 0.00 0.00 6.40 -4.39 3.83 -0.91 21.23 -14.57 16.43 -10.47
1652531450055834 0.00 0.00 0.00 0.00 10.90 -2.29 4.38 -1.03 33.17 -6.98 21.11 -9.85
1652531450072099 0.00 0.00 0.00 0.00 10.00 -5.60 4.88 -1.31 30.77 -17.24 26.06 -11.86
1652531450088980 0.00 0.00 0.00 0.00 12.09 10.29 5.48 -0.79 38.26 32.59 29.77 -3.38
1652531450105132 0.00 0.00 0.00 0.00 7.60 -4.39 5.65 -1.24 9.98 -27.23 26.68 -6.69
1652531450120902 0.00 0.00 0.00 0.00 6.40 -3.19 5.69 -1.57 2.87 -21.04 23.01 -7.98
1652531450137563 0.00 0.00 0.00 0.00 5.50 -3.19 5.81 -1.68 7.73 -6.78 17.92 -7.94
1652531450153723 0.00 0.00 0.00 0.00 5.50 -3.19 5.99 -1.90 11.00 -13.78 13.97 -7.25
1652531450170031 0.00 0.00 0.00 0.00 3.10 -4.39 5.93 -2.13 -3.80 -14.26 5.56 -16.62
1652531450185985 0.00 0.00 0.00 0.00 3.10 -4.39 5.87 -2.29 -3.77 -10.41 2.81 -13.25
1652531450202292 0.00 0.00 0.00 0.00 3.10 -4.39 5.75 -2.29 -7.76 0.00 0.68 -9.05
1652531450218271 0.00 0.00 0.00 0.00 3.10 -3.19 5.63 -2.29 -7.59 0.00 -2.38 -7.69
