#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652723729557224 0.00 0.00 0.00 0.00 1.01 6.70 0.05 0.34 3148.98 20939.90 629.80 4187.98
1652723729573330 0.00 0.00 0.00 0.00 4.30 7.90 0.27 0.73 13.71 25.18 632.54 4193.02
1652723729589411 0.00 0.00 0.00 0.00 1.01 7.90 0.32 1.12 3.17 24.84 633.17 4197.98
1652723729606143 0.00 0.00 0.00 0.00 1.01 6.70 0.37 1.46 3.17 21.10 633.81 4202.20
1652723729622080 0.00 0.00 0.00 0.00 1.91 9.09 0.46 1.91 5.75 27.46 634.96 4207.70
1652723729639417 0.00 0.00 0.00 0.00 3.10 6.70 0.62 2.25 9.84 21.26 7.13 23.97
1652723729656148 0.00 0.00 0.00 0.00 1.91 7.90 0.71 2.64 5.55 23.02 5.50 23.54
1652723729672450 0.00 0.00 0.00 0.00 4.30 7.90 0.93 3.04 12.99 23.87 7.46 23.34
1652723729688507 0.00 0.00 0.00 0.00 4.30 7.90 1.14 3.43 13.38 24.58 9.50 24.04
1652723729704804 0.00 0.00 0.00 0.00 1.01 7.90 1.19 3.83 3.17 24.87 8.99 23.52
1652723729720988 0.00 0.00 0.00 0.00 1.01 9.09 1.24 4.28 3.13 28.22 7.65 24.91
1652723729737073 0.00 0.00 0.00 0.00 1.91 7.90 1.34 4.68 5.95 24.67 7.72 25.24
1652723729753897 0.00 0.00 0.00 0.00 1.91 9.09 1.43 5.13 5.99 28.58 6.32 26.18
1652723729770304 0.00 0.00 0.00 0.00 1.91 9.09 1.53 5.59 5.73 27.33 4.79 26.73
1652723729785739 0.00 0.00 0.00 0.00 1.91 10.29 1.62 6.10 5.88 31.75 5.33 28.11
1652723729802546 0.00 0.00 0.00 0.00 1.91 9.09 1.72 6.56 6.25 29.81 5.96 28.43
1652723729818818 0.00 0.00 0.00 0.00 3.10 9.09 1.87 7.01 9.33 27.36 6.63 28.97
1652723729835343 0.00 0.00 0.00 0.00 1.01 10.29 1.92 7.53 3.14 32.07 6.06 29.67
1652723729850664 0.00 0.00 0.00 0.00 1.91 10.29 2.02 8.04 5.86 31.68 6.09 30.53
1652723729867620 0.00 0.00 0.00 0.00 1.91 10.29 2.11 8.56 6.30 34.01 6.18 30.99
1652723729883748 0.00 0.00 0.00 0.00 1.91 10.29 2.16 8.74 2.67 10.70 5.46 27.16
