#Task Selector: 5
#PID Parameters: kp: 0.02, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652726685470994 0.00 0.00 0.00 0.00 1.90 -5.60 0.10 -0.28 5939.22 -17489.66 1187.84 -3497.93
1652726685487113 0.00 0.00 0.00 0.00 1.00 -4.39 0.15 -0.50 2.85 -12.49 1188.41 -3500.43
1652726685503835 0.00 0.00 0.00 0.00 3.10 -4.39 0.30 -0.72 9.83 -13.92 1190.38 -3503.21
1652726685519593 0.00 0.00 0.00 0.00 1.90 -4.39 0.40 -0.94 5.76 -13.30 1191.53 -3505.87
1652726685535985 0.00 0.00 0.00 0.00 4.30 -4.39 0.61 -1.16 13.80 -14.09 1194.29 -3508.69
1652726685552592 0.00 0.00 0.00 0.00 5.50 -5.60 0.89 -1.44 16.98 -17.28 9.84 -14.21
1652726685568082 0.00 0.00 0.00 0.00 1.00 -4.39 0.94 -1.66 3.05 -13.38 9.88 -14.39
1652726685584610 0.00 0.00 0.00 0.00 1.90 -4.39 1.03 -1.88 6.21 -14.35 9.16 -14.48
1652726685600948 0.00 0.00 0.00 0.00 1.01 2.21 1.08 -1.77 3.08 6.77 8.62 -10.47
1652726685617274 0.00 0.00 0.00 0.00 1.91 3.41 1.18 -1.60 5.92 10.60 7.05 -5.53
1652726685633532 0.00 0.00 0.00 0.00 3.10 3.41 1.33 -1.43 9.62 10.57 5.58 0.04
1652726685650018 0.00 0.00 0.00 0.00 1.01 4.61 1.38 -1.20 3.14 14.34 5.60 5.59
1652726685665756 0.00 0.00 0.00 0.00 1.01 3.41 1.43 -1.03 3.09 10.46 4.97 10.55
1652726685682211 0.00 0.00 0.00 0.00 1.91 3.41 1.53 -0.85 6.16 11.03 5.59 11.40
1652726685698391 0.00 0.00 0.00 0.00 1.91 3.41 1.62 -0.68 5.89 10.53 5.58 11.39
1652726685714659 0.00 0.00 0.00 0.00 1.01 4.61 1.67 -0.45 3.16 14.43 4.29 12.16
