#Task Selector: 5
#PID Parameters: kp: 0.07, kd: 0.03, ki: 0.01
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652721426207660 0.00 0.00 0.00 0.00 79.67 10.53 3.98 0.53 248977.74 32897.27 49795.55 6579.45
1652721426223498 0.00 0.00 0.00 0.00 79.67 9.24 7.97 0.99 219.46 25.47 49839.44 6584.55
1652721426239743 0.00 0.00 0.00 0.00 79.67 9.24 11.95 1.45 254.87 29.57 49890.41 6590.46
1652721426256120 0.00 0.00 0.00 0.00 47.95 7.92 14.35 1.85 149.28 24.67 49920.27 6595.39
1652721426272076 0.00 0.00 0.00 0.00 41.86 7.92 16.44 2.24 129.33 24.46 49946.14 6600.29
1652721426288330 0.00 0.00 0.00 0.00 44.41 6.69 18.66 2.58 141.09 21.27 178.81 25.09
1652721426304447 0.00 0.00 0.00 0.00 40.91 6.69 20.71 2.91 127.29 20.83 160.37 24.16
1652721426320859 0.00 0.00 0.00 0.00 45.37 7.92 22.98 3.31 142.41 24.86 137.88 23.22
1652721426337146 0.00 0.00 0.00 0.00 49.24 9.15 25.44 3.77 152.44 28.34 138.51 23.95
1652721426353304 0.00 0.00 0.00 0.00 78.59 10.52 29.37 4.29 244.21 32.69 161.49 25.60
1652721426369331 0.00 0.00 0.00 0.00 79.68 11.49 33.35 4.87 249.34 35.95 183.14 28.54
1652721426386165 0.00 0.00 0.00 0.00 79.67 10.53 37.33 5.39 251.33 33.21 207.95 31.01
1652721426402348 0.00 0.00 0.00 0.00 79.67 10.53 41.32 5.92 239.76 31.68 227.42 32.37
1652721426418518 0.00 0.00 0.00 0.00 79.67 9.24 45.30 6.38 248.93 28.88 246.72 32.48
1652721426445564 0.00 0.00 0.00 0.00 79.67 9.24 49.28 6.84 249.22 28.92 247.72 31.73
1652721426471491 0.00 0.00 0.00 0.00 79.67 9.24 53.27 7.31 148.31 17.21 227.51 27.98
1652721426485919 0.00 0.00 0.00 0.00 78.58 7.96 57.20 7.70 152.60 15.46 207.76 24.43
1652721426499430 0.00 0.00 0.00 0.00 79.66 7.96 61.18 8.10 279.70 27.95 215.75 23.69
1652721426515135 0.00 0.00 0.00 0.00 79.67 9.24 65.16 8.56 298.47 34.63 225.66 24.83
1652721426528205 0.00 0.00 0.00 0.00 78.58 7.96 69.09 8.96 255.16 25.85 226.85 24.22
1652721426541979 0.00 0.00 0.00 0.00 78.58 7.96 69.04 8.83 -4.25 -10.01 196.33 18.78
1652721426556061 0.00 0.00 0.00 0.00 79.66 7.96 69.04 8.77 -0.01 -4.77 165.81 14.73
1652721426569574 0.00 0.00 0.00 0.00 81.11 6.68 69.11 8.64 5.25 -9.33 110.92 7.28
1652721426582927 0.00 0.00 0.00 0.00 82.56 6.68 70.84 8.58 131.28 -4.72 77.48 -0.60
1652721426597413 0.00 0.00 0.00 0.00 79.66 5.72 72.73 8.47 143.92 -8.37 55.24 -7.44
1652721426613763 0.00 0.00 0.00 0.00 79.67 10.53 74.49 8.66 124.40 13.52 80.97 -2.73
1652721426630478 0.00 0.00 0.00 0.00 82.57 7.97 76.58 8.72 129.52 3.95 106.87 -0.99
1652721426646250 0.00 0.00 0.00 0.00 81.11 9.25 78.36 8.79 109.44 4.07 127.71 1.69
1652721426662467 0.00 0.00 0.00 0.00 81.12 10.53 79.96 8.86 103.48 4.48 122.15 3.53
1652721426679158 0.00 0.00 0.00 0.00 82.57 10.54 80.16 8.86 12.46 0.07 95.86 5.22
1652721426695519 0.00 0.00 0.00 0.00 81.12 10.53 80.23 8.81 4.41 -2.92 71.86 1.93
