#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.06, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652725129370861 0.00 0.00 0.00 0.00 36.64 39.03 1.83 1.95 114504.19 121954.58 22900.84 24390.92
1652725129387782 0.00 0.00 0.00 0.00 35.38 38.99 3.60 3.90 102.29 112.74 22921.30 24413.46
1652725129404124 0.00 0.00 0.00 0.00 32.86 38.93 5.24 5.85 98.23 116.38 22940.94 24436.74
1652725129420171 0.00 0.00 0.00 0.00 31.92 38.91 6.84 7.79 98.59 120.17 22960.66 24460.78
1652725129436361 0.00 0.00 0.00 0.00 35.41 40.26 8.61 9.81 111.42 126.68 22982.94 24486.11
1652725129452331 0.00 0.00 0.00 0.00 31.92 38.91 10.21 11.75 99.48 121.26 102.00 119.45
1652725129477478 0.00 0.00 0.00 0.00 31.92 38.91 11.80 13.70 101.15 123.30 101.77 121.56
1652725129503150 0.00 0.00 0.00 0.00 31.92 38.91 13.40 15.64 63.92 77.92 94.91 113.87
1652725129515790 0.00 0.00 0.00 0.00 41.46 40.44 15.47 17.66 81.27 79.26 91.45 105.68
1652725129528159 0.00 0.00 0.00 0.00 75.30 43.14 19.24 19.82 304.36 174.34 130.04 115.22
1652725129540275 0.00 0.00 0.00 0.00 74.23 43.08 22.95 21.97 303.37 176.07 170.81 126.18
1652725129566663 0.00 0.00 0.00 0.00 74.23 43.08 26.66 24.13 310.19 180.03 212.62 137.52
1652725129578991 0.00 0.00 0.00 0.00 73.93 36.83 30.36 25.97 140.96 70.23 228.03 135.98
1652725129589742 0.00 0.00 0.00 0.00 88.42 55.01 34.78 28.72 363.32 226.01 284.44 165.33
1652725129600936 0.00 0.00 0.00 0.00 82.87 54.65 38.92 31.45 391.25 258.02 301.82 182.07
1652725129613356 0.00 0.00 0.00 0.00 89.92 55.10 43.42 34.21 406.74 249.24 322.49 196.70
1652725129629650 0.00 0.00 0.00 0.00 91.35 54.16 47.98 36.92 372.66 220.95 334.98 204.89
1652725129645822 0.00 0.00 0.00 0.00 91.35 54.16 52.55 39.62 282.62 167.57 363.32 224.36
1652725129662190 0.00 0.00 0.00 0.00 92.48 54.24 57.18 42.34 288.24 169.03 348.30 212.96
1652725129678447 0.00 0.00 0.00 0.00 92.39 52.86 61.80 44.98 284.62 162.83 326.97 193.93
1652725129694595 0.00 0.00 0.00 0.00 92.30 51.48 64.58 45.60 173.11 38.74 280.25 151.82
1652725129710854 0.00 0.00 0.00 0.00 91.07 50.04 67.36 46.15 174.17 34.55 240.55 114.54
1652725129728527 0.00 0.00 0.00 0.00 92.30 51.48 70.33 46.78 184.31 38.92 220.89 88.82
1652725129754203 0.00 0.00 0.00 0.00 92.30 51.48 73.35 47.41 172.13 35.85 197.67 62.18
1652725129766974 0.00 0.00 0.00 0.00 92.30 51.48 76.20 47.97 111.48 21.99 163.04 34.01
1652725129793852 0.00 0.00 0.00 0.00 92.30 51.48 79.22 48.60 239.20 49.82 176.26 36.23
1652725129819083 0.00 0.00 0.00 0.00 92.30 51.48 82.24 49.23 113.04 23.54 164.03 34.02
1652725129845376 0.00 0.00 0.00 0.00 92.30 51.48 85.25 49.86 120.39 25.07 151.25 31.25
1652725129857620 0.00 0.00 0.00 0.00 97.92 50.45 88.08 50.36 107.96 19.15 138.42 27.91
1652725129883182 0.00 0.00 0.00 0.00 97.92 50.45 89.21 50.72 93.85 30.35 134.89 29.59
1652725129895630 0.00 0.00 0.00 0.00 101.09 52.02 90.55 51.17 52.82 17.57 97.61 23.14
1652725129924300 0.00 0.00 0.00 0.00 101.09 52.02 91.89 51.62 109.54 36.44 96.91 25.72
1652725129937011 0.00 0.00 0.00 0.00 145.00 62.41 95.45 52.90 124.75 44.89 97.78 29.68
1652725129950328 0.00 0.00 0.00 0.00 152.64 61.67 98.66 53.23 257.19 26.69 127.63 31.19
1652725129976341 0.00 0.00 0.00 0.00 152.64 61.67 102.15 53.58 266.28 26.79 162.11 30.48
