#Task Selector: 4
#PID Parameters: kp: 0.05, kd: 0.05, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652530971244066 0.00 0.00 0.00 0.00 3.10 5.80 0.16 0.29 9694.98 18134.98 1939.00 3627.00
1652530971260475 0.00 0.00 0.00 0.00 3.10 4.61 0.31 0.52 8.95 13.29 1940.79 3629.65
1652530971276350 0.00 0.00 0.00 0.00 4.30 12.39 0.53 1.14 13.36 38.49 1943.46 3637.35
1652530971292566 0.00 0.00 0.00 0.00 3.10 -1.09 0.68 1.09 9.88 -3.46 1945.43 3636.66
1652530971308722 0.00 0.00 0.00 0.00 1.01 2.21 0.73 1.20 3.13 6.88 1946.06 3638.03
1652530971325333 0.00 0.00 0.00 0.00 1.00 -3.19 0.78 1.04 3.14 -9.98 7.69 9.04
1652530971341851 0.00 0.00 0.00 0.00 4.30 -3.19 1.00 0.88 13.12 -9.73 8.53 4.44
1652530971357688 0.00 0.00 0.00 0.00 1.90 2.21 1.09 0.99 5.83 6.76 7.02 -1.91
1652530971373788 0.00 0.00 0.00 0.00 4.30 2.21 1.31 1.10 13.78 7.09 7.80 0.20
1652530971389955 0.00 0.00 0.00 0.00 4.30 3.41 1.52 1.27 13.64 10.82 9.90 0.99
1652530971406492 0.00 0.00 0.00 0.00 4.30 4.61 1.74 1.50 13.43 14.39 11.96 5.87
1652530971422973 0.00 0.00 0.00 0.00 4.30 4.61 1.95 1.73 13.11 14.05 11.96 10.62
1652530971439184 0.00 0.00 0.00 0.00 4.30 4.61 2.17 1.96 13.18 14.12 13.43 12.09
1652530971454954 0.00 0.00 0.00 0.00 4.30 4.61 2.38 2.19 13.39 14.34 13.35 13.54
1652530971471856 0.00 0.00 0.00 0.00 3.10 4.61 2.54 2.42 9.93 14.75 12.61 14.33
1652530971487862 0.00 0.00 0.00 0.00 4.30 3.41 2.75 2.59 12.84 10.18 12.49 13.49
1652530971504068 0.00 0.00 0.00 0.00 5.50 3.41 3.03 2.76 17.51 10.86 13.37 12.85
1652530971520112 0.00 0.00 0.00 0.00 4.30 3.41 3.24 2.93 13.39 10.62 13.41 12.15
1652530971537296 0.00 0.00 0.00 0.00 3.10 3.41 3.40 3.10 9.76 10.73 12.69 11.43
1652530971553296 0.00 0.00 0.00 0.00 3.10 3.41 3.55 3.27 9.12 10.02 12.52 10.48
1652530971568856 0.00 0.00 0.00 0.00 4.30 3.41 3.61 3.15 3.80 -7.60 10.72 6.92
1652530971585481 0.00 0.00 0.00 0.00 4.30 4.61 3.67 3.15 3.89 0.00 7.99 4.75
1652530971601842 0.00 0.00 0.00 0.00 3.10 3.41 3.61 2.70 -3.65 -27.40 4.58 -2.85
1652530971618184 0.00 0.00 0.00 0.00 3.10 4.61 3.61 2.99 0.00 17.83 2.63 -1.43
1652530971634557 0.00 0.00 0.00 0.00 1.91 4.61 3.66 3.11 2.81 7.48 1.37 -1.94
1652530971650925 0.00 0.00 0.00 0.00 5.50 -3.19 3.88 3.11 14.03 0.00 3.42 -0.42
1652530971666592 0.00 0.00 0.00 0.00 3.10 4.61 3.82 3.50 -3.71 24.18 1.89 4.42
1652530971683513 0.00 0.00 0.00 0.00 4.30 3.41 3.94 3.56 7.82 3.91 4.19 10.68
1652530971699783 0.00 0.00 0.00 0.00 3.10 3.41 3.88 3.62 -3.59 3.59 3.47 7.83
