#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652725066519132 0.00 0.00 0.00 0.00 25.72 -3.26 1.29 -0.16 80390.33 -10184.32 16078.07 -2036.86
1652725066535218 0.00 0.00 0.00 0.00 25.73 -4.47 2.57 -0.39 72.90 -12.66 16092.65 -2039.40
1652725066551532 0.00 0.00 0.00 0.00 24.51 -4.46 3.80 -0.61 77.12 -14.04 16108.07 -2042.21
1652725066567671 0.00 0.00 0.00 0.00 26.95 -3.27 5.15 -0.77 83.39 -10.11 16124.75 -2044.23
1652725066583745 0.00 0.00 0.00 0.00 25.73 -4.47 6.43 -1.00 80.40 -13.97 16140.83 -2047.02
1652725066600422 0.00 0.00 0.00 0.00 26.96 -4.48 7.78 -1.22 84.72 -14.08 79.71 -12.97
1652725066616467 0.00 0.00 0.00 0.00 26.95 -3.27 9.13 -1.38 81.55 -9.89 81.44 -12.42
1652725066632557 0.00 0.00 0.00 0.00 27.86 -2.36 10.52 -1.50 87.68 -7.44 83.55 -11.10
1652725066648947 0.00 0.00 0.00 0.00 26.94 -1.15 11.87 -1.56 84.49 -3.60 83.77 -9.79
1652725066664640 0.00 0.00 0.00 0.00 26.95 -3.27 13.22 -1.72 82.87 -10.05 84.26 -9.01
1652725066681242 0.00 0.00 0.00 0.00 26.96 -4.48 14.56 -1.95 86.78 -14.42 84.68 -9.08
1652725066697261 0.00 0.00 0.00 0.00 24.50 -3.25 15.79 -2.11 74.38 -9.87 83.24 -9.08
1652725066713992 0.00 0.00 0.00 0.00 24.50 -2.34 17.01 -2.23 77.50 -7.42 81.21 -9.07
1652725066729900 0.00 0.00 0.00 0.00 24.49 -1.14 18.24 -2.28 73.87 -3.43 79.08 -9.04
1652725066746316 0.00 0.00 0.00 0.00 24.49 0.07 19.46 -2.28 77.71 0.23 78.05 -6.98
1652725066762709 0.00 0.00 0.00 0.00 24.48 1.28 20.69 -2.22 75.33 3.93 75.76 -3.31
1652725066778684 0.00 0.00 0.00 0.00 24.48 1.28 21.91 -2.15 75.33 3.93 75.95 -0.55
1652725066795343 0.00 0.00 0.00 0.00 25.70 3.38 23.20 -1.98 81.24 10.70 76.70 3.07
1652725066811397 0.00 0.00 0.00 0.00 24.48 3.39 24.42 -1.81 74.04 10.25 76.73 5.81
1652725066827320 0.00 0.00 0.00 0.00 24.47 4.59 25.64 -1.58 76.86 14.42 76.56 8.64
1652725066843699 0.00 0.00 0.00 0.00 24.47 5.80 25.58 -1.13 -3.98 28.73 60.70 13.60
1652725066860347 0.00 0.00 0.00 0.00 24.47 5.80 25.52 -0.62 -3.89 31.63 44.86 19.14
1652725066876407 0.00 0.00 0.00 0.00 24.47 6.70 25.51 -0.06 -0.12 33.82 28.58 23.77
1652725066892293 0.00 0.00 0.00 0.00 25.69 7.90 25.45 0.50 -3.95 35.04 12.99 28.73
1652725066908878 0.00 0.00 0.00 0.00 24.47 9.11 25.39 1.18 -4.00 43.11 -3.19 34.47
1652725066925435 0.00 0.00 0.00 0.00 24.47 10.31 25.26 1.92 -7.60 45.24 -3.91 37.77
1652725066941592 0.00 0.00 0.00 0.00 25.70 10.31 25.20 2.60 -3.82 41.37 -3.90 39.72
1652725066958003 0.00 0.00 0.00 0.00 24.47 10.31 25.03 3.23 -10.59 39.60 -5.99 40.87
1652725066974219 0.00 0.00 0.00 0.00 24.48 11.22 24.91 3.85 -7.56 38.02 -6.71 41.47
1652725066990121 0.00 0.00 0.00 0.00 24.48 11.22 24.79 4.57 -7.70 45.09 -7.45 41.86
