#Task Selector: 5
#PID Parameters: kp: 0.05, kd: 0.05, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652531461164323 0.00 0.00 0.00 0.00 1.01 1.31 0.05 0.07 3144.45 4099.46 628.89 819.89
1652531461180477 0.00 0.00 0.00 0.00 -0.20 -2.29 0.04 -0.05 -0.58 -6.79 628.77 818.53
1652531461196648 0.00 0.00 0.00 0.00 -0.20 -2.29 0.03 -0.16 -0.61 -7.16 628.65 817.10
1652531461213359 0.00 0.00 0.00 0.00 1.01 0.11 0.08 -0.16 3.14 0.35 629.28 817.17
1652531461229302 0.00 0.00 0.00 0.00 1.01 0.11 0.13 -0.15 3.04 0.34 629.89 817.24
1652531461245449 0.00 0.00 0.00 0.00 1.90 -1.09 0.23 -0.21 6.03 -3.44 2.20 -3.34
1652531461262326 0.00 0.00 0.00 0.00 1.90 -3.19 0.32 -0.37 5.95 -9.97 3.51 -3.98
1652531461278378 0.00 0.00 0.00 0.00 -0.20 -4.39 0.31 -0.59 -0.59 -13.14 3.51 -5.17
1652531461294480 0.00 0.00 0.00 0.00 1.90 -4.39 0.41 -0.81 6.02 -13.90 4.09 -8.02
1652531461310983 0.00 0.00 0.00 0.00 1.90 -3.19 0.50 -0.96 5.99 -10.05 4.68 -10.10
1652531461327583 0.00 0.00 0.00 0.00 3.10 0.11 0.66 -0.96 9.57 0.35 5.39 -9.34
1652531461343887 0.00 0.00 0.00 0.00 1.90 -3.19 0.75 -1.12 5.84 -9.78 5.37 -9.30
1652531461359350 0.00 0.00 0.00 0.00 1.01 0.11 0.80 -1.11 3.13 0.35 6.11 -6.61
1652531461375827 0.00 0.00 0.00 0.00 -0.19 1.31 0.79 -1.05 -0.63 4.33 4.78 -2.96
1652531461392084 0.00 0.00 0.00 0.00 -0.20 -3.19 0.78 -1.21 -0.60 -9.82 3.46 -2.91
1652531461408541 0.00 0.00 0.00 0.00 -2.60 -3.19 0.65 -1.37 -8.11 -9.97 -0.08 -4.98
1652531461424872 0.00 0.00 0.00 0.00 -1.40 -4.40 0.58 -1.59 -4.37 -13.73 -2.12 -5.77
1652531461440769 0.00 0.00 0.00 0.00 -1.40 -3.19 0.51 -1.75 -4.36 -9.98 -3.61 -7.84
1652531461457601 0.00 0.00 0.00 0.00 -1.39 -1.09 0.44 -1.80 -4.49 -3.51 -4.39 -9.40
1652531461473860 0.00 0.00 0.00 0.00 -1.40 -3.19 0.37 -1.96 -4.23 -9.68 -5.11 -9.37
1652531461490492 0.00 0.00 0.00 0.00 -2.60 -3.19 0.19 -2.19 -11.43 -14.30 -5.78 -10.24
1652531461506190 0.00 0.00 0.00 0.00 -2.60 -4.40 0.07 -2.29 -7.37 -6.47 -6.38 -8.79
1652531461522197 0.00 0.00 0.00 0.00 -2.60 -3.19 -0.05 -2.34 -7.81 -2.95 -7.07 -7.38
1652531461538525 0.00 0.00 0.00 0.00 -1.40 -3.19 -0.17 -2.50 -7.72 -10.62 -7.71 -8.80
1652531461555523 0.00 0.00 0.00 0.00 -1.40 -3.19 -0.29 -2.67 -7.47 -10.29 -8.36 -8.92
1652531461570891 0.00 0.00 0.00 0.00 -1.40 -4.40 -0.45 -2.83 -9.98 -10.00 -8.07 -8.06
1652531461587498 0.00 0.00 0.00 0.00 -2.60 -3.19 -0.68 -2.83 -15.04 -0.02 -9.61 -6.78
1652531461604135 0.00 0.00 0.00 0.00 -1.39 2.21 -0.74 -2.50 -3.69 20.47 -8.78 -2.09
1652531461620279 0.00 0.00 0.00 0.00 -3.50 -3.20 -1.01 -2.44 -16.70 3.70 -10.58 0.77
1652531461636331 0.00 0.00 0.00 0.00 -2.59 0.11 -1.23 -2.28 -14.35 10.54 -11.95 4.94
1652531461652493 0.00 0.00 0.00 0.00 -3.50 -3.20 -1.56 -2.44 -21.27 -10.67 -14.21 4.80
1652531461668373 0.00 0.00 0.00 0.00 -2.59 1.31 -1.79 -2.22 -14.20 14.21 -14.04 7.65
1652531461684319 0.00 0.00 0.00 0.00 -1.40 -4.40 -1.91 -2.44 -7.80 -14.63 -14.86 0.63
1652531461700953 0.00 0.00 0.00 0.00 -1.39 2.21 -1.97 -2.40 -3.79 2.84 -12.28 0.46
1652531461717606 0.00 0.00 0.00 0.00 -2.60 -2.29 -2.09 -2.35 -7.29 2.73 -10.87 -1.10
1652531461733988 0.00 0.00 0.00 0.00 -2.60 -2.29 -2.09 -2.31 0.01 2.75 -6.61 1.58
1652531461749870 0.00 0.00 0.00 0.00 -2.60 -4.40 -2.15 -2.31 -3.71 -0.01 -4.52 -1.26
1652531461766331 0.00 0.00 0.00 0.00 -0.19 1.31 -2.09 -2.08 3.86 14.43 -2.18 4.55
1652531461782161 0.00 0.00 0.00 0.00 -0.19 3.41 -2.03 -1.86 3.69 13.82 -0.69 6.74
1652531461798637 0.00 0.00 0.00 0.00 -0.19 2.21 -1.96 -1.59 3.89 17.42 1.55 9.68
1652531461814950 0.00 0.00 0.00 0.00 -1.40 -3.19 -1.90 -1.59 3.72 0.01 2.29 9.14
1652531461831381 0.00 0.00 0.00 0.00 1.01 2.21 -1.72 -1.26 11.27 20.65 5.29 13.27
1652531461847598 0.00 0.00 0.00 0.00 -0.19 2.21 -1.60 -0.99 7.47 16.78 6.01 13.74
1652531461863640 0.00 0.00 0.00 0.00 -1.39 2.21 -1.60 -0.72 0.02 16.98 5.27 14.37
1652531461879809 0.00 0.00 0.00 0.00 -0.19 2.21 -1.54 -0.45 3.83 17.19 5.26 14.32
1652531461896037 0.00 0.00 0.00 0.00 1.01 1.31 -1.42 -0.16 7.51 17.82 6.02 17.89
1652531461912373 0.00 0.00 0.00 0.00 -0.19 2.21 -1.30 0.11 7.48 16.81 5.26 17.12
1652531461928771 0.00 0.00 0.00 0.00 -0.19 1.31 -1.24 0.06 3.70 -2.77 4.51 13.21
1652531461944836 0.00 0.00 0.00 0.00 -0.20 -3.19 -1.08 0.06 10.19 0.02 6.54 9.81
1652531461961010 0.00 0.00 0.00 0.00 -1.39 1.31 -1.02 0.12 3.83 3.83 6.54 7.14
1652531461977734 0.00 0.00 0.00 0.00 -0.19 3.41 -0.85 0.45 10.42 20.80 7.12 7.74
1652531461993666 0.00 0.00 0.00 0.00 -0.19 -1.09 -0.73 0.33 7.27 -7.27 7.08 2.92
1652531462008634 0.00 0.00 0.00 0.00 -1.39 0.11 -0.73 0.56 0.02 14.36 6.34 6.35
1652531462034047 0.00 0.00 0.00 0.00 -1.39 0.11 -0.73 0.45 -0.01 -7.08 4.31 4.93
1652531462046565 0.00 0.00 0.00 0.00 -0.19 3.41 -0.61 0.74 4.76 11.28 4.49 6.42
1652531462060304 0.00 0.00 0.00 0.00 1.01 3.41 -0.43 1.02 14.55 23.04 5.32 6.86
1652531462072789 0.00 0.00 0.00 0.00 -0.20 -2.29 -0.31 1.13 8.84 7.75 5.63 9.87
1652531462086760 0.00 0.00 0.00 0.00 -0.19 2.21 -0.31 1.17 0.00 3.67 5.63 7.73
1652531462100748 0.00 0.00 0.00 0.00 1.01 4.61 -0.25 1.23 4.39 4.39 6.51 10.03
1652531462114435 0.00 0.00 0.00 0.00 -1.39 4.61 -0.31 1.35 -4.41 8.82 4.68 9.53
1652531462127527 0.00 0.00 0.00 0.00 -0.19 3.41 -0.25 1.68 4.54 24.85 2.67 9.90
1652531462140635 0.00 0.00 0.00 0.00 1.01 5.80 -0.25 1.86 0.00 14.05 0.91 11.15
1652531462156055 0.00 0.00 0.00 0.00 -0.19 1.31 -0.25 1.82 -0.00 -3.51 0.90 9.72
1652531462171064 0.00 0.00 0.00 0.00 1.01 4.61 -0.13 1.94 7.93 7.93 1.61 10.43
1652531462187125 0.00 0.00 0.00 0.00 1.00 -2.29 -0.07 1.71 4.07 -15.31 3.31 5.60
1652531462204126 0.00 0.00 0.00 0.00 -0.19 2.21 -0.13 1.76 -3.77 2.82 1.65 1.20
