#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.03, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652721737939008 0.00 0.00 0.00 0.00 3.10 7.90 0.16 0.39 9695.01 24679.99 1939.00 4936.00
1652721737954901 0.00 0.00 0.00 0.00 4.30 6.70 0.37 0.73 12.04 18.77 1941.41 4939.75
1652721737971636 0.00 0.00 0.00 0.00 3.10 7.90 0.53 1.12 9.92 25.26 1943.39 4944.80
1652721737988162 0.00 0.00 0.00 0.00 3.10 7.90 0.68 1.52 9.38 23.88 1945.27 4949.58
1652721738002893 0.00 0.00 0.00 0.00 4.30 7.90 0.90 1.91 13.19 24.23 1947.91 4954.43
1652721738019244 0.00 0.00 0.00 0.00 5.50 6.70 1.17 2.25 19.08 23.27 12.72 23.08
1652721738035573 0.00 0.00 0.00 0.00 3.10 6.70 1.33 2.58 9.62 20.78 12.24 23.48
1652721738051688 0.00 0.00 0.00 0.00 4.30 6.70 1.54 2.92 13.40 20.89 12.94 22.61
1652721738068392 0.00 0.00 0.00 0.00 3.10 5.80 1.70 3.21 9.76 18.25 13.01 21.48
1652721738084529 0.00 0.00 0.00 0.00 3.10 5.80 1.85 3.50 9.45 17.67 12.26 20.17
1652721738100426 0.00 0.00 0.00 0.00 5.50 5.80 2.13 3.79 17.56 18.54 11.96 19.23
1652721738116316 0.00 0.00 0.00 0.00 5.50 4.61 2.40 4.02 17.67 14.81 13.57 18.03
1652721738132892 0.00 0.00 0.00 0.00 5.50 5.80 2.67 4.31 17.70 18.69 14.43 17.59
1652721738148625 0.00 0.00 0.00 0.00 5.50 4.61 2.95 4.54 16.84 14.12 15.84 16.77
1652721738165675 0.00 0.00 0.00 0.00 5.50 4.61 3.22 4.77 17.76 14.88 17.51 16.21
1652721738181313 0.00 0.00 0.00 0.00 6.39 3.41 3.54 4.94 18.96 10.11 17.79 14.52
1652721738197495 0.00 0.00 0.00 0.00 7.59 2.21 3.92 5.05 24.56 7.15 19.16 12.99
1652721738213462 0.00 0.00 0.00 0.00 6.39 3.41 4.24 5.22 20.04 10.69 19.63 11.39
1652721738230621 0.00 0.00 0.00 0.00 7.59 2.21 4.62 5.33 24.05 7.00 21.08 9.97
1652721738245983 0.00 0.00 0.00 0.00 6.39 2.21 4.94 5.44 18.86 6.52 21.30 8.29
1652721738262985 0.00 0.00 0.00 0.00 8.79 1.31 5.23 5.11 18.73 -21.69 21.25 1.93
1652721738278811 0.00 0.00 0.00 0.00 9.99 0.11 5.51 4.78 16.98 -19.66 19.73 -3.43
1652721738294818 0.00 0.00 0.00 0.00 8.79 -1.09 5.80 4.34 18.23 -28.79 19.37 -11.32
1652721738311962 0.00 0.00 0.00 0.00 9.99 -1.09 6.14 3.89 21.77 -28.39 18.91 -18.40
1652721738327310 0.00 0.00 0.00 0.00 8.79 -2.29 6.37 3.38 13.27 -30.06 17.80 -25.72
1652721738344324 0.00 0.00 0.00 0.00 10.00 -3.19 6.59 2.88 14.83 -32.61 17.02 -27.90
1652721738360396 0.00 0.00 0.00 0.00 10.90 -5.60 6.98 2.27 23.17 -36.55 18.25 -31.28
1652721738376395 0.00 0.00 0.00 0.00 12.11 -6.51 7.37 1.61 24.64 -41.69 19.53 -33.86
1652721738393182 0.00 0.00 0.00 0.00 10.92 -11.05 7.76 0.76 24.70 -53.26 20.12 -38.83
1652721738409535 0.00 0.00 0.00 0.00 12.13 -11.06 8.21 -0.08 27.16 -50.75 22.90 -42.97
1652721738426099 0.00 0.00 0.00 0.00 12.13 -12.27 8.54 -0.98 20.51 -55.88 24.04 -47.63
1652721738441430 0.00 0.00 0.00 0.00 13.34 -13.50 8.94 -1.89 24.14 -55.69 24.23 -51.46
1652721738458183 0.00 0.00 0.00 0.00 13.35 -14.72 9.33 -2.91 26.07 -68.11 24.52 -56.74
1652721738474345 0.00 0.00 0.00 0.00 13.36 -16.86 9.72 -3.99 23.88 -65.15 24.35 -59.12
1652721738490163 0.00 0.00 0.00 0.00 14.28 -18.10 10.16 -5.12 27.58 -71.27 24.44 -63.22
1652721738506993 0.00 0.00 0.00 0.00 15.51 -20.27 10.62 -6.31 29.18 -75.76 26.17 -67.20
1652721738522930 0.00 0.00 0.00 0.00 15.53 -21.51 11.02 -7.49 23.84 -71.27 26.11 -70.31
1652721738539276 0.00 0.00 0.00 0.00 14.32 -22.74 11.41 -8.80 25.19 -83.13 25.93 -73.32
1652721738555194 0.00 0.00 0.00 0.00 16.78 -24.95 11.87 -10.16 28.44 -84.06 26.84 -77.10
1652721738571542 0.00 0.00 0.00 0.00 15.57 -26.19 12.33 -11.58 29.15 -90.23 27.16 -80.89
1652721738588226 0.00 0.00 0.00 0.00 16.82 -28.73 12.73 -13.08 24.85 -92.92 26.29 -84.32
1652721738604511 0.00 0.00 0.00 0.00 18.08 -30.96 13.14 -14.63 24.58 -94.40 26.44 -88.95
1652721738620592 0.00 0.00 0.00 0.00 18.10 -32.24 13.60 -16.19 29.16 -97.58 27.24 -91.84
1652721738636750 0.00 0.00 0.00 0.00 18.12 -33.52 14.01 -17.81 25.56 -102.00 26.66 -95.43
1652721738653342 0.00 0.00 0.00 0.00 19.06 -34.50 14.52 -19.42 32.28 -101.25 27.29 -97.63
1652721738669241 0.00 0.00 0.00 0.00 19.10 -37.08 14.98 -21.12 27.80 -103.45 27.88 -99.74
1652721738685923 0.00 0.00 0.00 0.00 20.39 -39.38 15.45 -22.81 30.33 -107.99 29.03 -102.45
1652721738701974 0.00 0.00 0.00 0.00 20.41 -40.69 15.87 -24.52 25.16 -103.53 28.23 -103.64
1652721738717741 0.00 0.00 0.00 0.00 20.44 -42.00 16.34 -26.06 30.15 -98.06 29.14 -102.86
1652721738734384 0.00 0.00 0.00 0.00 21.74 -44.35 16.82 -27.73 30.91 -107.05 28.87 -104.02
1652721738750469 0.00 0.00 0.00 0.00 21.77 -45.68 17.30 -29.40 29.27 -101.45 29.16 -103.62
1652721738766915 0.00 0.00 0.00 0.00 23.08 -48.05 17.79 -31.13 30.69 -108.92 29.24 -103.80
1652721738782945 0.00 0.00 0.00 0.00 23.11 -49.40 18.28 -32.86 30.02 -106.66 30.21 -104.43
1652721738798933 0.00 0.00 0.00 0.00 23.18 -52.12 18.77 -34.62 31.01 -111.36 30.38 -107.09
1652721738815385 0.00 0.00 0.00 0.00 23.18 -52.12 19.22 -36.32 28.19 -107.76 29.84 -107.23
1652721738831417 0.00 0.00 0.00 0.00 23.21 -53.14 19.60 -37.97 23.64 -100.99 28.71 -107.14
1652721738848007 0.00 0.00 0.00 0.00 23.28 -55.90 19.99 -39.69 24.49 -108.60 27.47 -107.07
