#Task Selector: 6
#PID Parameters: kp: 0.03, kd: 0.05, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652727296857781 0.00 0.00 0.00 0.00 6.39 12.39 0.32 0.62 19983.70 38713.33 3996.74 7742.67
1652727296873182 0.00 0.00 0.00 0.00 6.39 9.09 0.64 1.07 17.37 24.71 4000.21 7747.61
1652727296889529 0.00 0.00 0.00 0.00 6.39 9.09 0.96 1.53 21.08 29.98 4004.43 7753.60
1652727296905873 0.00 0.00 0.00 0.00 5.50 9.09 1.23 1.98 17.01 28.15 4007.83 7759.23
1652727296922255 0.00 0.00 0.00 0.00 4.30 9.09 1.45 2.44 13.31 28.15 4010.49 7764.87
1652727296938638 0.00 0.00 0.00 0.00 4.30 10.29 1.66 2.95 13.27 31.76 16.41 28.55
1652727296954259 0.00 0.00 0.00 0.00 3.10 9.09 1.82 3.41 9.58 28.08 14.85 29.23
1652727296970556 0.00 0.00 0.00 0.00 3.10 7.90 1.97 3.80 10.05 25.57 12.64 28.35
1652727296986634 0.00 0.00 0.00 0.00 3.10 7.90 2.13 4.20 9.62 24.50 11.17 27.61
1652727297002406 0.00 0.00 0.00 0.00 3.10 7.90 2.28 4.59 9.76 24.84 10.45 26.95
1652727297018134 0.00 0.00 0.00 0.00 175.31 130.52 11.05 11.12 563.13 419.25 120.43 104.45
1652727297034520 0.00 0.00 0.00 0.00 175.31 130.52 19.82 17.64 564.80 420.49 231.47 182.93
1652727297048965 0.00 0.00 0.00 0.00 115.97 134.81 25.61 24.38 357.85 415.98 301.03 261.01
1652727297065389 0.00 0.00 0.00 0.00 122.96 132.08 31.76 30.99 430.97 462.97 385.30 348.70
1652727297081971 0.00 0.00 0.00 0.00 119.77 127.80 37.75 37.38 368.61 393.34 457.07 422.40
1652727297097763 0.00 0.00 0.00 0.00 118.64 127.75 43.68 43.77 361.54 389.30 416.75 416.42
1652727297114157 0.00 0.00 0.00 0.00 114.31 124.83 49.40 50.01 366.70 400.46 377.14 412.41
1652727297130575 0.00 0.00 0.00 0.00 112.95 127.42 55.05 56.38 348.15 392.75 375.20 407.76
1652727297146921 0.00 0.00 0.00 0.00 114.47 127.51 60.77 62.75 352.20 392.32 359.44 393.63
1652727297163209 0.00 0.00 0.00 0.00 111.34 125.79 66.34 69.04 344.19 388.86 354.56 392.74
