#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.06, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652531611930545 0.00 0.00 0.00 0.00 -2.59 6.70 -0.13 0.34 -8082.87 20939.42 -1616.57 4187.88
1652531611946258 0.00 0.00 0.00 0.00 -1.39 7.90 -0.20 0.73 -3.89 22.15 -1617.35 4192.31
1652531611962735 0.00 0.00 0.00 0.00 -2.59 13.59 -0.33 1.41 -8.48 44.46 -1619.05 4201.20
1652531611979195 0.00 0.00 0.00 0.00 -1.39 13.59 -0.40 2.09 -4.29 41.90 -1619.91 4209.58
1652531611995592 0.00 0.00 0.00 0.00 -0.19 13.59 -0.41 2.77 -0.59 41.72 -1620.02 4217.93
1652531612010530 0.00 0.00 0.00 0.00 -2.59 12.39 -0.54 3.39 -7.99 38.24 -5.05 37.69
1652531612027180 0.00 0.00 0.00 0.00 -5.89 13.60 -0.83 4.07 -20.05 46.25 -8.28 42.51
1652531612043628 0.00 0.00 0.00 0.00 -2.59 12.39 -0.96 4.69 -7.89 37.77 -8.16 41.17
1652531612059584 0.00 0.00 0.00 0.00 -3.49 13.59 -1.14 5.37 -10.82 42.11 -9.47 41.22
1652531612075706 0.00 0.00 0.00 0.00 -3.49 9.10 -1.31 5.82 -11.07 28.89 -11.56 38.65
1652531612091597 0.00 0.00 0.00 0.00 -1.39 9.10 -1.38 6.28 -4.37 28.64 -10.84 36.73
1652531612107794 0.00 0.00 0.00 0.00 -2.59 9.10 -1.51 6.73 -8.26 29.05 -8.48 33.29
1652531612124682 0.00 0.00 0.00 0.00 -3.49 7.90 -1.68 7.13 -11.06 25.06 -9.12 30.75
1652531612140772 0.00 0.00 0.00 0.00 -4.69 10.30 -1.92 7.64 -14.10 30.97 -9.77 28.52
1652531612157032 0.00 0.00 0.00 0.00 -1.39 9.10 -1.99 8.10 -4.40 28.84 -8.44 28.51
1652531612173127 0.00 0.00 0.00 0.00 -1.39 9.10 -2.06 8.55 -4.34 28.43 -8.43 28.47
1652531612189320 0.00 0.00 0.00 0.00 -3.49 9.10 -2.23 9.01 -11.00 28.70 -8.98 28.40
1652531612205180 0.00 0.00 0.00 0.00 -3.49 7.90 -2.40 9.40 -10.99 24.90 -8.97 28.37
1652531612221557 0.00 0.00 0.00 0.00 -3.49 10.29 -2.58 9.91 -11.11 32.80 -8.37 28.74
1652531612238080 0.00 0.00 0.00 0.00 -1.39 9.10 -2.65 10.37 -4.28 28.06 -8.35 28.58
1652531612254058 0.00 0.00 0.00 0.00 -2.59 9.10 -2.65 10.49 -0.00 7.32 -7.48 24.36
1652531612270084 0.00 0.00 0.00 0.00 -1.39 7.90 -2.65 10.49 0.00 0.00 -5.28 18.62
1652531612287119 0.00 0.00 0.00 0.00 -3.49 9.10 -2.69 10.26 -2.82 -14.16 -3.64 10.81
1652531612303084 0.00 0.00 0.00 0.00 -2.59 10.29 -2.75 10.10 -3.55 -9.78 -2.13 2.29
1652531612319679 0.00 0.00 0.00 0.00 -3.49 9.10 -2.92 9.88 -10.45 -14.25 -3.36 -6.17
1652531612335529 0.00 0.00 0.00 0.00 -1.39 10.29 -2.86 9.77 3.67 -6.41 -2.63 -8.92
1652531612352309 0.00 0.00 0.00 0.00 -0.19 7.90 -2.57 9.49 18.27 -18.25 1.02 -12.57
1652531612368537 0.00 0.00 0.00 0.00 -1.39 10.29 -2.51 9.38 3.62 -6.33 2.31 -11.00
1652531612384406 0.00 0.00 0.00 0.00 -1.39 9.10 -2.41 9.16 6.63 -14.17 4.35 -11.88
1652531612400589 0.00 0.00 0.00 0.00 -2.59 9.10 -2.36 9.16 2.88 -0.00 7.01 -9.03
