#Task Selector: 5
#PID Parameters: kp: 0.03, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652721995992700 0.00 0.00 0.00 0.00 6.40 13.59 0.32 0.68 19985.31 42459.61 3997.06 8491.92
1652721996008364 0.00 0.00 0.00 0.00 7.59 13.59 0.70 1.36 21.87 39.14 4001.44 8499.75
1652721996024273 0.00 0.00 0.00 0.00 6.39 12.39 1.02 1.98 20.73 40.15 4005.58 8507.78
1652721996040648 0.00 0.00 0.00 0.00 6.39 12.39 1.34 2.60 20.35 39.42 4009.65 8515.66
1652721996057128 0.00 0.00 0.00 0.00 5.50 12.39 1.61 3.22 17.04 38.40 4013.06 8523.34
1652721996072507 0.00 0.00 0.00 0.00 5.50 12.39 1.89 3.84 16.88 38.05 19.37 39.03
1652721996089339 0.00 0.00 0.00 0.00 5.50 11.19 2.16 4.40 18.08 36.81 18.61 38.57
1652721996105796 0.00 0.00 0.00 0.00 6.39 10.29 2.48 4.91 19.22 30.93 18.31 36.72
1652721996121754 0.00 0.00 0.00 0.00 5.50 10.29 2.76 5.43 16.95 31.74 17.63 35.19
1652721996138237 0.00 0.00 0.00 0.00 7.59 9.09 3.14 5.88 24.32 29.13 19.09 33.33
1652721996154267 0.00 0.00 0.00 0.00 5.50 9.09 3.41 6.33 16.90 27.97 19.09 31.32
1652721996170383 0.00 0.00 0.00 0.00 6.39 9.09 3.73 6.79 20.17 28.69 19.51 29.69
1652721996186524 0.00 0.00 0.00 0.00 6.39 9.09 4.05 7.24 20.07 28.54 19.68 29.22
1652721996202855 0.00 0.00 0.00 0.00 7.59 9.09 4.43 7.70 23.78 28.49 21.05 28.56
1652721996219254 0.00 0.00 0.00 0.00 6.39 9.09 4.75 8.15 19.80 28.17 20.14 28.37
1652721996235569 0.00 0.00 0.00 0.00 5.50 7.90 5.03 8.55 16.96 24.37 20.16 27.65
1652721996251914 0.00 0.00 0.00 0.00 5.50 7.90 5.30 8.94 17.03 24.47 19.53 26.81
1652721996268169 0.00 0.00 0.00 0.00 7.59 7.90 5.68 9.34 23.48 24.43 20.21 25.99
1652721996284130 0.00 0.00 0.00 0.00 6.39 6.70 6.00 9.67 19.92 20.87 19.44 24.46
1652721996300522 0.00 0.00 0.00 0.00 7.59 6.70 6.38 10.01 24.05 21.23 20.29 23.08
1652721996316967 0.00 0.00 0.00 0.00 5.50 5.80 6.33 9.62 -2.77 -24.02 16.34 13.40
1652721996333182 0.00 0.00 0.00 0.00 6.39 5.80 6.27 9.23 -3.69 -23.93 12.20 3.72
1652721996349554 0.00 0.00 0.00 0.00 5.50 4.61 6.23 8.84 -2.81 -24.32 6.94 -6.03
1652721996365900 0.00 0.00 0.00 0.00 5.50 4.61 6.18 8.45 -2.79 -24.14 2.40 -15.04
1652721996382427 0.00 0.00 0.00 0.00 7.59 3.41 6.29 8.00 6.48 -27.80 -1.11 -24.84
1652721996398442 0.00 0.00 0.00 0.00 5.50 2.21 6.29 7.49 -0.00 -31.19 -0.56 -26.28
1652721996414754 0.00 0.00 0.00 0.00 5.50 0.11 6.29 6.94 0.00 -35.05 0.18 -28.50
1652721996430927 0.00 0.00 0.00 0.00 6.40 -1.09 6.29 6.37 0.01 -35.48 0.74 -30.73
1652721996446801 0.00 0.00 0.00 0.00 5.50 -1.09 6.29 5.80 0.00 -35.87 1.30 -33.08
1652721996463243 0.00 0.00 0.00 0.00 5.50 -4.39 6.18 5.13 -6.73 -43.38 -1.34 -36.19
1652721996480029 0.00 0.00 0.00 0.00 6.40 -5.60 6.23 4.39 2.78 -45.28 -0.79 -39.01
1652721996495652 0.00 0.00 0.00 0.00 5.50 -6.50 6.19 3.61 -2.69 -46.99 -1.33 -41.40
1652721996511981 0.00 0.00 0.00 0.00 6.41 -11.04 6.19 2.61 0.04 -65.57 -1.32 -47.42
1652721996527777 0.00 0.00 0.00 0.00 5.50 -12.25 6.08 1.54 -6.47 -66.17 -2.61 -53.48
1652721996545064 0.00 0.00 0.00 0.00 6.41 -13.47 6.08 0.41 0.05 -72.94 -1.26 -59.39
1652721996560695 0.00 0.00 0.00 0.00 6.41 -13.47 6.13 -0.66 2.68 -62.64 -1.28 -62.86
1652721996577105 0.00 0.00 0.00 0.00 6.41 -15.61 6.17 -1.83 2.98 -76.58 -0.15 -68.78
1652721996593271 0.00 0.00 0.00 0.00 7.62 -15.61 6.18 -3.01 0.08 -72.78 -0.14 -70.22
1652721996609946 0.00 0.00 0.00 0.00 7.62 -15.61 6.24 -4.12 3.85 -70.19 1.93 -71.03
1652721996625973 0.00 0.00 0.00 0.00 7.62 -18.07 6.24 -5.36 0.10 -75.12 1.94 -71.46
1652721996642787 0.00 0.00 0.00 0.00 7.63 -19.30 6.34 -6.62 6.73 -79.30 2.75 -74.79
1652721996658761 0.00 0.00 0.00 0.00 8.84 -20.23 6.47 -7.92 7.36 -78.27 3.63 -75.13
1652721996675209 0.00 0.00 0.00 0.00 8.85 -21.47 6.63 -9.22 10.68 -83.14 5.74 -77.20
1652721996690880 0.00 0.00 0.00 0.00 10.06 -22.71 6.86 -10.59 14.36 -85.91 7.85 -80.35
1652721996707752 0.00 0.00 0.00 0.00 10.07 -23.96 6.99 -11.96 8.13 -89.74 9.45 -83.27
1652721996723616 0.00 0.00 0.00 0.00 8.86 -24.89 7.15 -13.31 10.15 -81.82 10.14 -83.78
1652721996740079 0.00 0.00 0.00 0.00 10.08 -24.89 7.38 -14.56 14.79 -80.79 11.62 -84.28
1652721996756391 0.00 0.00 0.00 0.00 11.00 -27.41 7.61 -15.88 14.25 -81.42 12.34 -83.94
1652721996772079 0.00 0.00 0.00 0.00 11.00 -27.41 7.89 -17.19 17.23 -82.36 12.91 -83.23
1652721996788636 0.00 0.00 0.00 0.00 12.23 -28.68 8.23 -18.41 22.15 -79.89 15.72 -81.26
1652721996804427 0.00 0.00 0.00 0.00 13.46 -28.69 8.58 -19.56 21.81 -71.38 18.05 -79.17
1652721996820829 0.00 0.00 0.00 0.00 13.46 -28.69 8.98 -20.67 25.48 -71.06 20.18 -77.22
1652721996837627 0.00 0.00 0.00 0.00 13.46 -28.69 9.33 -21.56 21.74 -54.42 21.68 -71.82
1652721996853438 0.00 0.00 0.00 0.00 12.24 -29.63 9.67 -22.42 20.26 -52.25 22.29 -65.80
1652721996869948 0.00 0.00 0.00 0.00 14.38 -29.65 10.06 -23.23 25.78 -52.30 23.02 -60.28
1652721996886112 0.00 0.00 0.00 0.00 14.38 -29.65 10.46 -24.04 24.52 -49.74 23.56 -55.95
1652721996902806 0.00 0.00 0.00 0.00 16.84 -29.68 10.98 -24.74 32.92 -44.42 25.05 -50.62
1652721996918737 0.00 0.00 0.00 0.00 16.84 -29.68 11.45 -25.45 28.19 -43.01 26.34 -48.34
1652721996935310 0.00 0.00 0.00 0.00 16.84 -29.68 11.91 -26.15 29.58 -45.13 28.20 -46.92
1652721996951434 0.00 0.00 0.00 0.00 18.07 -29.69 12.43 -26.73 31.98 -35.61 29.44 -43.58
1652721996967442 0.00 0.00 0.00 0.00 18.99 -29.71 13.00 -27.25 35.97 -32.95 31.73 -40.22
1652721996983476 0.00 0.00 0.00 0.00 18.97 -28.76 13.50 -27.68 32.37 -27.23 31.62 -36.78
1652721997000237 0.00 0.00 0.00 0.00 20.21 -28.77 14.07 -28.04 36.07 -23.20 33.19 -32.82
1652721997015041 0.00 0.00 0.00 0.00 20.21 -28.77 14.58 -28.35 30.62 -18.30 33.40 -27.46
1652721997031288 0.00 0.00 0.00 0.00 21.44 -28.79 15.15 -28.59 39.22 -16.69 34.85 -23.67
1652721997047754 0.00 0.00 0.00 0.00 22.67 -28.82 15.84 -28.79 43.15 -12.27 36.29 -19.54
1652721997063978 0.00 0.00 0.00 0.00 22.67 -28.82 16.47 -28.98 39.03 -12.15 37.62 -16.52
1652721997080730 0.00 0.00 0.00 0.00 22.65 -27.55 17.05 -28.99 36.32 -0.44 37.67 -11.97
1652721997096329 0.00 0.00 0.00 0.00 22.65 -27.55 17.63 -29.00 35.51 -0.43 38.65 -8.40
1652721997112222 0.00 0.00 0.00 0.00 22.65 -27.55 18.15 -28.94 34.12 3.69 37.63 -4.32
1652721997128715 0.00 0.00 0.00 0.00 24.82 -27.59 18.72 -28.88 36.37 3.52 36.27 -1.16
1652721997145126 0.00 0.00 0.00 0.00 24.82 -27.59 19.29 -28.83 34.99 3.38 35.46 1.94
1652721997161746 0.00 0.00 0.00 0.00 26.06 -27.62 19.92 -28.78 38.88 3.31 35.98 2.69
1652721997177695 0.00 0.00 0.00 0.00 24.82 -27.59 20.55 -28.67 38.83 6.29 36.64 4.04
1652721997193626 0.00 0.00 0.00 0.00 24.79 -26.33 21.07 -28.51 33.34 10.63 36.48 5.43
1652721997210743 0.00 0.00 0.00 0.00 24.79 -26.33 21.59 -28.34 33.14 10.57 35.84 6.84
1652721997226981 0.00 0.00 0.00 0.00 26.03 -26.35 22.05 -28.18 27.23 9.84 34.28 8.13
1652721997243140 0.00 0.00 0.00 0.00 27.27 -26.38 22.57 -28.01 32.88 10.39 33.08 9.54
1652721997259113 0.00 0.00 0.00 0.00 27.27 -26.38 23.09 -27.85 33.07 10.45 31.93 10.38
1652721997275478 0.00 0.00 0.00 0.00 26.03 -26.35 23.49 -27.68 25.39 10.65 30.34 10.38
1652721997292067 0.00 0.00 0.00 0.00 27.27 -26.38 23.90 -27.51 25.78 10.36 28.87 10.34
1652721997308096 0.00 0.00 0.00 0.00 27.27 -26.38 24.32 -27.39 25.53 7.31 28.53 9.83
1652721997323803 0.00 0.00 0.00 0.00 27.30 -27.64 24.67 -27.34 22.57 3.60 26.47 8.47
1652721997340301 0.00 0.00 0.00 0.00 27.30 -27.64 25.03 -27.28 23.02 3.67 24.46 7.12
1652721997356846 0.00 0.00 0.00 0.00 28.23 -27.66 25.37 -27.22 20.91 3.48 23.56 5.69
1652721997372766 0.00 0.00 0.00 0.00 27.30 -27.64 25.60 -27.17 14.23 3.61 21.25 4.34
1652721997389269 0.00 0.00 0.00 0.00 27.33 -28.91 25.83 -27.17 14.89 -0.30 19.12 2.81
1652721997405131 0.00 0.00 0.00 0.00 26.08 -28.88 26.00 -27.24 10.62 -4.13 16.73 1.27
1652721997421857 0.00 0.00 0.00 0.00 27.33 -28.91 26.24 -27.31 14.99 -4.36 15.13 -0.34
1652721997437996 0.00 0.00 0.00 0.00 27.33 -28.91 26.47 -27.37 14.25 -4.15 13.80 -1.86
1652721997453884 0.00 0.00 0.00 0.00 27.35 -29.86 26.60 -27.49 8.03 -7.21 12.56 -4.03
1652721997470693 0.00 0.00 0.00 0.00 27.35 -29.86 26.72 -27.60 8.17 -7.34 11.21 -5.44
1652721997486829 0.00 0.00 0.00 0.00 27.38 -31.14 26.79 -27.78 3.99 -10.64 9.89 -6.74
1652721997502669 0.00 0.00 0.00 0.00 27.38 -31.14 26.92 -27.95 8.10 -11.23 8.51 -8.11
1652721997518998 0.00 0.00 0.00 0.00 26.13 -31.11 26.99 -28.19 4.31 -15.42 6.52 -10.37
1652721997535259 0.00 0.00 0.00 0.00 26.16 -32.39 27.05 -28.50 4.26 -18.90 5.77 -12.71
1652721997551927 0.00 0.00 0.00 0.00 26.16 -32.39 27.06 -28.80 0.40 -19.00 4.21 -15.04
1652721997567826 0.00 0.00 0.00 0.00 26.16 -32.39 27.00 -29.10 -3.41 -18.40 2.73 -16.59
1652721997584169 0.00 0.00 0.00 0.00 24.94 -33.65 26.89 -29.46 -7.47 -23.29 -0.38 -19.00
1652721997600294 0.00 0.00 0.00 0.00 24.94 -33.65 26.83 -29.83 -3.41 -22.78 -1.93 -20.47
1652721997616402 0.00 0.00 0.00 0.00 24.94 -33.65 26.72 -30.19 -7.36 -22.92 -4.25 -21.28
1652721997633306 0.00 0.00 0.00 0.00 26.21 -34.64 26.66 -30.60 -3.36 -26.11 -5.00 -22.70
1652721997649197 0.00 0.00 0.00 0.00 26.21 -34.64 26.61 -30.95 -3.26 -20.95 -4.97 -23.21
1652721997664875 0.00 0.00 0.00 0.00 24.99 -35.91 26.49 -31.37 -7.43 -26.60 -4.96 -23.87
1652721997681339 0.00 0.00 0.00 0.00 24.99 -35.91 26.33 -31.78 -10.48 -26.64 -6.38 -24.64
1652721997697587 0.00 0.00 0.00 0.00 24.99 -35.91 26.22 -32.19 -7.14 -25.54 -6.33 -25.17
1652721997714139 0.00 0.00 0.00 0.00 24.99 -35.91 26.10 -32.54 -7.27 -21.77 -7.12 -24.30
1652721997730924 0.00 0.00 0.00 0.00 24.99 -35.91 26.04 -32.89 -3.35 -21.53 -7.13 -24.41
1652721997746501 0.00 0.00 0.00 0.00 24.99 -35.91 25.93 -33.24 -7.05 -21.11 -7.06 -23.32
1652721997763196 0.00 0.00 0.00 0.00 24.99 -35.91 25.81 -33.59 -7.65 -22.91 -6.49 -22.57
1652721997779168 0.00 0.00 0.00 0.00 26.24 -35.94 25.76 -33.90 -3.40 -18.65 -5.74 -21.19
