#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652724466495517 0.00 0.00 0.00 0.00 6.39 7.90 0.32 0.39 19980.53 24680.20 3996.11 4936.04
1652724466511478 0.00 0.00 0.00 0.00 6.39 7.90 0.64 0.79 18.32 22.63 3999.77 4940.57
1652724466528010 0.00 0.00 0.00 0.00 8.79 6.70 1.08 1.12 28.02 21.36 4005.37 4944.84
1652724466544272 0.00 0.00 0.00 0.00 5.50 6.70 1.35 1.46 16.80 20.49 4008.73 4948.93
1652724466560409 0.00 0.00 0.00 0.00 5.50 4.61 1.63 1.69 17.11 14.34 4012.16 4951.80
1652724466576884 0.00 0.00 0.00 0.00 5.50 3.41 1.90 1.86 17.30 10.73 19.51 17.91
1652724466593205 0.00 0.00 0.00 0.00 5.50 3.41 2.18 2.03 16.88 10.47 19.22 15.48
1652724466609093 0.00 0.00 0.00 0.00 5.50 2.21 2.45 2.14 17.06 6.86 17.03 12.58
1652724466625514 0.00 0.00 0.00 0.00 6.39 2.21 2.77 2.25 20.44 7.07 17.76 9.89
1652724466641585 0.00 0.00 0.00 0.00 6.39 2.21 3.09 2.36 19.71 6.82 18.28 8.39
1652724466657862 0.00 0.00 0.00 0.00 9.99 2.21 3.59 2.47 31.45 6.95 21.11 7.63
1652724466673946 0.00 0.00 0.00 0.00 9.99 2.21 4.09 2.58 31.02 6.86 23.94 6.91
1652724466690256 0.00 0.00 0.00 0.00 12.09 3.41 4.70 2.75 38.03 10.71 28.13 7.68
1652724466706532 0.00 0.00 0.00 0.00 12.09 2.21 5.30 2.86 37.47 6.84 31.54 7.64
1652724466722921 0.00 0.00 0.00 0.00 12.09 3.41 5.90 3.03 37.56 10.58 35.10 8.39
1652724466739285 0.00 0.00 0.00 0.00 12.09 3.41 6.51 3.20 37.44 10.55 36.30 9.11
1652724466755622 0.00 0.00 0.00 0.00 14.19 3.40 7.22 3.37 43.88 10.52 38.87 9.84
1652724466771845 0.00 0.00 0.00 0.00 13.29 3.40 7.88 3.55 41.10 10.53 39.49 9.80
1652724466787830 0.00 0.00 0.00 0.00 14.19 2.20 8.59 3.66 44.23 6.87 40.84 9.81
1652724466803811 0.00 0.00 0.00 0.00 14.19 2.20 9.30 3.77 44.90 6.97 42.31 9.09
1652724466820804 0.00 0.00 0.00 0.00 14.19 2.20 9.69 3.48 24.67 -18.01 39.75 3.38
1652724466837026 0.00 0.00 0.00 0.00 14.19 1.30 10.08 3.15 23.20 -19.61 35.62 -2.65
1652724466853385 0.00 0.00 0.00 0.00 14.19 1.30 10.35 2.88 16.85 -16.83 30.77 -8.12
1652724466869678 0.00 0.00 0.00 0.00 14.20 -1.10 10.79 2.49 26.90 -24.11 27.30 -14.32
1652724466885988 0.00 0.00 0.00 0.00 14.20 -1.10 11.22 2.21 27.00 -17.70 23.72 -19.25
1652724466901610 0.00 0.00 0.00 0.00 15.41 -2.30 11.72 1.92 30.71 -17.71 24.93 -19.19
1652724466917845 0.00 0.00 0.00 0.00 16.61 -2.31 12.27 1.63 36.00 -18.52 27.49 -18.97
1652724466934332 0.00 0.00 0.00 0.00 16.62 -3.21 12.83 1.36 34.63 -16.89 31.05 -18.98
1652724466950447 0.00 0.00 0.00 0.00 14.21 -5.62 13.22 0.97 23.97 -24.00 30.46 -18.96
1652724466966650 0.00 0.00 0.00 0.00 15.42 -6.53 13.67 0.54 28.32 -27.41 30.73 -20.90
1652724466982909 0.00 0.00 0.00 0.00 15.43 -7.74 13.94 0.04 16.99 -31.07 27.98 -23.58
1652724466999338 0.00 0.00 0.00 0.00 17.86 -10.18 14.34 -0.58 24.49 -38.53 25.68 -27.58
1652724467014762 0.00 0.00 0.00 0.00 16.66 -11.08 14.57 -1.31 14.06 -44.59 21.57 -33.12
