#Task Selector: 5
#PID Parameters: kp: 0.10, kd: 0.00, ki: 0.00
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652726561439783 0.00 0.00 0.00 0.00 23.30 -5.66 1.16 -0.28 72808.61 -17702.52 14561.72 -3540.50
1652726561456290 0.00 0.00 0.00 0.00 23.32 -7.79 2.33 -0.67 65.38 -21.84 14574.80 -3544.87
1652726561472005 0.00 0.00 0.00 0.00 24.54 -7.80 3.56 -1.06 75.17 -23.89 14589.83 -3549.65
1652726561488425 0.00 0.00 0.00 0.00 25.74 -5.68 4.84 -1.35 82.95 -18.31 14606.42 -3553.31
1652726561505005 0.00 0.00 0.00 0.00 25.74 -5.68 6.13 -1.63 79.37 -17.52 14622.29 -3556.82
1652726561520841 0.00 0.00 0.00 0.00 24.53 -6.58 7.36 -1.96 74.84 -20.09 75.54 -20.33
1652726561537335 0.00 0.00 0.00 0.00 22.37 -3.24 8.48 -2.12 71.47 -10.35 76.76 -18.03
1652726561553206 0.00 0.00 0.00 0.00 24.53 -6.58 9.70 -2.45 75.18 -20.18 76.76 -17.29
1652726561569399 0.00 0.00 0.00 0.00 24.52 -5.67 10.93 -2.73 78.49 -18.16 75.87 -17.26
1652726561585594 0.00 0.00 0.00 0.00 27.95 -11.19 12.33 -3.29 87.27 -34.94 77.45 -20.74
1652726561601917 0.00 0.00 0.00 0.00 25.75 -6.59 13.61 -3.62 80.46 -20.60 78.57 -20.85
1652726561618090 0.00 0.00 0.00 0.00 22.38 -5.66 14.73 -3.91 69.46 -17.56 78.17 -22.29
1652726561634577 0.00 0.00 0.00 0.00 25.81 -12.39 16.02 -4.53 80.71 -38.74 79.28 -26.00
1652726561650978 0.00 0.00 0.00 0.00 23.29 -4.45 17.19 -4.75 71.54 -13.68 77.89 -25.10
1652726561667087 0.00 0.00 0.00 0.00 27.04 -12.40 18.54 -5.37 83.64 -38.36 77.16 -25.79
1652726561683396 0.00 0.00 0.00 0.00 23.31 -6.57 19.71 -5.70 73.19 -20.65 75.71 -25.80
1652726561700129 0.00 0.00 0.00 0.00 26.99 -7.82 21.05 -6.09 83.80 -24.29 78.58 -27.14
1652726561715660 0.00 0.00 0.00 0.00 25.79 -10.25 22.34 -6.60 78.19 -31.07 78.07 -25.61
1652726561732154 0.00 0.00 0.00 0.00 27.96 -12.41 23.74 -7.22 91.11 -40.45 81.99 -30.96
1652726561748581 0.00 0.00 0.00 0.00 27.00 -9.04 25.09 -7.67 83.14 -27.83 81.89 -28.86
1652726561764775 0.00 0.00 0.00 0.00 27.94 -10.27 25.32 -7.90 14.33 -14.24 70.12 -27.57
1652726561781055 0.00 0.00 0.00 0.00 30.41 -10.30 25.68 -8.03 22.16 -7.85 57.79 -24.29
1652726561797295 0.00 0.00 0.00 0.00 25.80 -11.16 25.74 -8.20 3.91 -10.46 42.93 -20.17
1652726561814013 0.00 0.00 0.00 0.00 27.92 -9.05 25.85 -8.37 6.79 -10.49 26.07 -14.17
1652726561829954 0.00 0.00 0.00 0.00 27.96 -12.41 25.96 -8.70 6.72 -20.37 10.78 -12.68
1652726561846344 0.00 0.00 0.00 0.00 27.95 -11.19 26.13 -8.93 10.86 -14.62 10.09 -12.76
1652726561862761 0.00 0.00 0.00 0.00 27.98 -13.64 26.41 -9.45 17.30 -32.09 9.12 -17.60
1652726561878566 0.00 0.00 0.00 0.00 27.02 -11.18 26.54 -9.68 7.69 -14.15 9.87 -18.34
1652726561895142 0.00 0.00 0.00 0.00 27.96 -12.41 26.71 -10.02 11.06 -21.65 10.73 -20.58
1652726561910986 0.00 0.00 0.00 0.00 29.18 -11.20 26.77 -10.02 3.77 -0.05 10.14 -16.51
1652726561927291 0.00 0.00 0.00 0.00 27.96 -12.41 26.88 -10.31 7.07 -18.58 9.38 -17.30
1652726561943875 0.00 0.00 0.00 0.00 31.72 -14.93 27.35 -10.77 29.03 -28.85 11.73 -16.66
1652726561960041 0.00 0.00 0.00 0.00 27.07 -14.86 27.41 -10.90 3.85 -7.53 10.96 -15.33
1652726561976105 0.00 0.00 0.00 0.00 27.10 -17.02 27.60 -11.53 11.98 -39.48 11.14 -18.90
