#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652724114272847 0.00 0.00 0.00 0.00 102.18 0.70 5.11 0.03 319323.64 2180.24 63864.73 436.05
1652724114288966 0.00 0.00 0.00 0.00 102.18 0.70 10.22 0.07 279.80 1.91 63920.69 436.43
1652724114304867 0.00 0.00 0.00 0.00 102.18 0.70 15.33 0.10 324.45 2.22 63985.58 436.87
1652724114321573 0.00 0.00 0.00 0.00 105.32 -0.67 20.59 0.07 338.31 -2.14 64053.24 436.45
1652724114337579 0.00 0.00 0.00 0.00 109.66 -0.71 26.08 0.04 332.91 -2.17 64119.82 436.01
1652724114354107 0.00 0.00 0.00 0.00 108.08 -0.70 31.48 0.00 344.98 -2.22 324.09 -0.48
1652724114370068 0.00 0.00 0.00 0.00 109.68 -2.06 36.96 -0.10 339.99 -6.38 336.13 -2.14
1652724114386426 0.00 0.00 0.00 0.00 109.68 -2.06 42.45 -0.21 350.88 -6.58 341.41 -3.90
1652724114402350 0.00 0.00 0.00 0.00 105.34 -2.00 47.72 -0.31 327.82 -6.23 339.32 -4.72
1652724114418365 0.00 0.00 0.00 0.00 101.06 -1.94 52.77 -0.40 324.02 -6.23 337.54 -5.53
1652724114434641 0.00 0.00 0.00 0.00 101.06 -1.94 57.82 -0.50 321.77 -6.19 332.90 -6.32
1652724114451324 0.00 0.00 0.00 0.00 93.85 -5.46 62.51 -0.77 291.82 -16.98 323.26 -8.44
1652724114467803 0.00 0.00 0.00 0.00 93.85 -5.46 67.21 -1.05 285.17 -16.59 310.12 -10.44
1652724114483364 0.00 0.00 0.00 0.00 93.85 -5.46 71.90 -1.32 288.03 -16.76 302.16 -12.55
1652724114499200 0.00 0.00 0.00 0.00 175.31 130.52 80.66 5.21 570.76 424.92 351.51 73.68
1652724114514502 0.00 0.00 0.00 0.00 152.83 115.01 88.30 10.96 487.70 367.01 384.70 148.32
1652724114530449 0.00 0.00 0.00 0.00 154.25 114.99 96.02 16.71 510.74 380.75 428.48 227.87
1652724114547198 0.00 0.00 0.00 0.00 152.80 117.52 103.66 22.58 484.75 372.81 468.39 305.75
1652724114563605 0.00 0.00 0.00 0.00 154.19 118.92 111.37 28.53 467.57 360.62 504.30 381.22
1652724114579240 0.00 0.00 0.00 0.00 163.23 114.71 119.53 34.26 505.38 355.17 491.23 367.27
1652724114595864 0.00 0.00 0.00 0.00 154.25 114.99 122.13 39.98 169.55 372.18 427.60 368.31
1652724114611960 0.00 0.00 0.00 0.00 154.25 114.99 124.74 45.69 158.48 347.87 357.15 361.73
1652724114628513 0.00 0.00 0.00 0.00 154.25 114.99 127.34 51.41 163.62 359.15 292.92 359.00
1652724114644258 0.00 0.00 0.00 0.00 152.83 110.67 129.71 56.98 145.50 341.01 228.51 355.08
1652724114660855 0.00 0.00 0.00 0.00 154.27 113.56 131.94 62.69 144.02 368.96 156.23 357.83
1652724114676945 0.00 0.00 0.00 0.00 152.83 113.57 134.18 68.40 136.37 348.15 149.60 353.03
1652724114692970 0.00 0.00 0.00 0.00 152.83 113.57 136.34 74.18 135.89 364.10 145.08 356.28
1652724114709389 0.00 0.00 0.00 0.00 152.83 113.57 138.50 79.97 136.52 365.79 139.66 357.60
1652724114725461 0.00 0.00 0.00 0.00 175.31 130.52 142.00 86.59 216.80 410.58 153.92 371.52
1652724114744127 0.00 0.00 0.00 0.00 37.12 -39.87 138.80 84.70 -203.36 -120.62 84.44 273.60
1652724114760524 0.00 0.00 0.00 0.00 28.61 -42.21 135.18 82.68 -197.80 -109.94 17.61 181.98
