#Task Selector: 6
#PID Parameters: kp: 0.04, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652727430437437 0.00 0.00 0.00 0.00 175.31 130.52 8.77 6.53 547859.03 407873.36 109571.81 81574.67
1652727430453784 0.00 0.00 0.00 0.00 1.90 -1.09 8.86 6.47 5.37 -3.07 109572.88 81574.06
1652727430469739 0.00 0.00 0.00 0.00 1.90 -1.09 8.96 6.42 5.90 -3.37 109574.06 81573.38
1652727430486430 0.00 0.00 0.00 0.00 1.90 -2.29 9.05 6.30 6.07 -7.30 109575.28 81571.93
1652727430502155 0.00 0.00 0.00 0.00 4.30 -2.29 9.27 6.19 13.07 -6.95 109577.89 81570.53
1652727430518393 0.00 0.00 0.00 0.00 3.10 -3.19 9.42 6.03 9.99 -10.27 8.08 -6.19
1652727430534588 0.00 0.00 0.00 0.00 4.30 -3.19 9.64 5.87 13.41 -9.94 9.69 -7.57
1652727430550900 0.00 0.00 0.00 0.00 5.50 -3.19 9.91 5.71 17.17 -9.96 11.94 -8.88
1652727430567234 0.00 0.00 0.00 0.00 6.40 -2.29 10.23 5.60 19.86 -7.10 14.70 -8.84
1652727430583768 0.00 0.00 0.00 0.00 8.80 -3.19 10.67 5.44 27.26 -9.89 17.54 -9.43
1652727430599945 0.00 0.00 0.00 0.00 7.60 -4.39 11.05 5.22 23.25 -13.44 20.19 -10.07
1652727430616441 0.00 0.00 0.00 0.00 8.80 -5.60 11.49 4.94 27.53 -17.52 23.01 -11.58
1652727430632964 0.00 0.00 0.00 0.00 10.90 -4.40 12.04 4.72 33.44 -13.50 26.27 -12.29
1652727430648848 0.00 0.00 0.00 0.00 10.90 -4.40 12.58 4.50 33.36 -13.46 28.97 -13.56
1652727430664935 0.00 0.00 0.00 0.00 10.00 -4.40 13.08 4.28 32.01 -14.08 29.92 -14.40
1652727430681343 0.00 0.00 0.00 0.00 12.11 -6.51 13.69 3.95 38.07 -20.48 32.88 -15.81
1652727430697746 0.00 0.00 0.00 0.00 12.11 -5.61 14.29 3.67 37.32 -17.29 34.84 -15.76
1652727430713504 0.00 0.00 0.00 0.00 13.31 -6.52 14.96 3.34 41.05 -20.10 36.36 -17.08
1652727430730129 0.00 0.00 0.00 0.00 13.31 -6.52 15.62 3.02 42.86 -20.99 38.26 -18.59
1652727430746605 0.00 0.00 0.00 0.00 14.22 -7.73 16.33 2.63 43.26 -23.52 40.51 -20.47
1652727430762194 0.00 0.00 0.00 0.00 14.23 -8.94 8.28 -4.34 -494.96 -428.50 -66.09 -102.08
1652727430778863 0.00 0.00 0.00 0.00 15.43 -8.95 8.96 -4.73 44.11 -25.62 -64.74 -103.75
1652727430795334 0.00 0.00 0.00 0.00 15.44 -10.16 9.63 -5.19 41.22 -27.63 -64.70 -105.25
1652727430811055 0.00 0.00 0.00 0.00 17.87 -11.09 10.43 -5.63 49.10 -27.07 -63.45 -106.47
1652727430827400 0.00 0.00 0.00 0.00 18.77 -10.18 11.15 -6.02 46.77 -25.52 -62.75 -106.87
1652727430843846 0.00 0.00 0.00 0.00 18.77 -10.18 11.94 -6.37 48.55 -21.67 45.95 -25.50
1652727430860302 0.00 0.00 0.00 0.00 19.99 -10.19 12.72 -6.72 48.26 -21.55 46.78 -24.69
1652727430876265 0.00 0.00 0.00 0.00 21.20 -10.20 13.51 -7.07 48.50 -21.66 48.23 -23.49
1652727430892962 0.00 0.00 0.00 0.00 23.35 -11.14 14.35 -7.52 53.83 -28.10 49.18 -23.70
