#Task Selector: 5
#PID Parameters: kp: 0.06, kd: 0.02, ki: 0.02
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652719879267113 0.00 0.00 0.00 0.00 3.10 9.09 0.16 0.45 9694.86 28420.33 1938.97 5684.07
1652719879282837 0.00 0.00 0.00 0.00 1.91 9.09 0.25 0.91 5.31 25.36 1940.03 5689.14
1652719879299300 0.00 0.00 0.00 0.00 3.10 10.29 0.41 1.42 9.99 33.15 1942.03 5695.77
1652719879315647 0.00 0.00 0.00 0.00 3.10 11.19 0.56 1.98 9.53 34.37 1943.94 5702.64
1652719879332063 0.00 0.00 0.00 0.00 4.30 11.19 0.78 2.54 13.31 34.64 1946.60 5709.57
1652719879348631 0.00 0.00 0.00 0.00 3.10 11.19 0.93 3.10 9.56 34.47 9.54 32.40
1652719879364441 0.00 0.00 0.00 0.00 3.10 10.29 1.09 3.62 9.47 31.41 10.37 33.61
1652719879380518 0.00 0.00 0.00 0.00 4.30 11.19 1.30 4.18 13.78 35.87 11.13 34.15
1652719879406485 0.00 0.00 0.00 0.00 4.30 11.19 1.52 4.74 13.53 35.22 11.93 34.32
1652719879422176 0.00 0.00 0.00 0.00 4.30 12.39 1.73 5.36 8.34 24.04 10.94 32.20
1652719879435700 0.00 0.00 0.00 0.00 5.50 10.29 2.01 5.87 17.81 33.35 12.59 31.98
1652719879450993 0.00 0.00 0.00 0.00 4.30 10.29 2.22 6.38 16.27 38.94 13.95 33.48
1652719879464973 0.00 0.00 0.00 0.00 3.10 12.39 2.38 7.00 10.36 41.38 13.26 34.59
1652719879478630 0.00 0.00 0.00 0.00 3.10 9.09 2.53 7.46 11.25 32.99 12.81 34.14
1652719879492136 0.00 0.00 0.00 0.00 5.50 9.09 2.81 7.91 20.47 33.87 15.23 36.11
1652719879505833 0.00 0.00 0.00 0.00 6.39 10.29 3.13 8.43 24.26 39.04 16.52 37.25
1652719879519317 0.00 0.00 0.00 0.00 5.50 7.90 3.40 8.82 20.56 29.54 17.38 35.36
1652719879534783 0.00 0.00 0.00 0.00 5.50 6.70 3.67 9.16 20.91 25.50 19.49 32.19
1652719879548444 0.00 0.00 0.00 0.00 6.39 7.90 3.99 9.55 21.04 25.99 21.45 30.79
1652719879562176 0.00 0.00 0.00 0.00 4.30 6.70 4.21 9.89 16.12 25.13 20.58 29.04
1652719879576220 0.00 0.00 0.00 0.00 6.39 7.90 4.37 9.83 12.28 -4.47 18.18 20.34
1652719879592135 0.00 0.00 0.00 0.00 6.39 5.80 4.60 9.66 16.38 -12.02 17.35 12.03
1652719879608510 0.00 0.00 0.00 0.00 7.59 4.61 4.82 9.38 14.44 -18.28 16.05 3.27
1652719879624849 0.00 0.00 0.00 0.00 6.39 2.21 4.99 8.93 10.24 -27.94 13.89 -7.51
1652719879641460 0.00 0.00 0.00 0.00 5.50 1.31 5.05 8.44 3.73 -30.77 11.41 -18.69
1652719879657202 0.00 0.00 0.00 0.00 6.39 1.31 5.21 7.94 10.08 -30.24 10.98 -23.85
1652719879673372 0.00 0.00 0.00 0.00 6.40 0.11 5.38 7.43 10.67 -32.99 9.83 -28.04
1652719879690134 0.00 0.00 0.00 0.00 7.60 -2.29 5.54 6.76 10.34 -42.28 9.01 -32.84
1652719879706390 0.00 0.00 0.00 0.00 6.40 -4.39 5.65 5.98 6.39 -47.44 8.24 -36.74
1652719879722271 0.00 0.00 0.00 0.00 7.60 -6.50 5.81 5.04 10.36 -59.30 9.57 -42.45
1652719879738726 0.00 0.00 0.00 0.00 7.60 -7.71 5.92 4.14 6.77 -57.86 8.91 -47.97
1652719879755078 0.00 0.00 0.00 0.00 6.41 -11.04 6.02 3.07 6.50 -65.83 8.07 -54.54
1652719879770850 0.00 0.00 0.00 0.00 7.61 -12.26 6.25 1.84 14.02 -76.62 8.81 -61.41
1652719879787331 0.00 0.00 0.00 0.00 7.61 -13.48 6.47 0.71 14.58 -72.96 10.45 -66.51
1652719879803113 0.00 0.00 0.00 0.00 7.62 -14.70 6.58 -0.48 6.50 -72.99 9.67 -69.25
1652719879819749 0.00 0.00 0.00 0.00 7.62 -16.84 6.64 -1.84 3.94 -87.17 9.11 -75.11
1652719879836306 0.00 0.00 0.00 0.00 8.83 -18.07 6.81 -3.14 10.14 -78.93 9.84 -77.74
1652719879852167 0.00 0.00 0.00 0.00 7.63 -20.22 6.91 -4.48 6.58 -83.04 8.35 -79.02
1652719879868761 0.00 0.00 0.00 0.00 6.42 -22.70 6.92 -6.01 0.10 -98.49 5.45 -84.13
1652719879885125 0.00 0.00 0.00 0.00 6.43 -23.94 7.02 -7.54 6.50 -93.68 5.45 -88.26
1652719879901358 0.00 0.00 0.00 0.00 6.43 -27.39 7.02 -9.31 0.13 -110.16 4.69 -92.86
1652719879917045 0.00 0.00 0.00 0.00 7.65 -27.39 7.09 -10.97 3.96 -104.50 3.45 -97.98
1652719879933924 0.00 0.00 0.00 0.00 6.45 -32.14 7.03 -12.81 -3.73 -119.49 1.39 -105.27
1652719879949758 0.00 0.00 0.00 0.00 7.67 -32.14 7.09 -14.52 3.82 -103.07 2.14 -106.18
1652719879966399 0.00 0.00 0.00 0.00 6.45 -33.41 7.14 -16.26 3.06 -111.72 1.45 -109.79
1652719879982461 0.00 0.00 0.00 0.00 7.68 -34.38 7.21 -18.04 3.93 -109.41 2.21 -109.64
1652719879998689 0.00 0.00 0.00 0.00 6.46 -35.66 7.21 -19.83 0.19 -113.17 1.46 -111.37
1652719880014099 0.00 0.00 0.00 0.00 6.46 -37.92 7.15 -21.61 -3.54 -111.36 1.49 -109.74
1652719880029933 0.00 0.00 0.00 0.00 6.47 -39.22 7.15 -23.36 0.22 -115.33 0.77 -112.20
1652719880046406 0.00 0.00 0.00 0.00 7.70 -40.53 7.16 -25.06 0.33 -109.28 0.23 -111.71
1652719880062711 0.00 0.00 0.00 0.00 6.47 -41.84 7.10 -26.76 -3.47 -104.77 -1.25 -110.78
1652719880079034 0.00 0.00 0.00 0.00 6.48 -44.14 7.11 -28.42 0.23 -102.64 -1.25 -108.68
1652719880094817 0.00 0.00 0.00 0.00 7.72 -44.15 7.11 -30.01 0.34 -99.00 -0.47 -106.20
1652719880111493 0.00 0.00 0.00 0.00 6.48 -45.47 7.06 -31.61 -3.62 -102.60 -1.24 -103.66
1652719880127927 0.00 0.00 0.00 0.00 8.98 -47.82 7.12 -33.27 4.15 -100.44 -0.47 -101.89
1652719880144017 0.00 0.00 0.00 0.00 8.99 -49.17 7.19 -34.89 4.25 -100.10 1.07 -100.95
1652719880160468 0.00 0.00 0.00 0.00 7.74 -49.16 7.14 -36.44 -3.48 -99.27 0.33 -100.28
