#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.03, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652721762755297 0.00 0.00 0.00 0.00 3.10 10.29 0.16 0.51 9694.58 32161.52 1938.92 6432.30
1652721762770950 0.00 0.00 0.00 0.00 3.10 10.29 0.31 1.03 8.65 28.69 1940.65 6438.04
1652721762787691 0.00 0.00 0.00 0.00 3.10 10.29 0.47 1.54 10.03 33.28 1942.65 6444.70
1652721762803390 0.00 0.00 0.00 0.00 3.10 10.29 0.62 2.06 9.38 31.13 1944.53 6450.92
1652721762819509 0.00 0.00 0.00 0.00 3.10 10.29 0.78 2.57 10.01 33.19 1946.53 6457.56
1652721762835654 0.00 0.00 0.00 0.00 1.91 9.09 0.87 3.03 5.98 28.53 8.81 30.96
1652721762852530 0.00 0.00 0.00 0.00 3.10 10.29 1.03 3.54 9.72 32.25 9.02 31.68
1652721762868788 0.00 0.00 0.00 0.00 3.10 9.09 1.18 4.00 9.29 27.25 8.88 30.47
1652721762884768 0.00 0.00 0.00 0.00 3.10 9.09 1.34 4.45 9.65 28.28 8.93 29.90
1652721762900718 0.00 0.00 0.00 0.00 1.91 9.09 1.43 4.91 6.03 28.79 8.13 29.02
1652721762916902 0.00 0.00 0.00 0.00 3.10 7.90 1.59 5.30 9.83 25.03 8.91 28.32
1652721762933816 0.00 0.00 0.00 0.00 3.10 9.09 1.74 5.76 9.70 28.43 8.90 27.56
1652721762950097 0.00 0.00 0.00 0.00 1.91 9.09 1.84 6.21 5.70 27.19 8.18 27.54
1652721762965685 0.00 0.00 0.00 0.00 3.10 9.09 1.99 6.67 9.64 28.26 8.18 27.54
1652721762981824 0.00 0.00 0.00 0.00 1.91 7.90 2.09 7.06 6.19 25.66 8.21 26.91
1652721762998814 0.00 0.00 0.00 0.00 3.10 7.90 2.24 7.46 9.74 24.80 8.19 26.87
1652721763014207 0.00 0.00 0.00 0.00 1.91 7.90 2.34 7.85 5.67 23.51 7.39 25.88
1652721763029949 0.00 0.00 0.00 0.00 4.30 7.90 2.55 8.25 14.12 25.95 9.07 25.64
1652721763046504 0.00 0.00 0.00 0.00 4.30 7.90 2.77 8.64 13.90 25.54 9.93 25.09
1652721763063092 0.00 0.00 0.00 0.00 1.91 6.70 2.86 8.97 5.82 20.46 9.85 24.05
1652721763079367 0.00 0.00 0.00 0.00 3.10 6.70 2.86 8.80 0.00 -11.03 7.90 16.89
1652721763095617 0.00 0.00 0.00 0.00 3.10 6.70 2.86 8.62 0.00 -11.22 6.77 9.94
1652721763111580 0.00 0.00 0.00 0.00 3.10 5.80 2.86 8.39 0.00 -14.00 3.94 1.95
1652721763128233 0.00 0.00 0.00 0.00 4.30 3.41 2.92 8.05 3.82 -21.97 1.93 -7.55
1652721763144086 0.00 0.00 0.00 0.00 4.30 3.41 2.98 7.70 3.67 -21.08 1.50 -15.86
1652721763160280 0.00 0.00 0.00 0.00 5.50 2.21 3.16 7.36 11.56 -22.16 3.81 -18.09
