#Task Selector: 5
#PID Parameters: kp: 0.03, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652725862757698 0.00 0.00 0.00 0.00 9.99 1.31 0.50 0.07 31218.64 4092.29 6243.73 818.46
1652725862773947 0.00 0.00 0.00 0.00 10.89 -1.09 1.04 0.01 32.27 -3.23 6250.18 817.81
1652725862790022 0.00 0.00 0.00 0.00 9.99 -1.09 1.54 -0.04 31.23 -3.41 6256.43 817.13
1652725862806688 0.00 0.00 0.00 0.00 10.89 -1.09 2.09 -0.10 34.21 -3.43 6263.27 816.44
1652725862822720 0.00 0.00 0.00 0.00 13.30 -2.30 2.75 -0.21 40.39 -6.98 6271.35 815.05
1652725862838609 0.00 0.00 0.00 0.00 13.30 -3.20 3.42 -0.37 41.90 -10.09 36.00 -5.43
1652725862855205 0.00 0.00 0.00 0.00 13.31 -5.61 4.08 -0.65 42.29 -17.83 38.00 -8.35
1652725862871138 0.00 0.00 0.00 0.00 13.31 -5.61 4.75 -0.93 40.49 -17.07 39.85 -11.08
1652725862887610 0.00 0.00 0.00 0.00 13.31 -5.61 5.41 -1.22 42.19 -17.79 41.45 -13.95
1652725862904067 0.00 0.00 0.00 0.00 15.42 -6.53 6.19 -1.54 47.29 -20.01 42.83 -16.56
1652725862920148 0.00 0.00 0.00 0.00 14.22 -6.52 6.90 -1.87 43.60 -20.00 43.17 -18.54
1652725862936824 0.00 0.00 0.00 0.00 17.86 -10.18 7.79 -2.38 56.14 -31.98 45.94 -21.37
1652725862952527 0.00 0.00 0.00 0.00 17.86 -10.18 8.68 -2.89 54.00 -30.77 48.65 -24.11
1652725862969359 0.00 0.00 0.00 0.00 16.66 -11.08 9.52 -3.44 53.56 -35.63 50.92 -27.68
1652725862985383 0.00 0.00 0.00 0.00 16.66 -11.08 10.35 -3.99 49.91 -33.20 51.44 -30.32
1652725863000512 0.00 0.00 0.00 0.00 18.79 -12.32 11.29 -4.61 59.18 -38.79 54.56 -34.07
1652725863016414 0.00 0.00 0.00 0.00 18.79 -12.32 12.23 -5.22 62.86 -41.20 55.90 -35.92
1652725863032796 0.00 0.00 0.00 0.00 18.81 -14.76 13.17 -5.96 59.69 -46.84 57.04 -39.13
1652725863049503 0.00 0.00 0.00 0.00 18.81 -14.76 14.11 -6.70 57.96 -45.49 57.92 -41.10
1652725863065363 0.00 0.00 0.00 0.00 18.81 -14.76 15.05 -7.44 56.84 -44.60 59.31 -43.39
1652725863082052 0.00 0.00 0.00 0.00 21.26 -15.71 15.61 -8.29 35.82 -54.10 54.64 -46.45
1652725863097888 0.00 0.00 0.00 0.00 20.05 -16.92 16.07 -9.08 27.70 -47.89 47.60 -47.79
1652725863114416 0.00 0.00 0.00 0.00 21.27 -16.94 16.63 -9.87 35.94 -50.50 42.85 -48.52
1652725863130746 0.00 0.00 0.00 0.00 22.49 -16.95 17.21 -10.67 35.44 -48.45 38.35 -49.11
