#Task Selector: 5
#PID Parameters: kp: 0.03, kd: 0.03, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652722481821038 0.00 0.00 0.00 0.00 7.59 9.09 0.38 0.45 23722.61 28421.52 4744.52 5684.30
1652722481836866 0.00 0.00 0.00 0.00 6.39 9.09 0.70 0.91 17.51 24.91 4748.02 5689.29
1652722481853099 0.00 0.00 0.00 0.00 6.39 7.90 1.02 1.30 20.50 25.32 4752.12 5694.35
1652722481869561 0.00 0.00 0.00 0.00 7.59 6.70 1.40 1.64 23.68 20.90 4756.86 5698.53
1652722481884970 0.00 0.00 0.00 0.00 9.99 5.80 1.90 1.93 30.67 17.82 4763.00 5702.10
1652722481901898 0.00 0.00 0.00 0.00 8.79 4.61 2.34 2.16 28.86 15.12 24.24 20.81
1652722481918264 0.00 0.00 0.00 0.00 9.99 4.60 2.84 2.39 29.84 13.76 26.71 18.58
1652722481934312 0.00 0.00 0.00 0.00 10.89 3.41 3.38 2.56 33.63 10.52 29.34 15.63
1652722481950438 0.00 0.00 0.00 0.00 9.99 2.21 3.88 2.67 31.47 6.96 30.89 12.84
1652722481966835 0.00 0.00 0.00 0.00 9.99 1.31 4.38 2.74 31.34 4.11 31.03 10.09
1652722481982946 0.00 0.00 0.00 0.00 10.89 -1.09 4.92 2.68 33.58 -3.37 31.97 6.40
1652722481998920 0.00 0.00 0.00 0.00 10.89 -1.09 5.47 2.63 34.18 -3.43 32.84 2.96
1652722482015130 0.00 0.00 0.00 0.00 13.30 -3.20 6.13 2.47 42.16 -10.15 34.55 -1.17
1652722482030682 0.00 0.00 0.00 0.00 12.10 -4.40 6.74 2.25 37.77 -13.74 35.81 -5.31
1652722482046876 0.00 0.00 0.00 0.00 14.21 -5.62 7.45 1.97 46.38 -18.32 38.81 -9.80
1652722482063216 0.00 0.00 0.00 0.00 14.22 -7.73 8.16 1.58 44.43 -24.15 40.98 -13.96
1652722482079212 0.00 0.00 0.00 0.00 15.44 -10.16 8.93 1.07 47.83 -31.47 43.71 -19.57
1652722482096124 0.00 0.00 0.00 0.00 15.45 -11.07 9.71 0.52 48.83 -35.00 45.04 -24.54
1652722482112123 0.00 0.00 0.00 0.00 15.45 -12.29 10.48 -0.10 46.22 -36.76 46.73 -29.14
1652722482128394 0.00 0.00 0.00 0.00 16.67 -13.52 11.31 -0.77 52.73 -42.76 48.01 -34.03
1652722482144646 0.00 0.00 0.00 0.00 17.90 -14.75 11.83 -1.96 32.04 -74.15 45.53 -44.03
1652722482161118 0.00 0.00 0.00 0.00 17.92 -16.90 12.40 -3.26 35.87 -80.91 43.14 -53.92
1652722482177239 0.00 0.00 0.00 0.00 17.94 -19.37 12.98 -4.63 35.46 -83.73 40.46 -63.66
1652722482193559 0.00 0.00 0.00 0.00 17.95 -20.30 13.50 -5.98 32.77 -85.39 37.77 -73.39
1652722482209804 0.00 0.00 0.00 0.00 17.96 -21.54 13.90 -7.34 24.70 -84.63 32.17 -81.76
1652722482226043 0.00 0.00 0.00 0.00 17.99 -24.03 14.36 -8.78 28.69 -89.27 31.50 -84.78
1652722482242583 0.00 0.00 0.00 0.00 18.00 -24.97 14.76 -10.25 25.04 -92.35 29.33 -87.07
1652722482259063 0.00 0.00 0.00 0.00 18.96 -27.49 15.16 -11.80 24.86 -95.18 27.21 -89.36
1652722482274997 0.00 0.00 0.00 0.00 18.04 -27.48 15.56 -13.28 24.82 -91.58 25.62 -90.60
1652722482291544 0.00 0.00 0.00 0.00 18.07 -29.69 15.97 -14.83 25.87 -99.33 25.86 -93.54
1652722482307323 0.00 0.00 0.00 0.00 18.08 -30.96 16.33 -16.33 22.15 -92.02 24.55 -94.09
1652722482323351 0.00 0.00 0.00 0.00 19.03 -32.25 16.73 -17.89 26.22 -100.45 24.78 -95.71
1652722482340234 0.00 0.00 0.00 0.00 18.12 -33.52 16.98 -19.40 15.30 -96.29 22.87 -95.94
1652722482355774 0.00 0.00 0.00 0.00 18.13 -34.48 17.28 -20.91 18.11 -90.31 21.53 -95.68
1652722482372184 0.00 0.00 0.00 0.00 18.15 -35.77 17.47 -22.41 12.85 -98.29 18.93 -95.47
1652722482389138 0.00 0.00 0.00 0.00 18.17 -37.06 17.67 -23.88 12.18 -90.37 16.93 -95.14
1652722482405244 0.00 0.00 0.00 0.00 18.17 -37.06 17.81 -25.23 8.20 -80.75 13.33 -91.20
1652722482421171 0.00 0.00 0.00 0.00 16.95 -38.02 17.88 -26.57 4.77 -85.38 11.22 -89.02
1652722482437518 0.00 0.00 0.00 0.00 16.99 -40.63 17.96 -27.99 4.93 -90.98 8.59 -89.15
1652722482453480 0.00 0.00 0.00 0.00 15.75 -40.61 17.91 -29.34 -2.88 -84.13 5.44 -86.32
1652722482469858 0.00 0.00 0.00 0.00 17.01 -41.94 17.87 -30.70 -2.83 -86.61 2.44 -85.57
1652722482486272 0.00 0.00 0.00 0.00 17.03 -42.93 17.82 -32.00 -2.76 -80.47 0.25 -85.51
1652722482502969 0.00 0.00 0.00 0.00 15.78 -42.91 17.72 -33.18 -6.65 -72.48 -2.04 -82.93
1652722482519018 0.00 0.00 0.00 0.00 17.05 -44.25 17.67 -34.38 -2.74 -72.54 -3.57 -79.24
1652722482535710 0.00 0.00 0.00 0.00 17.05 -44.25 17.63 -35.52 -2.92 -72.18 -3.58 -76.85
1652722482551528 0.00 0.00 0.00 0.00 15.82 -45.56 17.52 -36.59 -6.63 -65.70 -4.34 -72.67
1652722482567355 0.00 0.00 0.00 0.00 15.82 -45.56 17.41 -37.62 -7.08 -66.76 -5.21 -69.93
1652722482583976 0.00 0.00 0.00 0.00 15.84 -46.90 17.25 -38.59 -10.09 -62.78 -5.89 -67.99
1652722482600290 0.00 0.00 0.00 0.00 14.59 -46.88 17.08 -39.56 -10.54 -59.32 -7.45 -65.35
1652722482616438 0.00 0.00 0.00 0.00 17.09 -46.92 17.03 -40.42 -3.06 -54.01 -7.48 -61.71
1652722482632398 0.00 0.00 0.00 0.00 15.85 -47.90 16.92 -41.27 -7.08 -53.77 -7.57 -59.33
1652722482648931 0.00 0.00 0.00 0.00 14.60 -47.88 16.70 -42.05 -14.02 -49.54 -8.96 -55.88
1652722482665238 0.00 0.00 0.00 0.00 15.85 -47.90 16.58 -42.77 -6.97 -44.26 -8.33 -52.18
1652722482681208 0.00 0.00 0.00 0.00 14.62 -49.23 16.41 -43.51 -11.01 -46.19 -8.43 -49.55
1652722482697589 0.00 0.00 0.00 0.00 13.68 -49.21 16.19 -44.18 -14.34 -43.09 -10.68 -47.37
1652722482714025 0.00 0.00 0.00 0.00 14.60 -47.88 16.01 -44.72 -11.05 -33.46 -11.48 -43.30
1652722482730688 0.00 0.00 0.00 0.00 11.18 -49.18 15.66 -45.33 -21.78 -37.74 -13.03 -40.94
1652722482746649 0.00 0.00 0.00 0.00 12.43 -49.20 15.43 -45.89 -13.84 -34.24 -14.40 -38.94
1652722482762503 0.00 0.00 0.00 0.00 12.43 -49.20 15.20 -46.31 -14.60 -27.43 -15.12 -35.19
1652722482779183 0.00 0.00 0.00 0.00 12.44 -50.55 15.04 -46.81 -10.56 -31.78 -14.36 -32.93
1652722482795354 0.00 0.00 0.00 0.00 12.43 -49.20 14.81 -47.17 -14.03 -22.23 -14.96 -30.69
1652722482811334 0.00 0.00 0.00 0.00 11.17 -47.84 14.52 -47.42 -18.53 -15.53 -14.31 -26.25
1652722482827406 0.00 0.00 0.00 0.00 12.43 -49.20 14.35 -47.73 -10.73 -20.14 -13.69 -23.42
1652722482844058 0.00 0.00 0.00 0.00 11.18 -49.18 14.06 -47.98 -18.58 -15.62 -14.49 -21.06
1652722482860494 0.00 0.00 0.00 0.00 10.24 -49.18 13.71 -48.23 -20.64 -14.93 -16.50 -17.69
1652722482877025 0.00 0.00 0.00 0.00 11.17 -47.84 13.48 -48.34 -14.38 -7.04 -16.57 -14.65
1652722482892713 0.00 0.00 0.00 0.00 10.23 -47.83 13.20 -48.45 -17.26 -7.01 -16.32 -12.95
1652722482909465 0.00 0.00 0.00 0.00 8.99 -49.17 12.86 -48.57 -22.22 -7.37 -18.62 -10.39
1652722482925932 0.00 0.00 0.00 0.00 8.98 -47.82 12.58 -48.62 -16.92 -2.85 -18.29 -7.84
1652722482941601 0.00 0.00 0.00 0.00 8.98 -47.82 12.18 -48.66 -25.20 -2.81 -19.20 -5.42
1652722482958058 0.00 0.00 0.00 0.00 8.98 -46.82 11.83 -48.61 -22.51 3.55 -20.82 -3.30
1652722482974156 0.00 0.00 0.00 0.00 7.73 -46.81 11.49 -48.55 -21.26 3.32 -21.62 -1.23
1652722482990514 0.00 0.00 0.00 0.00 6.49 -46.80 11.02 -48.50 -29.63 3.47 -23.10 0.93
1652722483005902 0.00 0.00 0.00 0.00 7.73 -46.81 10.68 -48.38 -21.59 7.58 -24.04 3.02
1652722483021445 0.00 0.00 0.00 0.00 6.49 -46.80 10.32 -48.26 -24.00 8.04 -23.80 5.19
1652722483038460 0.00 0.00 0.00 0.00 7.73 -46.81 9.97 -48.20 -22.76 3.55 -23.85 5.19
1652722483054762 0.00 0.00 0.00 0.00 7.73 -45.48 9.80 -48.02 -10.27 11.02 -21.65 6.73
1652722483071280 0.00 0.00 0.00 0.00 7.73 -45.48 9.56 -47.83 -14.75 11.67 -18.67 8.37
1652722483086681 0.00 0.00 0.00 0.00 6.48 -44.14 9.27 -47.58 -18.49 15.70 -18.05 10.00
1652722483103308 0.00 0.00 0.00 0.00 7.73 -45.48 9.03 -47.33 -15.75 16.93 -16.40 11.78
1652722483119295 0.00 0.00 0.00 0.00 6.48 -44.14 8.73 -47.07 -18.16 15.42 -15.48 14.15
1652722483135806 0.00 0.00 0.00 0.00 6.48 -44.14 8.50 -46.89 -15.03 11.85 -16.44 14.32
1652722483151835 0.00 0.00 0.00 0.00 7.72 -44.15 8.26 -46.64 -14.48 15.52 -16.38 15.09
1652722483168580 0.00 0.00 0.00 0.00 7.72 -44.15 8.09 -46.38 -11.06 16.10 -14.90 15.17
1652722483184813 0.00 0.00 0.00 0.00 6.48 -44.14 7.90 -46.13 -11.40 15.24 -14.03 14.83
1652722483200723 0.00 0.00 0.00 0.00 5.55 -42.82 7.62 -45.88 -17.80 15.89 -13.95 14.92
1652722483216840 0.00 0.00 0.00 0.00 6.48 -42.82 7.43 -45.63 -12.13 16.18 -13.37 15.79
1652722483233083 0.00 0.00 0.00 0.00 6.48 -42.82 7.31 -45.31 -8.02 20.20 -12.08 16.72
1652722483249811 0.00 0.00 0.00 0.00 7.71 -42.83 7.24 -45.06 -3.96 15.56 -10.66 16.62
