#Task Selector: 5
#PID Parameters: kp: 0.03, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652725605939520 0.00 0.00 0.00 0.00 -0.19 4.61 -0.01 0.23 -594.23 14392.58 -118.85 2878.52
1652725606379337 0.00 0.00 0.00 0.00 9.99 4.60 0.49 0.46 32.25 14.87 -112.40 2881.49
1652725606392224 0.00 0.00 0.00 0.00 12.09 4.60 1.09 0.69 48.17 18.35 -102.76 2885.16
1652725606405196 0.00 0.00 0.00 0.00 12.09 3.41 1.70 0.86 47.75 13.45 -93.21 2887.85
1652725606418090 0.00 0.00 0.00 0.00 12.09 2.21 2.30 0.97 47.52 8.67 -83.71 2889.59
1652725606431094 0.00 0.00 0.00 0.00 13.29 3.40 2.97 1.14 52.45 13.44 45.63 13.76
1652725606446116 0.00 0.00 0.00 0.00 13.29 2.21 3.63 1.25 52.12 8.65 49.60 12.51
1652725606459457 0.00 0.00 0.00 0.00 14.19 2.20 4.34 1.36 47.92 7.44 49.55 10.33
1652725606475096 0.00 0.00 0.00 0.00 16.60 0.10 5.17 1.37 63.54 0.37 52.71 7.71
1652725606491553 0.00 0.00 0.00 0.00 16.60 1.30 6.00 1.43 53.99 4.22 54.00 6.82
1652725606507909 0.00 0.00 0.00 0.00 16.61 -2.31 6.83 1.32 51.46 -7.15 53.81 2.71
1652725606524460 0.00 0.00 0.00 0.00 16.61 -2.31 7.66 1.20 51.56 -7.17 53.69 -0.46
1652725606540331 0.00 0.00 0.00 0.00 19.94 -3.23 8.66 1.04 61.15 -9.89 56.34 -3.92
1652725606617317 0.00 0.00 0.00 0.00 22.40 -7.78 9.78 0.65 71.93 -24.99 58.02 -8.99
1652725606630180 0.00 0.00 0.00 0.00 25.77 -9.03 11.07 0.20 101.49 -35.55 67.52 -16.95
1652725606643405 0.00 0.00 0.00 0.00 24.57 -11.15 12.30 -0.36 97.41 -44.20 76.71 -24.36
1652725606656891 0.00 0.00 0.00 0.00 24.58 -12.37 13.53 -0.98 95.30 -47.96 85.46 -32.52
1652725606670303 0.00 0.00 0.00 0.00 27.05 -13.63 14.88 -1.66 102.50 -51.63 93.73 -40.87
1652725606686844 0.00 0.00 0.00 0.00 27.07 -14.86 16.23 -2.40 103.46 -56.78 100.03 -47.22
1652725606702680 0.00 0.00 0.00 0.00 27.08 -15.78 17.59 -3.19 83.19 -48.47 96.37 -49.81
1652725606718953 0.00 0.00 0.00 0.00 27.10 -17.02 18.95 -4.27 87.65 -69.44 94.42 -54.86
1652725606735482 0.00 0.00 0.00 0.00 28.07 -19.51 19.86 -5.48 56.42 -75.23 86.65 -60.31
1652725606751380 0.00 0.00 0.00 0.00 28.11 -21.69 20.66 -6.79 49.22 -80.76 75.99 -66.14
1652725606767759 0.00 0.00 0.00 0.00 28.13 -22.94 21.46 -8.11 51.36 -84.32 65.57 -71.65
1652725606784130 0.00 0.00 0.00 0.00 28.16 -24.19 22.26 -9.43 49.78 -81.77 58.89 -78.30
1652725606800702 0.00 0.00 0.00 0.00 29.42 -25.16 23.07 -10.86 50.03 -88.58 51.36 -82.13
1652725606816749 0.00 0.00 0.00 0.00 28.23 -27.66 23.82 -12.35 45.78 -91.51 49.23 -85.39
1652725606832778 0.00 0.00 0.00 0.00 29.51 -28.96 24.58 -13.91 48.78 -99.25 49.15 -89.08
1652725606849213 0.00 0.00 0.00 0.00 28.26 -28.93 25.17 -15.36 36.94 -92.00 46.26 -90.62
1652725606865608 0.00 0.00 0.00 0.00 29.57 -31.19 25.81 -16.98 40.02 -100.31 44.31 -94.33
1652725606881470 0.00 0.00 0.00 0.00 28.38 -33.73 26.40 -18.56 36.60 -97.75 41.63 -96.16
1652725606897926 0.00 0.00 0.00 0.00 29.63 -33.76 27.05 -20.13 41.68 -100.69 40.80 -98.00
1652725606914635 0.00 0.00 0.00 0.00 28.40 -34.70 27.48 -21.70 26.09 -97.07 36.27 -97.56
1652725606930266 0.00 0.00 0.00 0.00 28.43 -35.99 27.78 -23.11 18.33 -85.71 32.54 -96.31
1652725606946454 0.00 0.00 0.00 0.00 28.47 -37.29 27.91 -24.53 8.77 -91.91 26.29 -94.63
1652725606963007 0.00 0.00 0.00 0.00 27.55 -38.24 28.06 -25.88 9.35 -84.96 20.85 -92.07
1652725606979618 0.00 0.00 0.00 0.00 27.53 -37.27 28.21 -27.13 9.02 -76.28 14.31 -87.19
1652725606995482 0.00 0.00 0.00 0.00 27.59 -39.55 28.24 -28.42 1.62 -79.11 9.42 -83.60
1652725607010893 0.00 0.00 0.00 0.00 27.62 -40.87 28.26 -29.72 1.76 -83.31 6.11 -83.12
1652725607026587 0.00 0.00 0.00 0.00 27.62 -40.87 28.29 -30.98 1.77 -82.71 4.71 -81.27
1652725607043031 0.00 0.00 0.00 0.00 26.36 -40.83 28.25 -32.17 -2.40 -77.12 2.36 -79.71
1652725607059178 0.00 0.00 0.00 0.00 26.40 -42.15 28.17 -33.30 -5.17 -69.89 -0.48 -78.43
1652725607076057 0.00 0.00 0.00 0.00 27.66 -42.18 28.15 -34.32 -1.42 -64.44 -1.09 -75.50
1652725607092055 0.00 0.00 0.00 0.00 26.42 -43.14 28.06 -35.33 -5.14 -60.72 -2.47 -70.98
1652725607108378 0.00 0.00 0.00 0.00 26.42 -43.14 27.97 -36.28 -5.51 -60.16 -3.93 -66.47
1652725607125014 0.00 0.00 0.00 0.00 26.42 -43.14 27.82 -37.18 -9.33 -55.91 -5.32 -62.22
1652725607140711 0.00 0.00 0.00 0.00 27.69 -43.18 27.80 -37.96 -1.67 -47.33 -4.62 -57.71
1652725607157146 0.00 0.00 0.00 0.00 26.46 -44.47 27.64 -38.73 -10.34 -52.52 -6.40 -55.33
1652725607173454 0.00 0.00 0.00 0.00 26.46 -44.47 27.55 -39.51 -5.57 -48.02 -6.48 -52.79
1652725607189970 0.00 0.00 0.00 0.00 27.72 -44.51 27.46 -40.17 -5.74 -41.46 -6.53 -49.05
1652725607205645 0.00 0.00 0.00 0.00 26.46 -44.47 27.37 -40.71 -5.89 -33.00 -5.84 -44.47
1652725607222049 0.00 0.00 0.00 0.00 27.72 -44.51 27.27 -41.25 -6.18 -34.83 -6.74 -41.97
1652725607238542 0.00 0.00 0.00 0.00 27.72 -44.51 27.24 -41.74 -2.09 -30.34 -5.09 -37.53
1652725607255111 0.00 0.00 0.00 0.00 27.76 -45.84 27.20 -42.23 -2.07 -30.33 -4.39 -33.99
1652725607270997 0.00 0.00 0.00 0.00 27.76 -45.84 27.17 -42.66 -2.16 -26.19 -3.68 -30.94
1652725607287022 0.00 0.00 0.00 0.00 27.72 -44.51 27.18 -42.97 0.55 -20.03 -2.39 -28.34
1652725607303692 0.00 0.00 0.00 0.00 27.72 -44.51 27.19 -43.33 0.63 -22.95 -1.03 -25.97
1652725607319537 0.00 0.00 0.00 0.00 27.72 -44.51 27.19 -43.58 0.42 -15.09 -0.53 -22.92
1652725607336140 0.00 0.00 0.00 0.00 27.72 -44.51 27.20 -43.76 0.33 -11.67 -0.05 -19.18
1652725607352511 0.00 0.00 0.00 0.00 28.67 -44.54 27.25 -43.95 3.22 -11.24 1.03 -16.19
1652725607368338 0.00 0.00 0.00 0.00 28.67 -44.54 27.37 -44.13 7.17 -11.49 2.35 -14.49
1652725607384663 0.00 0.00 0.00 0.00 28.67 -44.54 27.48 -44.25 7.33 -7.68 3.69 -11.43
1652725607401096 0.00 0.00 0.00 0.00 28.67 -44.54 27.53 -44.37 3.16 -7.31 4.24 -9.88
1652725607416907 0.00 0.00 0.00 0.00 29.94 -44.58 27.71 -44.44 10.87 -4.43 6.35 -8.43
1652725607433450 0.00 0.00 0.00 0.00 28.67 -44.54 27.82 -44.51 7.23 -4.48 7.15 -7.08
