#Task Selector: 5
#PID Parameters: kp: 0.06, kd: 0.03, ki: 0.02
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652720191731323 0.00 0.00 0.00 0.00 8.79 5.80 0.44 0.29 27465.07 18133.73 5493.01 3626.75
1652720191747220 0.00 0.00 0.00 0.00 8.79 5.80 0.88 0.58 24.33 16.06 5497.88 3629.96
1652720191763547 0.00 0.00 0.00 0.00 10.89 4.60 1.42 0.81 34.68 14.67 5504.81 3632.89
1652720191779961 0.00 0.00 0.00 0.00 10.89 2.21 1.97 0.92 33.74 6.84 5511.56 3634.26
1652720191796465 0.00 0.00 0.00 0.00 13.29 2.21 2.63 1.03 40.96 6.80 5519.75 3635.62
1652720191812061 0.00 0.00 0.00 0.00 14.19 1.30 3.34 1.10 43.48 3.99 35.44 9.67
1652720191828338 0.00 0.00 0.00 0.00 13.30 -1.10 4.01 1.04 43.11 -3.56 39.19 5.75
1652720191844466 0.00 0.00 0.00 0.00 15.41 -2.30 4.78 0.93 47.84 -7.16 41.83 1.38
1652720191860851 0.00 0.00 0.00 0.00 15.41 -3.21 5.55 0.77 48.31 -10.06 44.74 -2.00
1652720191877155 0.00 0.00 0.00 0.00 16.63 -5.63 6.38 0.48 51.38 -17.39 46.82 -6.83
1652720191893610 0.00 0.00 0.00 0.00 16.63 -6.53 7.21 0.16 51.53 -20.24 48.43 -11.68
1652720191910429 0.00 0.00 0.00 0.00 17.86 -10.18 8.10 -0.35 54.83 -31.24 50.78 -17.22
1652720191926133 0.00 0.00 0.00 0.00 18.78 -11.10 9.04 -0.91 56.57 -33.43 52.53 -22.47
1652720191942716 0.00 0.00 0.00 0.00 22.43 -11.13 10.16 -1.46 72.83 -36.13 57.43 -27.69
1652720191958956 0.00 0.00 0.00 0.00 21.23 -13.56 11.23 -2.14 64.81 -41.39 60.12 -32.49
1652720191975052 0.00 0.00 0.00 0.00 23.37 -13.58 12.39 -2.82 73.07 -42.47 64.43 -36.93
1652720191991189 0.00 0.00 0.00 0.00 24.61 -14.82 13.62 -3.56 78.37 -47.21 69.13 -40.12
1652720192006820 0.00 0.00 0.00 0.00 24.64 -16.98 14.86 -4.41 78.02 -53.76 73.42 -44.19
1652720192022805 0.00 0.00 0.00 0.00 25.91 -19.47 16.15 -5.38 83.95 -63.10 75.65 -49.58
1652720192039534 0.00 0.00 0.00 0.00 28.09 -20.44 17.56 -6.41 89.61 -65.21 80.61 -54.35
1652720192055288 0.00 0.00 0.00 0.00 29.35 -21.71 18.58 -7.78 62.63 -83.80 78.52 -62.62
1652720192071447 0.00 0.00 0.00 0.00 30.65 -24.25 19.68 -9.28 70.87 -97.41 77.02 -72.66
1652720192088140 0.00 0.00 0.00 0.00 30.67 -25.19 20.67 -10.77 62.05 -93.45 73.82 -80.59
1652720192104190 0.00 0.00 0.00 0.00 30.70 -26.45 21.66 -12.21 60.55 -87.59 69.14 -85.49
1652720192120628 0.00 0.00 0.00 0.00 32.02 -29.02 22.59 -13.77 59.49 -99.20 63.12 -92.29
1652720192136850 0.00 0.00 0.00 0.00 34.25 -30.04 23.60 -15.34 62.33 -97.41 63.06 -95.01
1652720192152854 0.00 0.00 0.00 0.00 34.29 -31.33 24.65 -16.85 65.62 -94.49 62.01 -94.43
1652720192169615 0.00 0.00 0.00 0.00 34.37 -33.90 25.59 -18.43 60.52 -100.85 61.70 -95.91
1652720192185657 0.00 0.00 0.00 0.00 35.64 -33.94 26.61 -19.96 61.55 -93.52 61.90 -97.10
1652720192201386 0.00 0.00 0.00 0.00 35.71 -36.22 27.56 -21.49 60.73 -97.33 62.15 -96.72
1652720192218081 0.00 0.00 0.00 0.00 35.76 -37.52 28.52 -23.04 61.91 -100.32 62.07 -97.30
1652720192234103 0.00 0.00 0.00 0.00 35.79 -38.50 29.41 -24.46 54.74 -86.50 59.89 -95.70
1652720192250093 0.00 0.00 0.00 0.00 35.84 -39.82 30.27 -25.89 54.35 -91.52 58.66 -93.84
1652720192266432 0.00 0.00 0.00 0.00 37.17 -41.19 31.00 -27.40 46.88 -95.62 55.72 -94.26
1652720192283103 0.00 0.00 0.00 0.00 35.88 -41.14 31.74 -28.78 45.41 -85.48 52.66 -91.89
1652720192299328 0.00 0.00 0.00 0.00 38.18 -42.55 32.48 -30.23 44.99 -87.98 49.28 -89.42
1652720192315815 0.00 0.00 0.00 0.00 37.26 -43.51 33.11 -31.66 39.73 -90.13 46.27 -90.15
1652720192331761 0.00 0.00 0.00 0.00 37.31 -44.85 33.74 -33.05 39.16 -86.15 43.23 -89.07
1652720192348287 0.00 0.00 0.00 0.00 38.33 -46.23 34.36 -34.39 39.76 -85.62 41.81 -87.07
1652720192364630 0.00 0.00 0.00 0.00 38.33 -46.23 34.88 -35.68 31.49 -79.28 39.02 -85.83
1652720192380728 0.00 0.00 0.00 0.00 38.33 -46.23 35.32 -36.91 28.03 -76.54 35.63 -83.55
1652720192396417 0.00 0.00 0.00 0.00 38.39 -47.58 35.71 -38.07 24.56 -74.08 32.60 -80.34
1652720192412922 0.00 0.00 0.00 0.00 37.42 -47.54 36.05 -39.19 21.94 -72.70 29.16 -77.64
1652720192429064 0.00 0.00 0.00 0.00 36.12 -47.48 36.32 -40.24 16.68 -64.70 24.54 -73.46
1652720192445363 0.00 0.00 0.00 0.00 37.46 -48.55 36.59 -41.22 17.08 -61.34 21.66 -69.87
1652720192462019 0.00 0.00 0.00 0.00 36.22 -49.86 36.69 -42.21 6.10 -61.52 17.27 -66.87
1652720192478071 0.00 0.00 0.00 0.00 36.16 -48.50 36.78 -43.07 5.75 -52.67 13.51 -62.58
1652720192494103 0.00 0.00 0.00 0.00 36.16 -48.50 36.87 -43.80 5.76 -46.81 10.28 -57.41
1652720192510950 0.00 0.00 0.00 0.00 36.16 -48.50 36.90 -44.53 1.67 -46.35 7.27 -53.74
1652720192526779 0.00 0.00 0.00 0.00 34.87 -48.45 36.86 -45.14 -2.55 -37.09 3.35 -48.89
1652720192542979 0.00 0.00 0.00 0.00 33.59 -48.39 36.75 -45.68 -7.01 -35.09 0.73 -43.60
1652720192559678 0.00 0.00 0.00 0.00 33.59 -48.39 36.64 -46.17 -6.91 -31.02 -1.81 -39.27
1652720192575631 0.00 0.00 0.00 0.00 33.59 -48.39 36.53 -46.60 -6.87 -26.16 -4.33 -35.14
1652720192591765 0.00 0.00 0.00 0.00 31.31 -47.30 36.23 -46.91 -18.76 -19.56 -8.42 -29.79
1652720192607869 0.00 0.00 0.00 0.00 32.59 -47.35 36.07 -47.22 -10.40 -19.58 -9.99 -26.28
1652720192624182 0.00 0.00 0.00 0.00 31.26 -45.96 35.72 -47.39 -21.81 -10.72 -12.95 -21.41
1652720192640155 0.00 0.00 0.00 0.00 32.59 -47.35 35.49 -47.58 -14.55 -11.95 -14.48 -17.59
1652720192656941 0.00 0.00 0.00 0.00 32.54 -46.00 35.25 -47.64 -15.19 -3.67 -16.14 -13.10
1652720192673146 0.00 0.00 0.00 0.00 29.94 -44.58 34.83 -47.56 -25.29 4.99 -17.45 -8.19
1652720192689853 0.00 0.00 0.00 0.00 29.94 -44.58 34.41 -47.47 -26.19 5.17 -20.61 -3.24
1652720192706024 0.00 0.00 0.00 0.00 28.64 -43.21 33.93 -47.32 -29.46 9.19 -22.14 0.74
1652720192721899 0.00 0.00 0.00 0.00 28.61 -42.21 33.44 -47.05 -30.87 16.94 -25.40 6.52
1652720192737782 0.00 0.00 0.00 0.00 27.62 -40.87 32.95 -46.72 -31.58 21.51 -28.68 11.56
1652720192754323 0.00 0.00 0.00 0.00 26.36 -40.83 32.46 -46.39 -31.15 21.23 -29.85 14.81
1652720192770579 0.00 0.00 0.00 0.00 27.59 -39.55 31.97 -45.94 -30.17 27.51 -30.65 19.28
1652720192786909 0.00 0.00 0.00 0.00 25.07 -39.49 31.41 -45.42 -34.66 32.25 -31.69 23.89
1652720192802635 0.00 0.00 0.00 0.00 25.04 -38.18 30.85 -44.90 -34.48 31.99 -32.41 26.90
1652720192819126 0.00 0.00 0.00 0.00 25.02 -37.20 30.30 -44.34 -35.97 36.45 -33.29 29.89
1652720192835557 0.00 0.00 0.00 0.00 23.74 -35.88 29.67 -43.71 -38.10 38.72 -34.68 33.39
1652720192851369 0.00 0.00 0.00 0.00 22.81 -35.86 29.07 -43.08 -37.13 38.74 -36.07 35.63
1652720192867959 0.00 0.00 0.00 0.00 22.78 -34.57 28.53 -42.39 -34.80 44.54 -36.10 38.09
1652720192884985 0.00 0.00 0.00 0.00 22.76 -33.60 27.99 -41.65 -33.11 45.26 -35.82 40.74
1652720192901047 0.00 0.00 0.00 0.00 21.50 -32.30 27.39 -40.84 -35.99 47.94 -35.83 43.04
1652720192917088 0.00 0.00 0.00 0.00 20.22 -29.73 26.83 -39.96 -35.18 55.77 -35.24 46.45
1652720192933342 0.00 0.00 0.00 0.00 18.99 -29.71 26.15 -39.08 -43.26 56.12 -36.47 49.93
1652720192949459 0.00 0.00 0.00 0.00 18.97 -28.76 25.54 -38.22 -38.49 53.89 -37.21 51.80
1652720192965562 0.00 0.00 0.00 0.00 18.04 -27.48 24.81 -37.23 -45.76 62.48 -39.74 55.24
1652720192981930 0.00 0.00 0.00 0.00 18.02 -26.22 24.08 -36.24 -46.32 63.10 -41.80 58.27
1652720192998426 0.00 0.00 0.00 0.00 18.00 -24.97 23.49 -35.26 -37.13 60.97 -42.19 59.31
1652720193013516 0.00 0.00 0.00 0.00 15.55 -24.00 22.77 -34.23 -44.55 63.68 -42.45 60.83
1652720193030351 0.00 0.00 0.00 0.00 15.54 -22.75 22.11 -33.21 -44.07 68.82 -43.57 63.81
1652720193046278 0.00 0.00 0.00 0.00 14.31 -21.50 21.40 -32.17 -43.28 62.69 -43.07 63.85
1652720193062142 0.00 0.00 0.00 0.00 15.53 -21.51 20.79 -31.20 -38.82 62.11 -41.57 63.66
1652720193078692 0.00 0.00 0.00 0.00 13.39 -20.25 20.14 -30.17 -42.08 66.74 -42.56 64.81
1652720193094705 0.00 0.00 0.00 0.00 13.37 -18.09 19.43 -29.10 -43.59 65.81 -42.37 65.23
1652720193111673 0.00 0.00 0.00 0.00 13.37 -18.09 18.85 -28.03 -37.34 68.27 -41.02 65.12
1652720193126637 0.00 0.00 0.00 0.00 13.36 -16.86 18.26 -26.97 -35.18 64.22 -39.40 65.43
1652720193143389 0.00 0.00 0.00 0.00 13.36 -15.64 17.68 -25.89 -40.02 74.00 -39.64 67.81
1652720193160076 0.00 0.00 0.00 0.00 12.14 -14.71 17.10 -24.83 -35.36 64.51 -38.30 67.36
1652720193176482 0.00 0.00 0.00 0.00 10.93 -14.71 16.51 -23.77 -35.99 64.11 -36.78 67.02
1652720193192310 0.00 0.00 0.00 0.00 10.93 -13.49 15.91 -22.72 -36.66 65.20 -36.64 66.41
1652720193208724 0.00 0.00 0.00 0.00 10.92 -12.27 15.32 -21.65 -38.19 68.81 -37.24 67.33
1652720193224890 0.00 0.00 0.00 0.00 10.92 -12.27 14.79 -20.65 -32.64 61.83 -35.77 64.89
1652720193241325 0.00 0.00 0.00 0.00 10.92 -12.27 14.33 -19.78 -29.57 55.52 -34.61 63.09
1652720193256890 0.00 0.00 0.00 0.00 12.13 -11.06 13.99 -18.84 -21.27 57.79 -31.66 61.83
