#Task Selector: 5
#PID Parameters: kp: 0.03, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652725497514840 0.00 0.00 0.00 0.00 -2.59 -1.09 -0.13 -0.05 -8103.00 -3410.50 -1620.60 -682.10
1652725497530780 0.00 0.00 0.00 0.00 -2.60 -2.29 -0.26 -0.17 -7.50 -6.63 -1622.10 -683.43
1652725497547007 0.00 0.00 0.00 0.00 -1.39 -2.29 -0.33 -0.28 -4.43 -7.28 -1622.99 -684.88
1652725497563180 0.00 0.00 0.00 0.00 -4.69 -1.10 -0.56 -0.34 -14.62 -3.41 -1625.91 -685.57
1652725497579324 0.00 0.00 0.00 0.00 -2.60 -2.29 -0.69 -0.45 -8.12 -7.17 -1627.54 -687.00
1652725497596385 0.00 0.00 0.00 0.00 -3.50 -2.29 -0.87 -0.57 -10.96 -7.20 -9.13 -6.34
1652725497612110 0.00 0.00 0.00 0.00 -2.61 -7.72 -1.00 -0.95 -7.73 -22.86 -9.17 -9.58
1652725497628212 0.00 0.00 0.00 0.00 -4.70 -2.30 -1.23 -1.07 -15.11 -7.39 -11.31 -9.61
1652725497644547 0.00 0.00 0.00 0.00 -2.60 -4.40 -1.36 -1.29 -8.18 -13.85 -10.02 -11.69
1652725497660922 0.00 0.00 0.00 0.00 -4.70 -2.30 -1.60 -1.40 -14.54 -7.11 -11.30 -11.68
1652725497676970 0.00 0.00 0.00 0.00 -2.60 -3.19 -1.73 -1.56 -8.02 -9.87 -10.72 -12.22
1652725497692979 0.00 0.00 0.00 0.00 -2.60 -3.19 -1.86 -1.72 -8.18 -10.06 -10.81 -9.66
1652725497710257 0.00 0.00 0.00 0.00 -4.71 -5.61 -2.09 -2.00 -14.88 -17.74 -10.76 -11.73
1652725497725857 0.00 0.00 0.00 0.00 -3.50 -4.40 -2.27 -2.22 -10.27 -12.92 -11.18 -11.54
1652725497742383 0.00 0.00 0.00 0.00 -2.60 -3.19 -2.40 -2.38 -8.42 -10.36 -9.96 -12.19
1652725497758436 0.00 0.00 0.00 0.00 -4.70 -3.20 -2.63 -2.54 -14.40 -9.81 -11.23 -12.18
1652725497774713 0.00 0.00 0.00 0.00 -3.50 -3.20 -2.81 -2.70 -11.02 -10.07 -11.80 -12.18
1652725497791162 0.00 0.00 0.00 0.00 -3.50 -3.20 -2.98 -2.86 -10.87 -9.93 -11.00 -10.62
1652725497807289 0.00 0.00 0.00 0.00 -1.39 -2.29 -3.05 -2.98 -4.30 -7.06 -9.80 -9.45
1652725497823313 0.00 0.00 0.00 0.00 -3.50 -2.29 -3.23 -3.09 -10.97 -7.20 -10.31 -8.81
1652725497839480 0.00 0.00 0.00 0.00 -1.40 -3.19 -3.17 -3.20 3.78 -6.63 -6.67 -8.18
1652725497856245 0.00 0.00 0.00 0.00 -5.90 -3.20 -3.33 -3.24 -10.35 -2.85 -6.54 -6.74
1652725497872576 0.00 0.00 0.00 0.00 -4.70 -2.30 -3.50 -3.24 -9.96 -0.02 -6.36 -4.75
1652725497888847 0.00 0.00 0.00 0.00 -4.70 -2.30 -3.50 -3.30 -0.01 -3.72 -5.50 -4.08
1652725497904937 0.00 0.00 0.00 0.00 -1.39 -2.29 -3.44 -3.30 3.73 0.01 -2.56 -2.64
1652725497921322 0.00 0.00 0.00 0.00 -2.60 -2.29 -3.39 -3.30 2.83 0.01 -2.75 -1.32
1652725497937633 0.00 0.00 0.00 0.00 -2.59 1.31 -3.39 -2.85 0.06 27.86 -0.67 4.83
1652725497953969 0.00 0.00 0.00 0.00 -2.59 0.11 -3.29 -2.73 6.53 7.46 2.63 6.32
1652725497970368 0.00 0.00 0.00 0.00 -2.59 -1.09 -3.29 -2.57 0.02 10.24 2.63 9.11
1652725497986089 0.00 0.00 0.00 0.00 -1.39 1.31 -3.12 -2.39 10.20 11.12 3.93 11.34
1652725498001300 0.00 0.00 0.00 0.00 -1.39 1.31 -3.06 -2.16 3.88 14.50 4.14 14.24
1652725498017446 0.00 0.00 0.00 0.00 -0.19 1.31 -2.94 -1.94 8.00 14.99 5.73 11.66
1652725498033973 0.00 0.00 0.00 0.00 -1.39 0.11 -2.78 -1.65 10.40 17.95 6.50 13.76
1652725498049753 0.00 0.00 0.00 0.00 1.90 1.31 -2.51 -1.36 16.56 17.50 9.81 15.21
1652725498066132 0.00 0.00 0.00 0.00 1.01 1.31 -2.32 -1.14 11.66 14.58 10.10 15.91
1652725498083180 0.00 0.00 0.00 0.00 1.01 1.31 -2.04 -0.91 17.65 13.95 12.85 15.80
1652725498098571 0.00 0.00 0.00 0.00 1.01 1.31 -1.81 -0.69 13.36 13.37 13.92 15.47
1652725498115609 0.00 0.00 0.00 0.00 1.01 1.31 -1.59 -0.46 14.81 14.82 14.81 14.85
1652725498131152 0.00 0.00 0.00 0.00 1.01 2.21 -1.47 -0.24 7.12 13.35 12.92 14.02
1652725498148103 0.00 0.00 0.00 0.00 -1.39 2.21 -1.36 -0.01 6.86 14.66 11.96 14.03
