#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652724275528556 0.00 0.00 0.00 0.00 102.16 3.02 5.11 0.15 319258.51 9438.84 63851.70 1887.77
1652724275544882 0.00 0.00 0.00 0.00 102.16 3.02 10.22 0.30 285.71 8.45 63908.84 1889.46
1652724275560453 0.00 0.00 0.00 0.00 102.16 3.02 15.32 0.45 318.62 9.42 63972.57 1891.34
1652724275576719 0.00 0.00 0.00 0.00 105.28 3.00 20.59 0.60 345.02 9.84 64041.57 1893.31
1652724275592770 0.00 0.00 0.00 0.00 109.62 2.98 26.07 0.75 341.61 9.27 64109.89 1895.16
1652724275609740 0.00 0.00 0.00 0.00 109.64 0.63 31.55 0.78 345.70 1.98 327.33 7.79
1652724275626170 0.00 0.00 0.00 0.00 111.23 0.61 37.11 0.81 332.48 1.83 336.69 6.47
1652724275641672 0.00 0.00 0.00 0.00 111.23 0.61 42.68 0.84 343.06 1.89 341.57 4.96
1652724275658310 0.00 0.00 0.00 0.00 105.31 0.67 47.94 0.88 343.71 2.18 341.31 3.43
1652724275675207 0.00 0.00 0.00 0.00 103.74 0.68 53.13 0.91 316.57 2.08 336.30 1.99
1652724275691331 0.00 0.00 0.00 0.00 97.97 -1.90 58.03 0.82 293.78 -5.71 325.92 0.46
1652724275707472 0.00 0.00 0.00 0.00 93.80 -3.16 62.72 0.66 296.57 -9.99 318.74 -1.91
1652724275723202 0.00 0.00 0.00 0.00 93.80 -3.16 67.41 0.50 296.65 -9.99 309.46 -4.28
1652724275739963 0.00 0.00 0.00 0.00 93.80 -3.16 72.10 0.34 305.08 -10.28 301.73 -6.78
1652724275755656 0.00 0.00 0.00 0.00 175.31 130.52 80.86 6.87 536.33 399.29 345.68 72.66
1652724275770034 0.00 0.00 0.00 0.00 175.31 130.52 89.63 13.40 567.88 422.78 400.50 158.36
1652724275786316 0.00 0.00 0.00 0.00 175.31 130.52 98.39 19.92 621.64 462.80 465.51 252.92
1652724275802597 0.00 0.00 0.00 0.00 175.31 130.52 107.16 26.45 547.07 407.29 515.60 336.38
1652724275819368 0.00 0.00 0.00 0.00 81.42 -12.35 111.23 25.83 252.63 -38.34 505.11 330.76
1652724275835478 0.00 0.00 0.00 0.00 84.39 -13.74 115.45 25.14 255.17 -41.56 448.88 242.59
1652724275851462 0.00 0.00 0.00 0.00 81.46 -13.66 114.41 24.31 -65.11 -52.45 322.28 147.55
1652724275869816 0.00 0.00 0.00 0.00 77.53 -14.83 113.18 23.42 -78.01 -56.55 182.35 43.68
1652724275886024 0.00 0.00 0.00 0.00 73.74 -18.27 111.76 22.35 -78.18 -58.56 57.30 -49.49
