#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652723692155428 0.00 0.00 0.00 0.00 3.10 0.11 0.16 0.01 9693.05 355.01 1938.61 71.00
1652723692172267 0.00 0.00 0.00 0.00 4.30 -1.09 0.37 -0.05 12.31 -3.11 1941.07 70.38
1652723692188421 0.00 0.00 0.00 0.00 1.90 -1.09 0.47 -0.10 5.73 -3.27 1942.22 69.73
1652723692204390 0.00 0.00 0.00 0.00 1.90 -4.39 0.56 -0.32 6.01 -13.88 1943.42 66.95
1652723692220417 0.00 0.00 0.00 0.00 1.90 -2.29 0.66 -0.44 6.08 -7.31 1944.63 65.49
1652723692236979 0.00 0.00 0.00 0.00 1.90 -2.29 0.75 -0.55 6.05 -7.27 7.23 -6.97
1652723692253157 0.00 0.00 0.00 0.00 3.10 -2.29 0.91 -0.67 9.55 -7.04 6.68 -7.75
1652723692269933 0.00 0.00 0.00 0.00 1.90 -2.29 1.00 -0.78 5.97 -7.18 6.73 -8.54
1652723692285938 0.00 0.00 0.00 0.00 3.10 -2.29 1.16 -0.89 9.46 -6.98 7.42 -7.16
1652723692301748 0.00 0.00 0.00 0.00 1.90 -1.09 1.25 -0.95 6.07 -3.47 7.42 -6.39
1652723692318026 0.00 0.00 0.00 0.00 3.10 1.31 1.41 -0.88 10.02 4.24 8.22 -4.09
1652723692334467 0.00 0.00 0.00 0.00 1.91 3.41 1.50 -0.71 5.95 10.64 7.50 -0.55
1652723692350827 0.00 0.00 0.00 0.00 1.91 3.41 1.60 -0.54 5.89 10.54 7.48 2.99
1652723692367506 0.00 0.00 0.00 0.00 1.91 4.61 1.69 -0.31 5.94 14.35 6.77 7.26
1652723692383126 0.00 0.00 0.00 0.00 1.91 4.61 1.79 -0.08 5.78 13.97 6.71 10.75
1652723692399777 0.00 0.00 0.00 0.00 4.30 5.80 2.00 0.21 14.02 18.93 7.51 13.69
1652723692415599 0.00 0.00 0.00 0.00 1.91 5.80 2.10 0.50 5.88 17.92 7.50 15.14
1652723692431794 0.00 0.00 0.00 0.00 1.91 5.80 2.19 0.79 6.10 18.57 7.54 16.75
1652723692448567 0.00 0.00 0.00 0.00 1.91 4.61 2.29 1.02 5.96 14.41 7.55 16.76
