#Task Selector: 5
#PID Parameters: kp: 0.06, kd: 0.02, ki: 0.02
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652719918259804 0.00 0.00 0.00 0.00 5.50 3.41 0.27 0.17 17175.94 10652.75 3435.19 2130.55
1652719918276457 0.00 0.00 0.00 0.00 4.30 2.21 0.49 0.28 12.40 6.38 3437.67 2131.83
1652719918292266 0.00 0.00 0.00 0.00 5.50 2.21 0.76 0.39 16.71 6.72 3441.01 2133.17
1652719918308643 0.00 0.00 0.00 0.00 5.50 2.21 1.04 0.50 17.59 7.08 3444.53 2134.58
1652719918324947 0.00 0.00 0.00 0.00 3.10 2.21 1.19 0.61 9.58 6.83 3446.44 2135.95
1652719918341471 0.00 0.00 0.00 0.00 5.50 3.41 1.47 0.78 17.05 10.57 14.66 7.51
1652719918357072 0.00 0.00 0.00 0.00 5.50 2.21 1.74 0.89 16.83 6.77 15.55 7.59
1652719918373660 0.00 0.00 0.00 0.00 6.39 1.31 2.06 0.96 20.74 4.25 16.36 7.10
1652719918389962 0.00 0.00 0.00 0.00 5.50 1.31 2.34 1.02 16.78 4.01 16.19 6.49
1652719918406189 0.00 0.00 0.00 0.00 4.30 1.31 2.55 1.09 13.38 4.08 16.95 5.94
1652719918422790 0.00 0.00 0.00 0.00 4.30 1.31 2.77 1.16 13.50 4.12 16.24 4.65
1652719918439049 0.00 0.00 0.00 0.00 4.30 1.31 2.98 1.22 13.20 4.03 15.52 4.10
1652719918454717 0.00 0.00 0.00 0.00 4.30 2.21 3.20 1.33 13.43 6.91 14.06 4.63
1652719918471284 0.00 0.00 0.00 0.00 4.30 2.21 3.41 1.44 14.00 7.20 13.50 5.27
1652719918487835 0.00 0.00 0.00 0.00 3.10 2.21 3.57 1.55 9.49 6.76 12.72 5.80
1652719918503927 0.00 0.00 0.00 0.00 4.30 1.31 3.78 1.62 13.15 4.01 12.65 5.78
1652719918519911 0.00 0.00 0.00 0.00 5.50 1.31 4.06 1.68 17.42 4.16 13.50 5.81
1652719918536731 0.00 0.00 0.00 0.00 4.30 0.11 4.27 1.69 13.73 0.36 13.56 4.50
1652719918552617 0.00 0.00 0.00 0.00 5.50 0.11 4.55 1.70 16.58 0.34 14.07 3.13
1652719918569140 0.00 0.00 0.00 0.00 4.30 0.11 4.76 1.70 13.78 0.36 14.93 1.85
1652719918584909 0.00 0.00 0.00 0.00 5.50 -1.09 4.76 1.48 0.00 -13.86 12.30 -1.73
1652719918601338 0.00 0.00 0.00 0.00 5.50 -1.09 4.82 1.31 3.88 -10.67 9.59 -4.69
1652719918617959 0.00 0.00 0.00 0.00 5.50 -2.29 4.82 1.09 0.00 -13.89 6.85 -7.54
1652719918634412 0.00 0.00 0.00 0.00 5.50 -4.39 4.82 0.76 0.01 -20.26 3.53 -11.66
1652719918650472 0.00 0.00 0.00 0.00 6.40 -5.60 4.99 0.37 10.20 -24.15 2.82 -16.57
1652719918666802 0.00 0.00 0.00 0.00 5.50 -5.60 4.99 -0.08 0.01 -28.66 2.82 -19.53
1652719918683004 0.00 0.00 0.00 0.00 6.40 -6.50 5.03 -0.52 2.81 -27.05 2.61 -22.80
1652719918699286 0.00 0.00 0.00 0.00 6.40 -7.71 5.03 -0.97 0.02 -28.39 2.61 -25.70
1652719918715172 0.00 0.00 0.00 0.00 7.60 -8.92 5.14 -1.48 6.61 -32.08 3.93 -28.07
1652719918731285 0.00 0.00 0.00 0.00 7.61 -11.04 5.30 -2.10 10.67 -39.83 4.02 -31.20
1652719918747962 0.00 0.00 0.00 0.00 8.81 -11.04 5.53 -2.72 14.19 -38.86 6.86 -33.24
1652719918763874 0.00 0.00 0.00 0.00 8.82 -12.26 5.76 -3.40 13.79 -41.46 9.06 -36.12
1652719918780212 0.00 0.00 0.00 0.00 10.02 -13.48 6.04 -4.18 18.37 -50.36 12.73 -40.52
1652719918796713 0.00 0.00 0.00 0.00 10.03 -14.70 6.33 -5.03 17.74 -52.36 14.95 -44.57
1652719918812697 0.00 0.00 0.00 0.00 10.03 -15.62 6.68 -5.92 21.25 -54.69 17.07 -47.55
1652719918829079 0.00 0.00 0.00 0.00 10.94 -16.85 7.01 -6.83 21.03 -57.48 18.44 -51.27
1652719918845572 0.00 0.00 0.00 0.00 12.17 -19.32 7.34 -7.86 20.72 -64.08 19.82 -55.79
1652719918861471 0.00 0.00 0.00 0.00 13.38 -19.33 7.80 -8.83 28.13 -60.22 21.77 -57.77
1652719918877843 0.00 0.00 0.00 0.00 13.39 -20.25 8.19 -9.85 25.27 -65.23 23.28 -60.34
1652719918894051 0.00 0.00 0.00 0.00 13.41 -22.73 8.65 -10.99 28.24 -70.86 24.68 -63.58
1652719918910233 0.00 0.00 0.00 0.00 15.55 -24.00 9.15 -12.14 31.75 -72.37 26.82 -66.55
1652719918926904 0.00 0.00 0.00 0.00 14.34 -24.93 9.59 -13.33 27.96 -75.39 28.27 -68.82
1652719918943243 0.00 0.00 0.00 0.00 15.57 -26.19 10.09 -14.52 30.74 -72.95 28.79 -71.36
1652719918959366 0.00 0.00 0.00 0.00 18.04 -27.48 10.72 -15.68 39.27 -72.32 31.59 -72.78
1652719918975224 0.00 0.00 0.00 0.00 18.05 -28.74 11.30 -16.84 36.98 -73.45 33.34 -73.30
1652719918991548 0.00 0.00 0.00 0.00 20.22 -29.73 12.04 -18.04 47.34 -77.60 36.46 -74.34
1652719919007256 0.00 0.00 0.00 0.00 19.01 -30.98 12.67 -19.27 39.35 -76.39 38.74 -74.54
1652719919023524 0.00 0.00 0.00 0.00 20.24 -31.00 13.36 -20.43 45.02 -75.76 41.59 -75.11
1652719919039892 0.00 0.00 0.00 0.00 21.50 -32.30 14.06 -21.60 43.66 -73.45 42.47 -75.33
1652719919055476 0.00 0.00 0.00 0.00 21.52 -33.58 14.75 -22.73 43.91 -71.12 43.86 -74.87
1652719919071879 0.00 0.00 0.00 0.00 22.76 -33.60 15.45 -23.85 45.87 -74.17 43.56 -74.18
1652719919087562 0.00 0.00 0.00 0.00 23.71 -34.59 16.19 -24.97 45.93 -68.82 44.88 -72.66
1652719919104070 0.00 0.00 0.00 0.00 24.99 -35.91 16.94 -26.09 48.28 -72.34 45.53 -71.98
1652719919120067 0.00 0.00 0.00 0.00 25.02 -37.20 17.69 -27.22 45.97 -68.99 45.99 -71.09
1652719919136495 0.00 0.00 0.00 0.00 26.27 -37.23 18.50 -28.30 51.46 -68.49 47.50 -70.56
1652719919153205 0.00 0.00 0.00 0.00 27.55 -38.24 19.33 -29.37 51.24 -66.01 48.58 -68.93
1652719919169688 0.00 0.00 0.00 0.00 27.59 -39.55 20.11 -30.38 46.66 -61.22 48.72 -67.41
1652719919185486 0.00 0.00 0.00 0.00 27.59 -39.55 20.82 -31.39 43.68 -62.19 47.80 -65.38
1652719919202034 0.00 0.00 0.00 0.00 29.83 -40.93 21.64 -32.42 53.09 -66.75 49.23 -64.93
1652719919218368 0.00 0.00 0.00 0.00 29.83 -40.93 22.46 -33.33 50.43 -55.86 49.02 -62.41
1652719919234569 0.00 0.00 0.00 0.00 29.83 -40.93 23.17 -34.18 44.68 -52.96 47.71 -59.80
1652719919250533 0.00 0.00 0.00 0.00 31.14 -42.29 24.01 -35.05 53.11 -54.89 49.00 -58.53
1652719919267172 0.00 0.00 0.00 0.00 29.87 -42.25 24.73 -35.85 45.91 -51.56 49.45 -56.40
1652719919283180 0.00 0.00 0.00 0.00 31.14 -42.29 25.38 -36.59 39.93 -45.14 46.81 -52.08
1652719919299418 0.00 0.00 0.00 0.00 31.14 -42.29 26.04 -37.27 41.59 -43.05 45.05 -49.52
1652719919315770 0.00 0.00 0.00 0.00 31.17 -43.29 26.59 -37.95 34.13 -42.26 42.94 -47.38
1652719919332135 0.00 0.00 0.00 0.00 32.42 -42.34 27.26 -38.51 41.79 -35.41 40.67 -43.48
1652719919348354 0.00 0.00 0.00 0.00 31.14 -42.29 27.80 -39.08 33.72 -34.94 38.23 -40.16
1652719919364489 0.00 0.00 0.00 0.00 31.14 -42.29 28.28 -39.58 30.43 -31.54 36.33 -37.44
1652719919380566 0.00 0.00 0.00 0.00 32.42 -42.34 28.83 -40.02 34.49 -27.73 34.91 -34.38
1652719919397447 0.00 0.00 0.00 0.00 31.10 -40.97 29.25 -40.39 26.59 -23.51 33.40 -30.63
1652719919413929 0.00 0.00 0.00 0.00 31.14 -42.29 29.62 -40.77 22.29 -23.13 29.50 -28.17
1652719919429949 0.00 0.00 0.00 0.00 32.37 -41.01 29.99 -41.03 22.82 -15.79 27.32 -24.34
1652719919445582 0.00 0.00 0.00 0.00 32.37 -41.01 30.35 -41.22 23.52 -12.19 25.94 -20.47
1652719919461832 0.00 0.00 0.00 0.00 32.37 -41.01 30.66 -41.41 20.06 -12.43 23.06 -17.41
1652719919478586 0.00 0.00 0.00 0.00 32.33 -39.70 30.90 -41.48 14.95 -4.54 20.73 -13.62
1652719919495209 0.00 0.00 0.00 0.00 31.06 -39.66 31.07 -41.48 10.56 -0.31 18.38 -9.05
1652719919510886 0.00 0.00 0.00 0.00 31.02 -38.35 31.24 -41.42 10.62 3.73 15.94 -5.15
1652719919527322 0.00 0.00 0.00 0.00 30.99 -37.37 31.30 -41.25 3.80 11.69 12.00 -0.37
1652719919543422 0.00 0.00 0.00 0.00 30.99 -37.37 31.36 -41.07 3.59 11.04 8.70 4.32
1652719919559986 0.00 0.00 0.00 0.00 29.73 -37.33 31.35 -40.89 -0.33 11.42 5.65 7.51
1652719919575872 0.00 0.00 0.00 0.00 29.73 -37.33 31.28 -40.64 -4.37 15.36 2.66 10.65
1652719919592455 0.00 0.00 0.00 0.00 29.66 -34.73 31.27 -40.26 -0.70 24.32 0.40 14.77
