#Task Selector: 5
#PID Parameters: kp: 0.03, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652725575455038 0.00 0.00 0.00 0.00 3.10 4.61 0.16 0.23 9694.80 14394.47 1938.96 2878.89
1652725575471771 0.00 0.00 0.00 0.00 4.30 4.61 0.37 0.46 12.10 12.96 1941.38 2881.49
1652725575487918 0.00 0.00 0.00 0.00 3.10 4.61 0.53 0.69 9.41 13.98 1943.26 2884.28
1652725575503752 0.00 0.00 0.00 0.00 3.10 5.80 0.68 0.98 9.90 18.51 1945.24 2887.98
1652725575520146 0.00 0.00 0.00 0.00 4.30 6.70 0.90 1.32 13.79 21.50 1948.00 2892.28
1652725575536029 0.00 0.00 0.00 0.00 3.10 5.80 1.05 1.61 9.57 17.91 10.95 16.97
1652725575552483 0.00 0.00 0.00 0.00 4.30 3.41 1.27 1.78 13.74 10.90 11.28 16.56
1652725575568925 0.00 0.00 0.00 0.00 4.30 5.80 1.48 2.07 13.27 17.91 12.06 17.35
1652725575585203 0.00 0.00 0.00 0.00 4.30 2.21 1.70 2.18 13.22 6.80 12.72 15.00
1652725575601722 0.00 0.00 0.00 0.00 5.50 2.21 1.97 2.29 17.10 6.88 13.38 12.08
1652725575617799 0.00 0.00 0.00 0.00 4.30 3.41 2.19 2.46 13.19 10.46 14.11 10.59
1652725575634460 0.00 0.00 0.00 0.00 5.50 2.21 2.46 2.57 17.49 7.04 14.85 9.82
1652725575650182 0.00 0.00 0.00 0.00 5.50 2.21 2.73 2.68 16.73 6.73 15.55 7.58
1652725575666226 0.00 0.00 0.00 0.00 4.30 2.21 2.95 2.79 13.84 7.12 15.67 7.64
1652725575682845 0.00 0.00 0.00 0.00 4.30 2.21 3.16 2.90 13.62 7.01 14.97 7.67
1652725575698707 0.00 0.00 0.00 0.00 5.50 3.41 3.44 3.07 16.79 10.42 15.70 7.66
1652725575715119 0.00 0.00 0.00 0.00 5.50 2.21 3.71 3.18 17.59 7.08 15.72 7.67
1652725575731650 0.00 0.00 0.00 0.00 4.30 2.21 3.93 3.29 13.29 6.84 15.03 7.69
1652725575747407 0.00 0.00 0.00 0.00 4.30 3.41 4.14 3.46 13.21 10.48 14.90 8.36
1652725575763817 0.00 0.00 0.00 0.00 5.50 2.21 4.42 3.57 17.69 7.12 15.72 8.38
1652725575779980 0.00 0.00 0.00 0.00 5.50 2.21 4.54 3.45 7.37 -7.38 13.83 4.83
1652725575796679 0.00 0.00 0.00 0.00 4.30 3.41 4.54 3.39 0.00 -3.75 10.31 2.66
1652725575812544 0.00 0.00 0.00 0.00 4.30 2.21 4.60 3.27 3.63 -7.26 8.38 -0.16
1652725575828859 0.00 0.00 0.00 0.00 4.30 3.41 4.66 3.15 3.82 -7.65 6.50 -3.78
1652725575845010 0.00 0.00 0.00 0.00 4.30 3.41 4.66 2.99 0.00 -10.21 2.97 -7.25
1652725575861569 0.00 0.00 0.00 0.00 3.10 2.21 4.66 2.81 -0.00 -11.29 1.49 -8.03
1652725575878133 0.00 0.00 0.00 0.00 3.10 2.21 4.60 2.75 -3.66 -3.66 0.76 -8.01
1652725575894183 0.00 0.00 0.00 0.00 4.30 3.41 4.60 2.63 0.00 -7.31 0.03 -8.02
1652725575910105 0.00 0.00 0.00 0.00 3.10 2.21 4.54 2.63 -3.78 -0.00 -1.49 -6.49
