#Task Selector: 5
#PID Parameters: kp: 0.04, kd: 0.06, ki: 0.02
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652729279523571 0.00 0.00 0.00 0.00 -5.91 -4.41 -0.30 -0.22 -18459.19 -13774.98 -3691.84 -2755.00
1652729279539213 0.00 0.00 0.00 0.00 -5.91 -4.41 -0.59 -0.44 -16.88 -12.59 -3695.21 -2757.52
1652729279555730 0.00 0.00 0.00 0.00 -3.50 -4.40 -0.77 -0.66 -11.34 -14.25 -3697.48 -2760.37
1652729279571633 0.00 0.00 0.00 0.00 -5.93 -8.94 -1.06 -1.11 -18.15 -27.39 -3701.11 -2765.84
1652729279587691 0.00 0.00 0.00 0.00 -1.39 -2.29 -1.13 -1.22 -4.44 -7.29 -3702.00 -2767.30
1652729279604591 0.00 0.00 0.00 0.00 -2.61 -7.72 -1.26 -1.61 -8.22 -24.31 -11.80 -17.17
1652729279620807 0.00 0.00 0.00 0.00 -3.49 -1.09 -1.44 -1.66 -10.45 -3.27 -10.52 -15.30
1652729279636768 0.00 0.00 0.00 0.00 -2.59 -1.09 -1.57 -1.72 -8.08 -3.40 -9.87 -13.13
1652729279652907 0.00 0.00 0.00 0.00 -7.11 -4.41 -1.92 -1.94 -22.54 -13.98 -10.74 -10.45
1652729279669252 0.00 0.00 0.00 0.00 -8.02 -5.62 -2.32 -2.22 -25.13 -17.62 -14.88 -12.52
1652729279685555 0.00 0.00 0.00 0.00 -7.11 -4.41 -2.68 -2.44 -22.02 -13.66 -17.64 -10.39
1652729279701779 0.00 0.00 0.00 0.00 -5.91 -6.52 -2.97 -2.77 -18.35 -20.23 -19.22 -13.78
1652729279717925 0.00 0.00 0.00 0.00 -3.51 -6.51 -3.15 -3.09 -10.93 -20.30 -19.79 -17.16
1652729279734237 0.00 0.00 0.00 0.00 3.10 -5.60 -2.99 -3.37 9.71 -17.53 -13.34 -17.87
1652729279750612 0.00 0.00 0.00 0.00 6.40 -3.19 -2.67 -3.53 19.87 -9.91 -4.34 -16.33
1652729279766816 0.00 0.00 0.00 0.00 7.60 -3.19 -2.30 -3.69 23.46 -9.85 4.75 -15.56
1652729279783218 0.00 0.00 0.00 0.00 10.89 -1.09 -1.75 -3.74 34.00 -3.41 15.22 -12.20
1652729279799420 0.00 0.00 0.00 0.00 10.90 -2.29 -1.21 -3.86 33.60 -7.07 24.13 -9.55
1652729279815800 0.00 0.00 0.00 0.00 13.30 -3.20 -0.54 -4.02 41.52 -9.99 30.49 -8.05
1652729279831783 0.00 0.00 0.00 0.00 14.21 -5.62 0.17 -4.30 43.90 -17.34 35.30 -9.53
1652729279847835 0.00 0.00 0.00 0.00 16.63 -5.63 1.30 -4.36 71.28 -3.85 44.86 -8.33
1652729279864626 0.00 0.00 0.00 0.00 18.74 -5.64 2.53 -4.42 77.74 -3.87 53.61 -8.43
1652729279880821 0.00 0.00 0.00 0.00 19.96 -6.55 3.70 -4.53 70.67 -6.48 61.02 -8.31
1652729279897352 0.00 0.00 0.00 0.00 21.17 -6.56 5.06 -4.41 85.30 7.50 69.78 -4.81
1652729279913683 0.00 0.00 0.00 0.00 23.33 -9.00 6.29 -4.75 75.79 -20.58 76.16 -5.46
1652729279929207 0.00 0.00 0.00 0.00 23.33 -9.00 7.59 -4.81 80.29 -3.98 77.96 -5.48
1652729279946220 0.00 0.00 0.00 0.00 25.77 -9.03 9.05 -5.21 95.41 -25.87 81.49 -9.88
1652729279961682 0.00 0.00 0.00 0.00 25.80 -11.16 10.47 -5.71 84.32 -29.91 84.22 -14.57
1652729279978382 0.00 0.00 0.00 0.00 27.95 -11.19 12.23 -6.05 114.68 -22.16 90.10 -20.50
1652729279994837 0.00 0.00 0.00 0.00 27.96 -12.41 14.02 -6.39 108.95 -20.56 96.73 -20.50
1652729280010088 0.00 0.00 0.00 0.00 27.98 -13.64 15.78 -6.85 107.97 -28.39 102.26 -25.38
1652729280026416 0.00 0.00 0.00 0.00 30.45 -13.68 17.60 -7.21 120.71 -23.75 107.33 -24.96
1652729280042158 0.00 0.00 0.00 0.00 30.49 -15.83 19.30 -7.67 105.42 -28.91 111.55 -24.76
1652729280058464 0.00 0.00 0.00 0.00 30.49 -15.83 20.67 -8.19 88.05 -32.91 106.22 -26.91
1652729280074703 0.00 0.00 0.00 0.00 31.73 -15.86 21.93 -8.82 78.54 -39.27 100.14 -30.65
1652729280090725 0.00 0.00 0.00 0.00 29.27 -17.05 23.02 -9.51 67.49 -43.16 92.04 -33.60
1652729280107736 0.00 0.00 0.00 0.00 28.05 -18.27 23.87 -10.37 54.15 -54.21 78.73 -39.69
1652729280123254 0.00 0.00 0.00 0.00 28.05 -18.27 24.73 -11.17 50.96 -47.45 67.84 -43.40
1652729280139579 0.00 0.00 0.00 0.00 28.07 -19.51 25.47 -11.99 48.16 -53.17 59.86 -47.45
1652729280155998 0.00 0.00 0.00 0.00 25.92 -20.40 26.06 -12.73 36.28 -45.81 51.41 -48.76
1652729280172147 0.00 0.00 0.00 0.00 24.71 -21.63 26.46 -13.53 24.89 -49.27 42.89 -49.98
1652729280188488 0.00 0.00 0.00 0.00 24.71 -21.63 26.76 -14.33 18.69 -50.09 35.79 -49.16
1652729280204693 0.00 0.00 0.00 0.00 22.56 -21.60 26.89 -15.08 8.04 -46.55 27.21 -48.98
1652729280220945 0.00 0.00 0.00 0.00 21.35 -22.82 26.90 -15.89 0.54 -50.77 17.69 -48.50
1652729280237055 0.00 0.00 0.00 0.00 18.90 -22.79 26.68 -16.58 -13.78 -42.88 7.68 -47.91
1652729280253379 0.00 0.00 0.00 0.00 18.90 -22.79 26.45 -17.27 -13.90 -43.27 -0.08 -46.71
1652729280269453 0.00 0.00 0.00 0.00 15.53 -21.51 25.94 -17.89 -32.04 -39.03 -10.23 -44.50
1652729280286451 0.00 0.00 0.00 0.00 14.32 -22.74 25.37 -18.47 -36.12 -36.44 -19.06 -42.48
1652729280302629 0.00 0.00 0.00 0.00 14.31 -21.50 24.69 -18.99 -40.57 -30.67 -27.28 -38.46
1652729280318940 0.00 0.00 0.00 0.00 10.97 -22.72 23.84 -19.50 -53.09 -32.21 -35.14 -36.33
1652729280335298 0.00 0.00 0.00 0.00 10.06 -22.71 22.94 -19.96 -55.54 -28.13 -43.47 -33.30
1652729280351684 0.00 0.00 0.00 0.00 6.42 -21.46 21.74 -20.35 -74.27 -24.05 -51.92 -30.30
1652729280367249 0.00 0.00 0.00 0.00 7.63 -21.46 20.60 -20.63 -70.50 -17.36 -58.80 -26.48
1652729280383724 0.00 0.00 0.00 0.00 4.30 -21.46 19.29 -20.91 -85.12 -18.28 -67.71 -24.00
1652729280400116 0.00 0.00 0.00 0.00 3.09 -20.22 17.86 -21.13 -87.90 -13.40 -74.67 -20.24
1652729280416946 0.00 0.00 0.00 0.00 1.88 -19.30 16.49 -21.24 -84.71 -6.94 -80.50 -16.01
1652729280432887 0.00 0.00 0.00 0.00 0.98 -19.30 15.13 -21.29 -81.35 -3.09 -81.92 -11.81
1652729280449215 0.00 0.00 0.00 0.00 -0.23 -18.07 13.72 -21.28 -91.00 0.64 -86.02 -8.21
1652729280465366 0.00 0.00 0.00 0.00 -1.44 -18.07 12.24 -21.21 -91.90 4.47 -87.37 -3.66
1652729280481615 0.00 0.00 0.00 0.00 -3.55 -16.85 10.77 -21.03 -92.88 11.19 -88.37 1.25
1652729280498225 0.00 0.00 0.00 0.00 -4.75 -15.63 9.30 -20.73 -91.91 18.70 -89.81 6.38
1652729280514092 0.00 0.00 0.00 0.00 -3.54 -15.63 7.88 -20.43 -86.63 18.40 -90.86 10.68
1652729280530132 0.00 0.00 0.00 0.00 -5.95 -13.50 6.46 -20.03 -91.49 25.98 -90.96 15.75
1652729280546275 0.00 0.00 0.00 0.00 -5.95 -13.50 5.09 -19.56 -86.65 29.60 -89.91 20.77
1652729280562809 0.00 0.00 0.00 0.00 -7.15 -12.29 3.79 -19.04 -81.80 32.98 -87.70 25.13
1652729280579017 0.00 0.00 0.00 0.00 -5.94 -11.06 2.55 -18.45 -76.53 36.14 -84.62 28.62
1652729280594807 0.00 0.00 0.00 0.00 -4.73 -11.06 1.54 -17.93 -63.36 32.70 -79.97 31.48
1652729280611924 0.00 0.00 0.00 0.00 -7.14 -10.16 0.46 -17.30 -68.99 40.46 -75.47 34.38
1652729280628057 0.00 0.00 0.00 0.00 -3.52 -10.14 -0.43 -16.73 -52.73 33.60 -68.68 35.18
1652729280644222 0.00 0.00 0.00 0.00 -3.52 -10.14 -1.15 -16.10 -45.85 39.78 -61.49 36.53
1652729280660658 0.00 0.00 0.00 0.00 -4.72 -8.93 -1.89 -15.41 -46.67 43.50 -55.52 38.01
1652729280676941 0.00 0.00 0.00 0.00 -3.51 -8.93 -2.39 -14.79 -30.81 38.84 -49.01 39.24
1652729280693068 0.00 0.00 0.00 0.00 -2.61 -7.72 -2.90 -14.10 -31.89 42.80 -41.59 39.70
1652729280709420 0.00 0.00 0.00 0.00 -1.40 -6.51 -3.18 -13.35 -18.06 47.32 -34.66 42.45
1652729280725336 0.00 0.00 0.00 0.00 -0.20 -6.50 -3.35 -12.66 -10.29 42.84 -27.54 43.06
1652729280741486 0.00 0.00 0.00 0.00 1.90 -6.50 -3.35 -12.03 0.05 41.15 -18.20 42.59
1652729280757920 0.00 0.00 0.00 0.00 3.10 -6.50 -3.24 -11.39 6.68 40.30 -10.70 42.88
1652729280774086 0.00 0.00 0.00 0.00 5.50 -6.50 -2.96 -10.81 17.72 35.79 -0.78 41.48
1652729280790509 0.00 0.00 0.00 0.00 6.40 -6.50 -2.56 -10.23 24.81 36.63 7.80 39.34
1652729280806841 0.00 0.00 0.00 0.00 7.60 -6.50 -2.01 -9.71 34.59 32.11 16.77 37.20
1652729280823016 0.00 0.00 0.00 0.00 8.80 -6.50 -1.33 -9.25 42.10 28.35 25.18 34.64
1652729280839379 0.00 0.00 0.00 0.00 8.80 -7.71 -0.71 -8.86 38.99 24.99 31.64 31.58
1652729280855372 0.00 0.00 0.00 0.00 12.11 -7.72 0.19 -8.57 56.78 18.17 39.45 28.05
1652729280871775 0.00 0.00 0.00 0.00 14.23 -8.94 1.20 -8.34 64.57 14.59 47.41 23.64
1652729280887982 0.00 0.00 0.00 0.00 15.43 -8.95 2.33 -8.17 70.18 10.38 54.52 19.30
1652729280903903 0.00 0.00 0.00 0.00 15.44 -10.16 3.40 -8.13 67.03 2.83 59.51 14.19
1652729280920516 0.00 0.00 0.00 0.00 16.66 -11.08 4.47 -8.13 68.01 -0.07 65.31 9.18
1652729280936560 0.00 0.00 0.00 0.00 19.99 -11.11 5.82 -8.18 82.64 -2.88 70.49 4.97
1652729280953209 0.00 0.00 0.00 0.00 19.99 -11.11 7.00 -8.23 74.12 -3.04 72.40 1.44
1652729280969221 0.00 0.00 0.00 0.00 21.22 -12.34 8.24 -8.34 75.41 -6.69 73.44 -1.97
1652729280985627 0.00 0.00 0.00 0.00 22.44 -12.35 9.60 -8.51 86.71 -10.90 77.38 -4.72
1652729281000870 0.00 0.00 0.00 0.00 23.37 -13.58 10.94 -8.74 83.78 -14.50 80.54 -7.60
