#Task Selector: 5
#PID Parameters: kp: 0.02, kd: 0.06, ki: 0.01
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652727163357210 0.00 0.00 0.00 0.00 1.91 6.70 0.10 0.34 5954.74 20939.96 1190.95 4187.99
1652727163373135 0.00 0.00 0.00 0.00 1.91 7.90 0.19 0.73 5.50 22.81 1192.05 4192.55
1652727163389377 0.00 0.00 0.00 0.00 1.91 7.90 0.29 1.12 6.06 25.10 1193.26 4197.58
1652727163405723 0.00 0.00 0.00 0.00 1.91 7.90 0.38 1.52 5.94 24.61 1194.45 4202.50
1652727163421944 0.00 0.00 0.00 0.00 3.10 6.70 0.54 1.85 9.60 20.74 1196.37 4206.65
1652727163438670 0.00 0.00 0.00 0.00 3.10 7.90 0.69 2.25 9.67 24.62 7.35 23.58
1652727163454040 0.00 0.00 0.00 0.00 1.91 6.70 0.79 2.58 5.77 20.30 7.41 23.07
1652727163471066 0.00 0.00 0.00 0.00 3.10 6.70 0.94 2.92 10.22 22.08 8.24 22.47
1652727163487439 0.00 0.00 0.00 0.00 3.10 5.80 1.10 3.21 9.26 17.32 8.91 21.01
1652727163502998 0.00 0.00 0.00 0.00 5.50 5.80 1.37 3.50 16.98 17.93 10.38 20.45
1652727163519419 0.00 0.00 0.00 0.00 4.30 6.70 1.59 3.84 14.00 21.82 11.25 19.89
1652727163535801 0.00 0.00 0.00 0.00 3.10 5.80 1.74 4.13 9.58 17.91 12.01 19.41
1652727163552402 0.00 0.00 0.00 0.00 3.10 5.80 1.90 4.42 9.58 17.92 11.88 18.58
1652727163568220 0.00 0.00 0.00 0.00 3.10 6.70 2.05 4.75 9.45 20.41 11.92 19.20
1652727163584532 0.00 0.00 0.00 0.00 3.10 5.80 2.21 5.04 9.94 18.60 10.51 19.33
1652727163600974 0.00 0.00 0.00 0.00 5.50 4.61 2.48 5.27 17.09 14.32 11.13 17.83
1652727163617183 0.00 0.00 0.00 0.00 4.30 4.61 2.70 5.50 13.22 14.17 11.86 17.08
1652727163633561 0.00 0.00 0.00 0.00 5.50 5.80 2.97 5.79 17.15 18.11 13.37 17.12
1652727163649510 0.00 0.00 0.00 0.00 5.50 4.61 3.25 6.02 16.97 14.23 14.88 15.88
1652727163665934 0.00 0.00 0.00 0.00 5.50 4.61 3.52 6.25 17.51 14.67 16.39 15.10
1652727163682332 0.00 0.00 0.00 0.00 4.30 2.21 3.64 6.03 7.38 -13.83 14.45 9.47
1652727163698785 0.00 0.00 0.00 0.00 5.50 3.41 3.82 5.80 11.07 -13.84 14.02 3.87
1652727163714673 0.00 0.00 0.00 0.00 4.30 1.31 3.94 5.47 7.36 -20.24 12.06 -3.80
1652727163731078 0.00 0.00 0.00 0.00 5.50 0.11 4.12 5.08 11.45 -24.81 10.95 -11.61
1652727163747295 0.00 0.00 0.00 0.00 4.30 0.11 4.18 4.76 3.69 -20.32 8.19 -18.61
1652727163763658 0.00 0.00 0.00 0.00 6.40 -2.29 4.34 4.25 10.27 -31.75 8.77 -22.19
1652727163779918 0.00 0.00 0.00 0.00 5.50 -2.29 4.52 3.80 11.10 -27.78 8.77 -24.98
1652727163796517 0.00 0.00 0.00 0.00 6.40 -3.19 4.69 3.30 10.26 -30.80 9.35 -27.09
1652727163812243 0.00 0.00 0.00 0.00 7.60 -4.39 4.91 2.79 13.69 -31.05 9.80 -28.34
1652727163828542 0.00 0.00 0.00 0.00 6.40 -8.92 4.96 2.06 2.92 -47.36 9.65 -33.75
1652727163844872 0.00 0.00 0.00 0.00 6.40 -7.71 5.06 1.34 6.53 -44.73 8.90 -36.34
1652727163861293 0.00 0.00 0.00 0.00 7.61 -10.13 5.29 0.54 13.96 -49.40 9.47 -40.67
1652727163876827 0.00 0.00 0.00 0.00 6.41 -11.04 5.45 -0.30 10.17 -51.89 9.45 -44.89
1652727163893070 0.00 0.00 0.00 0.00 8.82 -12.26 5.74 -1.25 18.63 -61.83 10.44 -51.04
1652727163909897 0.00 0.00 0.00 0.00 7.61 -12.26 5.97 -2.15 14.03 -56.20 12.66 -52.81
1652727163926091 0.00 0.00 0.00 0.00 8.82 -13.48 6.13 -3.06 10.00 -54.44 13.36 -54.75
1652727163942316 0.00 0.00 0.00 0.00 8.82 -14.70 6.36 -4.02 14.15 -60.40 13.40 -56.95
1652727163958498 0.00 0.00 0.00 0.00 8.82 -14.70 6.52 -5.05 10.36 -63.87 13.43 -59.35
1652727163974735 0.00 0.00 0.00 0.00 8.82 -15.62 6.69 -6.06 10.41 -63.25 11.79 -59.63
1652727163991058 0.00 0.00 0.00 0.00 10.04 -16.85 6.92 -7.13 14.17 -66.94 11.82 -61.78
1652727164006168 0.00 0.00 0.00 0.00 10.04 -16.85 7.20 -8.09 17.79 -59.08 13.38 -62.71
1652727164022589 0.00 0.00 0.00 0.00 10.95 -18.08 7.48 -9.16 18.26 -71.96 14.20 -65.02
1652727164038592 0.00 0.00 0.00 0.00 10.05 -19.31 7.76 -10.19 17.70 -63.48 15.67 -64.94
1652727164055172 0.00 0.00 0.00 0.00 10.04 -18.08 7.99 -11.10 14.37 -57.49 16.46 -63.79
1652727164071351 0.00 0.00 0.00 0.00 10.05 -20.23 8.28 -12.12 17.60 -62.24 17.14 -62.85
1652727164087725 0.00 0.00 0.00 0.00 10.96 -20.24 8.51 -13.02 14.27 -56.11 16.44 -62.26
1652727164103999 0.00 0.00 0.00 0.00 10.96 -20.24 8.78 -13.91 16.88 -55.47 16.16 -58.96
1652727164120579 0.00 0.00 0.00 0.00 10.96 -20.24 9.01 -14.77 14.20 -53.07 15.46 -56.88
1652727164136354 0.00 0.00 0.00 0.00 12.17 -20.25 9.24 -15.56 13.96 -48.36 15.38 -55.05
1652727164153027 0.00 0.00 0.00 0.00 12.17 -20.25 9.53 -16.12 18.69 -36.68 15.60 -49.93
1652727164168744 0.00 0.00 0.00 0.00 13.39 -20.25 9.88 -16.75 21.27 -38.20 17.00 -46.35
1652727164184897 0.00 0.00 0.00 0.00 13.40 -21.49 10.16 -17.32 18.68 -36.65 17.36 -42.59
1652727164201232 0.00 0.00 0.00 0.00 13.40 -21.49 10.51 -17.84 21.91 -32.76 18.90 -38.53
1652727164217447 0.00 0.00 0.00 0.00 13.39 -20.25 10.74 -18.24 14.16 -24.75 18.94 -33.81
1652727164233680 0.00 0.00 0.00 0.00 13.40 -21.49 11.03 -18.70 18.04 -28.80 18.81 -32.23
1652727164250164 0.00 0.00 0.00 0.00 13.39 -20.25 11.26 -19.04 14.23 -21.10 17.40 -28.81
1652727164267009 0.00 0.00 0.00 0.00 13.39 -20.25 11.49 -19.32 14.00 -17.04 16.47 -24.89
1652727164283144 0.00 0.00 0.00 0.00 14.29 -19.33 11.76 -19.55 16.43 -13.92 15.37 -21.12
1652727164298931 0.00 0.00 0.00 0.00 15.51 -19.34 12.10 -19.74 21.11 -11.78 16.76 -18.53
1652727164315759 0.00 0.00 0.00 0.00 14.30 -20.26 12.31 -19.91 13.80 -11.06 15.92 -14.98
1652727164331723 0.00 0.00 0.00 0.00 15.51 -20.27 12.58 -20.08 16.50 -10.32 16.37 -12.82
1652727164348088 0.00 0.00 0.00 0.00 15.51 -19.34 12.81 -20.14 14.52 -4.03 16.47 -10.22
1652727164364430 0.00 0.00 0.00 0.00 16.72 -19.35 13.15 -20.15 20.74 -0.15 17.34 -7.47
1652727164380777 0.00 0.00 0.00 0.00 14.29 -19.33 13.36 -20.21 13.33 -3.95 15.78 -5.90
1652727164396753 0.00 0.00 0.00 0.00 15.51 -19.34 13.63 -20.16 16.93 2.76 16.40 -3.14
1652727164413482 0.00 0.00 0.00 0.00 15.51 -19.34 13.86 -20.12 14.52 2.86 16.01 -0.50
1652727164429365 0.00 0.00 0.00 0.00 15.50 -18.11 14.08 -20.01 13.82 6.49 15.87 1.60
1652727164445586 0.00 0.00 0.00 0.00 14.28 -18.10 14.25 -19.91 10.69 6.88 13.86 3.01
1652727164461662 0.00 0.00 0.00 0.00 15.51 -19.34 14.42 -19.86 10.41 2.82 13.27 4.36
1652727164478382 0.00 0.00 0.00 0.00 15.50 -18.11 14.58 -19.75 10.56 6.79 12.00 5.17
1652727164494402 0.00 0.00 0.00 0.00 15.51 -19.34 14.69 -19.71 6.49 2.79 10.39 5.15
1652727164510545 0.00 0.00 0.00 0.00 15.51 -19.34 14.79 -19.60 6.74 6.87 8.98 5.23
1652727164527207 0.00 0.00 0.00 0.00 15.51 -19.34 14.90 -19.49 6.62 6.75 8.17 5.20
1652727164542793 0.00 0.00 0.00 0.00 14.29 -19.33 14.95 -19.45 2.77 2.82 6.64 5.20
1652727164558844 0.00 0.00 0.00 0.00 15.51 -20.27 15.05 -19.39 6.92 3.99 5.91 4.64
1652727164575400 0.00 0.00 0.00 0.00 15.51 -19.34 15.16 -19.34 6.77 2.91 5.97 4.67
1652727164592228 0.00 0.00 0.00 0.00 15.51 -20.27 15.26 -19.34 6.50 -0.05 5.92 3.28
1652727164608488 0.00 0.00 0.00 0.00 15.51 -20.27 15.32 -19.39 3.68 -2.82 5.33 1.37
