#Task Selector: 5
#PID Parameters: kp: 0.07, kd: 0.03, ki: 0.01
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652720951202819 0.00 0.00 0.00 0.00 4.30 0.11 0.21 0.01 13435.64 355.25 2687.13 71.05
1652720951218670 0.00 0.00 0.00 0.00 5.50 0.11 0.49 0.01 15.33 0.32 2690.19 71.11
1652720951235146 0.00 0.00 0.00 0.00 5.50 0.11 0.76 0.02 17.57 0.36 2693.71 71.18
1652720951251379 0.00 0.00 0.00 0.00 5.50 -1.09 1.04 -0.04 16.88 -3.34 2697.09 70.52
1652720951267385 0.00 0.00 0.00 0.00 5.50 0.11 1.31 -0.03 17.12 0.35 2700.51 70.59
1652720951283909 0.00 0.00 0.00 0.00 5.50 -2.29 1.59 -0.15 17.38 -7.23 16.86 -1.91
1652720951300382 0.00 0.00 0.00 0.00 5.50 -2.29 1.86 -0.26 16.82 -7.00 17.16 -3.37
1652720951316769 0.00 0.00 0.00 0.00 6.40 -2.29 2.18 -0.37 19.63 -7.02 17.57 -4.85
1652720951332886 0.00 0.00 0.00 0.00 5.50 -2.29 2.46 -0.49 16.98 -7.06 17.59 -5.59
1652720951349334 0.00 0.00 0.00 0.00 5.50 -3.19 2.73 -0.65 17.27 -10.02 17.62 -7.67
1652720951365736 0.00 0.00 0.00 0.00 6.40 -6.50 3.05 -0.97 19.80 -20.11 18.10 -10.24
1652720951381437 0.00 0.00 0.00 0.00 6.40 -7.71 3.37 -1.36 19.83 -23.88 18.70 -13.62
1652720951397804 0.00 0.00 0.00 0.00 7.60 -6.50 3.75 -1.68 24.72 -21.15 19.72 -16.44
1652720951414186 0.00 0.00 0.00 0.00 6.40 -7.71 4.07 -2.07 19.78 -23.82 20.28 -19.80
1652720951430890 0.00 0.00 0.00 0.00 5.50 -10.13 4.35 -2.58 17.03 -31.35 20.23 -24.06
1652720951446583 0.00 0.00 0.00 0.00 6.40 -10.13 4.67 -3.08 19.38 -30.66 20.15 -26.17
1652720951462577 0.00 0.00 0.00 0.00 5.50 -11.04 4.94 -3.63 17.87 -35.85 19.76 -28.57
1652720951479184 0.00 0.00 0.00 0.00 5.50 -12.25 5.22 -4.25 17.44 -38.83 18.30 -32.10
1652720951495378 0.00 0.00 0.00 0.00 6.41 -13.47 5.54 -4.92 19.77 -41.56 18.30 -35.65
1652720951511450 0.00 0.00 0.00 0.00 6.41 -13.47 5.86 -5.59 20.15 -42.36 18.92 -37.85
1652720951528429 0.00 0.00 0.00 0.00 5.51 -15.61 5.92 -6.38 3.84 -49.95 15.81 -41.71
1652720951544445 0.00 0.00 0.00 0.00 5.51 -16.83 5.92 -7.23 0.03 -50.56 12.25 -44.65
1652720951560599 0.00 0.00 0.00 0.00 5.51 -18.06 5.92 -8.14 0.04 -57.84 8.77 -48.45
1652720951576737 0.00 0.00 0.00 0.00 4.30 -19.29 5.86 -9.05 -3.78 -57.55 4.06 -51.65
1652720951593426 0.00 0.00 0.00 0.00 5.51 -19.29 5.86 -10.02 0.04 -61.38 0.04 -55.46
1652720951609448 0.00 0.00 0.00 0.00 5.51 -21.46 5.86 -10.98 0.05 -58.45 -0.72 -57.16
1652720951625522 0.00 0.00 0.00 0.00 5.52 -22.70 5.86 -12.00 0.06 -64.99 -0.72 -60.04
1652720951642374 0.00 0.00 0.00 0.00 4.30 -23.94 5.76 -13.08 -6.67 -68.95 -2.06 -62.26
1652720951658242 0.00 0.00 0.00 0.00 4.30 -24.88 5.70 -14.21 -3.62 -68.44 -2.03 -64.44
1652720951674558 0.00 0.00 0.00 0.00 4.30 -26.13 5.64 -15.36 -3.83 -73.64 -2.80 -66.89
1652720951690724 0.00 0.00 0.00 0.00 3.09 -27.39 5.48 -16.40 -10.36 -65.29 -4.88 -68.26
1652720951707124 0.00 0.00 0.00 0.00 1.87 -28.65 5.25 -17.45 -14.39 -66.47 -7.77 -68.56
1652720951722859 0.00 0.00 0.00 0.00 1.87 -29.59 4.96 -18.60 -17.80 -71.68 -10.00 -69.10
1652720951738740 0.00 0.00 0.00 0.00 3.08 -30.86 4.80 -19.76 -10.67 -74.43 -11.41 -70.30
1652720951755566 0.00 0.00 0.00 0.00 3.08 -32.13 4.67 -20.86 -7.77 -70.63 -12.20 -69.70
1652720951772097 0.00 0.00 0.00 0.00 -0.29 -33.42 4.34 -22.02 -20.13 -70.06 -14.15 -70.65
1652720951788185 0.00 0.00 0.00 0.00 0.94 -34.37 4.11 -23.19 -14.10 -72.05 -14.09 -71.77
1652720951804920 0.00 0.00 0.00 0.00 -0.30 -35.67 3.82 -24.36 -18.56 -74.89 -14.24 -72.41
1652720951820599 0.00 0.00 0.00 0.00 0.93 -35.66 3.55 -25.47 -16.69 -67.61 -15.45 -71.05
1652720951837014 0.00 0.00 0.00 0.00 0.93 -35.66 3.27 -26.58 -17.93 -72.62 -17.48 -71.45
