#Task Selector: 5
#PID Parameters: kp: 0.02, kd: 0.04, ki: 0.03
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652725981088792 0.00 0.00 0.00 0.00 38.81 -23.19 1.94 -1.16 121284.48 -72469.06 24256.90 -14493.81
1652725981105415 0.00 0.00 0.00 0.00 40.09 -23.23 3.94 -2.32 116.10 -67.27 24280.12 -14507.27
1652725981121234 0.00 0.00 0.00 0.00 41.40 -24.53 6.01 -3.55 126.08 -74.69 24305.33 -14522.20
1652725981137520 0.00 0.00 0.00 0.00 43.65 -24.60 8.20 -4.78 139.65 -78.69 24333.26 -14537.94
1652725981153826 0.00 0.00 0.00 0.00 45.95 -25.63 10.49 -6.06 142.81 -79.65 24361.82 -14553.87
1652725981170372 0.00 0.00 0.00 0.00 45.99 -26.90 12.79 -7.40 142.77 -83.52 133.48 -76.76
1652725981185905 0.00 0.00 0.00 0.00 47.34 -28.23 15.16 -8.82 144.82 -86.37 139.23 -80.58
1652725981202825 0.00 0.00 0.00 0.00 50.95 -28.37 17.71 -10.23 166.08 -92.48 147.23 -84.14
1652725981219047 0.00 0.00 0.00 0.00 49.96 -28.33 20.21 -11.65 149.35 -84.69 149.17 -85.34
1652725981235453 0.00 0.00 0.00 0.00 49.92 -27.05 22.70 -13.00 155.65 -84.34 151.74 -86.28
1652725981250878 0.00 0.00 0.00 0.00 49.96 -28.33 25.20 -14.42 154.02 -87.34 153.99 -87.04
1652725981267686 0.00 0.00 0.00 0.00 49.96 -28.33 27.70 -15.84 163.99 -92.99 157.82 -88.37
1652725981283830 0.00 0.00 0.00 0.00 49.96 -28.33 30.20 -17.25 150.38 -85.28 154.68 -86.93
1652725981300140 0.00 0.00 0.00 0.00 50.95 -28.37 32.75 -18.67 159.68 -88.91 156.75 -87.77
1652725981316257 0.00 0.00 0.00 0.00 52.33 -29.72 35.36 -20.16 163.16 -92.66 158.25 -89.44
1652725981332483 0.00 0.00 0.00 0.00 52.37 -30.69 37.98 -21.69 164.51 -96.41 160.34 -91.25
1652725981348491 0.00 0.00 0.00 0.00 53.76 -32.05 40.67 -23.29 167.68 -99.97 161.08 -92.64
1652725981364859 0.00 0.00 0.00 0.00 55.10 -32.11 43.42 -24.90 174.04 -101.43 165.81 -95.88
1652725981381076 0.00 0.00 0.00 0.00 55.16 -33.42 46.18 -26.57 170.26 -103.16 167.93 -98.73
1652725981397379 0.00 0.00 0.00 0.00 55.10 -32.11 48.94 -28.18 172.05 -100.28 169.71 -100.25
1652725981413791 0.00 0.00 0.00 0.00 53.76 -32.05 49.68 -28.62 46.42 -27.52 146.09 -86.47
1652725981430378 0.00 0.00 0.00 0.00 55.16 -33.42 50.44 -29.13 46.46 -31.43 121.85 -72.76
1652725981446704 0.00 0.00 0.00 0.00 52.49 -33.30 50.99 -29.57 33.83 -26.77 93.80 -57.83
1652725981462896 0.00 0.00 0.00 0.00 53.82 -33.36 51.50 -30.01 31.51 -27.15 66.05 -42.63
1652725981478910 0.00 0.00 0.00 0.00 53.82 -33.36 51.89 -30.39 24.61 -24.18 36.56 -27.41
1652725981495276 0.00 0.00 0.00 0.00 55.22 -34.74 52.36 -30.79 29.17 -24.75 33.11 -26.86
1652725981511453 0.00 0.00 0.00 0.00 53.88 -34.67 52.68 -31.11 20.21 -19.90 27.86 -24.55
1652725981527722 0.00 0.00 0.00 0.00 53.93 -35.66 52.83 -31.47 9.30 -22.79 22.96 -23.75
1652725981544072 0.00 0.00 0.00 0.00 51.26 -35.54 52.90 -31.83 4.03 -22.39 17.47 -22.80
1652725981560453 0.00 0.00 0.00 0.00 52.59 -35.60 53.03 -32.26 8.29 -26.46 14.20 -23.26
1652725981576785 0.00 0.00 0.00 0.00 51.26 -35.54 53.10 -32.62 4.00 -22.22 9.17 -22.75
1652725981592999 0.00 0.00 0.00 0.00 51.26 -35.54 53.16 -32.98 4.02 -22.31 5.93 -23.23
1652725981608708 0.00 0.00 0.00 0.00 48.95 -35.43 53.11 -33.33 -3.18 -22.14 3.43 -23.10
1652725981625130 0.00 0.00 0.00 0.00 48.95 -35.43 53.01 -33.69 -6.49 -22.83 1.33 -23.19
1652725981641591 0.00 0.00 0.00 0.00 48.95 -35.43 52.84 -33.97 -10.47 -17.68 -2.42 -21.44
1652725981657917 0.00 0.00 0.00 0.00 47.63 -35.37 52.60 -34.21 -14.60 -14.42 -6.14 -19.88
1652725981674055 0.00 0.00 0.00 0.00 46.37 -36.63 52.23 -34.44 -22.88 -14.18 -11.52 -18.25
1652725981690357 0.00 0.00 0.00 0.00 46.37 -36.63 51.80 -34.66 -27.35 -14.16 -16.36 -16.65
1652725981706502 0.00 0.00 0.00 0.00 45.39 -36.59 51.31 -34.82 -30.29 -9.82 -21.12 -14.05
1652725981722639 0.00 0.00 0.00 0.00 45.45 -37.90 50.83 -35.11 -30.23 -18.14 -25.07 -14.14
1652725981738708 0.00 0.00 0.00 0.00 42.84 -37.79 50.28 -35.40 -34.23 -18.00 -29.00 -14.86
1652725981755655 0.00 0.00 0.00 0.00 44.14 -37.85 49.73 -35.62 -34.66 -13.92 -31.35 -14.81
1652725981771345 0.00 0.00 0.00 0.00 42.88 -38.78 49.25 -35.89 -28.66 -16.35 -31.62 -15.25
1652725981787762 0.00 0.00 0.00 0.00 42.84 -37.79 48.70 -36.11 -35.44 -14.31 -32.64 -16.14
1652725981804265 0.00 0.00 0.00 0.00 40.61 -38.69 48.04 -36.38 -40.70 -16.41 -34.74 -15.80
1652725981820985 0.00 0.00 0.00 0.00 40.61 -38.69 47.31 -36.58 -45.22 -12.23 -36.94 -14.64
1652725981836974 0.00 0.00 0.00 0.00 41.91 -38.74 46.71 -36.78 -36.49 -12.39 -37.30 -14.34
1652725981852999 0.00 0.00 0.00 0.00 40.66 -40.01 46.05 -37.00 -42.52 -13.93 -40.07 -13.85
1652725981869452 0.00 0.00 0.00 0.00 40.72 -41.33 45.52 -37.29 -33.44 -18.37 -39.67 -14.67
