#Task Selector: 5
#PID Parameters: kp: 0.07, kd: 0.03, ki: 0.01
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652721446574596 0.00 0.00 0.00 0.00 29.38 -22.96 1.47 -1.15 91806.58 -71764.09 18361.32 -14352.82
1652721446589988 0.00 0.00 0.00 0.00 30.65 -24.25 3.00 -2.36 84.58 -66.91 18378.23 -14366.20
1652721446606625 0.00 0.00 0.00 0.00 32.90 -26.51 4.65 -3.69 108.89 -87.75 18400.01 -14383.75
1652721446622346 0.00 0.00 0.00 0.00 35.49 -29.12 6.42 -5.14 107.97 -88.60 18421.60 -14401.47
1652721446638450 0.00 0.00 0.00 0.00 39.11 -32.77 8.38 -6.78 126.28 -105.81 18446.86 -14422.63
1652721446655173 0.00 0.00 0.00 0.00 40.44 -34.11 10.40 -8.49 127.01 -107.13 110.95 -91.24
1652721446671300 0.00 0.00 0.00 0.00 41.87 -37.75 12.49 -10.37 126.59 -114.15 119.35 -100.68
1652721446687401 0.00 0.00 0.00 0.00 44.19 -38.84 14.70 -12.32 138.58 -121.80 125.28 -107.50
1652721446703499 0.00 0.00 0.00 0.00 42.94 -40.10 16.85 -14.32 134.91 -126.00 130.67 -114.98
1652721446719887 0.00 0.00 0.00 0.00 45.55 -40.22 19.13 -16.33 143.15 -126.39 134.05 -119.09
1652721446735986 0.00 0.00 0.00 0.00 45.61 -41.55 21.41 -18.41 140.76 -128.22 136.80 -123.31
1652721446752753 0.00 0.00 0.00 0.00 46.77 -45.28 23.74 -20.67 146.95 -142.26 140.87 -128.93
1652721446769338 0.00 0.00 0.00 0.00 48.10 -45.35 26.15 -22.94 145.22 -136.91 142.20 -131.95
1652721446784922 0.00 0.00 0.00 0.00 49.57 -48.13 28.63 -25.35 151.12 -146.73 145.44 -136.10
1652721446801006 0.00 0.00 0.00 0.00 49.62 -49.15 31.11 -27.80 161.21 -159.68 149.05 -142.76
1652721446817349 0.00 0.00 0.00 0.00 51.20 -53.36 33.67 -30.47 161.09 -167.90 153.12 -150.69
1652721446833777 0.00 0.00 0.00 0.00 52.21 -53.42 36.28 -33.14 161.81 -165.57 156.09 -155.36
1652721446850240 0.00 0.00 0.00 0.00 51.26 -54.40 38.84 -35.86 157.92 -167.61 158.63 -161.50
1652721446866729 0.00 0.00 0.00 0.00 52.35 -55.86 41.46 -38.66 161.11 -171.90 160.63 -166.53
1652721446883025 0.00 0.00 0.00 0.00 52.43 -57.26 44.08 -41.52 160.70 -175.48 160.53 -169.69
1652721446899141 0.00 0.00 0.00 0.00 53.88 -58.75 45.31 -43.31 76.66 -111.97 143.64 -158.51
1652721446915713 0.00 0.00 0.00 0.00 53.88 -58.75 46.47 -45.03 73.10 -108.59 125.90 -147.11
1652721446932044 0.00 0.00 0.00 0.00 53.95 -59.81 47.52 -46.70 64.74 -102.42 107.26 -134.07
1652721446947762 0.00 0.00 0.00 0.00 55.40 -61.32 48.52 -48.31 62.23 -100.62 87.49 -119.82
1652721446964483 0.00 0.00 0.00 0.00 54.13 -62.66 49.27 -49.80 48.82 -97.16 65.11 -104.15
1652721446980518 0.00 0.00 0.00 0.00 54.13 -62.66 49.95 -51.23 41.51 -86.56 58.08 -99.07
1652721446997191 0.00 0.00 0.00 0.00 54.22 -64.09 50.57 -52.55 39.28 -83.76 51.32 -94.11
1652721447011339 0.00 0.00 0.00 0.00 54.29 -65.17 51.07 -53.86 30.85 -80.40 44.54 -89.70
1652721447028147 0.00 0.00 0.00 0.00 54.29 -65.17 51.64 -55.12 41.08 -90.72 40.31 -87.72
1652721447044832 0.00 0.00 0.00 0.00 52.92 -65.08 52.01 -56.36 22.25 -75.07 35.00 -83.30
1652721447061070 0.00 0.00 0.00 0.00 53.01 -66.52 52.38 -57.61 22.46 -75.77 31.18 -81.15
1652721447076703 0.00 0.00 0.00 0.00 52.92 -65.08 52.69 -58.60 19.18 -61.78 27.16 -76.75
1652721447093262 0.00 0.00 0.00 0.00 50.54 -64.92 52.81 -59.58 7.96 -63.95 22.59 -73.46
1652721447109068 0.00 0.00 0.00 0.00 49.27 -66.27 52.79 -60.48 -0.93 -55.54 14.18 -66.42
1652721447125684 0.00 0.00 0.00 0.00 49.18 -64.83 52.77 -61.27 -1.43 -50.45 9.45 -61.50
1652721447141961 0.00 0.00 0.00 0.00 47.83 -64.75 52.60 -61.84 -10.26 -34.68 2.90 -53.28
1652721447158234 0.00 0.00 0.00 0.00 46.76 -63.61 52.33 -62.35 -17.08 -31.93 -4.35 -47.31
1652721447174642 0.00 0.00 0.00 0.00 45.41 -63.53 52.04 -62.80 -18.20 -28.44 -9.58 -40.21
1652721447191243 0.00 0.00 0.00 0.00 44.00 -62.03 51.62 -63.11 -25.99 -19.21 -14.59 -32.94
1652721447206827 0.00 0.00 0.00 0.00 42.93 -60.56 51.15 -63.28 -29.29 -10.17 -20.16 -24.88
1652721447223313 0.00 0.00 0.00 0.00 41.67 -61.90 50.54 -63.43 -39.91 -10.30 -26.09 -20.01
1652721447239941 0.00 0.00 0.00 0.00 38.96 -60.35 49.79 -63.51 -45.77 -4.90 -31.83 -14.60
1652721447256520 0.00 0.00 0.00 0.00 36.60 -58.83 48.92 -63.47 -53.13 3.00 -38.82 -8.31
1652721447272407 0.00 0.00 0.00 0.00 36.55 -57.78 47.98 -63.29 -58.18 10.93 -45.26 -2.29
1652721447288831 0.00 0.00 0.00 0.00 33.89 -56.27 46.97 -62.97 -65.22 20.57 -52.44 3.86
1652721447305142 0.00 0.00 0.00 0.00 31.57 -54.80 45.84 -62.58 -69.92 24.37 -58.44 10.79
1652721447320914 0.00 0.00 0.00 0.00 30.28 -54.75 44.64 -62.11 -75.11 29.31 -64.31 17.64
1652721447337473 0.00 0.00 0.00 0.00 28.92 -52.30 43.37 -61.47 -82.07 41.63 -70.10 25.36
1652721447353699 0.00 0.00 0.00 0.00 25.33 -49.46 41.93 -60.68 -89.00 48.26 -76.26 32.83
1652721447369688 0.00 0.00 0.00 0.00 23.08 -48.05 40.43 -59.83 -93.22 53.18 -81.87 39.35
1652721447385701 0.00 0.00 0.00 0.00 23.06 -47.05 38.94 -58.86 -95.71 62.21 -87.02 46.92
1652721447402263 0.00 0.00 0.00 0.00 21.74 -44.35 37.38 -57.82 -99.41 66.08 -91.88 54.27
1652721447418523 0.00 0.00 0.00 0.00 19.21 -42.97 35.81 -56.72 -96.68 67.74 -94.80 59.49
1652721447434958 0.00 0.00 0.00 0.00 16.99 -40.63 34.20 -55.44 -101.03 80.27 -97.21 65.90
1652721447451025 0.00 0.00 0.00 0.00 15.73 -39.30 32.52 -54.16 -103.62 79.09 -99.29 71.08
1652721447467198 0.00 0.00 0.00 0.00 13.54 -37.00 30.81 -52.78 -108.94 88.16 -101.93 76.27
1652721447483715 0.00 0.00 0.00 0.00 12.28 -34.41 29.09 -51.32 -108.92 92.26 -103.83 81.50
1652721447499860 0.00 0.00 0.00 0.00 10.13 -33.43 27.32 -49.81 -109.11 93.08 -106.32 86.57
1652721447515843 0.00 0.00 0.00 0.00 8.89 -30.87 25.57 -48.25 -110.32 97.89 -108.18 90.10
1652721447532731 0.00 0.00 0.00 0.00 6.44 -28.65 23.74 -46.66 -116.54 101.91 -110.76 94.66
1652721447548452 0.00 0.00 0.00 0.00 5.52 -26.13 21.93 -44.87 -109.29 108.14 -110.83 98.66
1652721447564894 0.00 0.00 0.00 0.00 5.52 -24.88 20.26 -43.10 -108.77 115.37 -110.80 103.28
1652721447580642 0.00 0.00 0.00 0.00 1.88 -22.70 18.53 -41.29 -107.21 111.57 -110.42 106.98
1652721447597420 0.00 0.00 0.00 0.00 0.97 -21.46 16.75 -39.47 -115.92 118.34 -111.54 111.07
1652721447613426 0.00 0.00 0.00 0.00 0.98 -20.22 15.10 -37.67 -99.68 109.18 -108.17 112.52
1652721447629922 0.00 0.00 0.00 0.00 -0.22 -16.84 13.51 -35.77 -100.68 120.19 -106.45 114.93
1652721447645908 0.00 0.00 0.00 0.00 -1.43 -15.62 11.93 -33.82 -97.40 120.19 -104.18 115.89
1652721447662586 0.00 0.00 0.00 0.00 -2.63 -13.48 10.35 -31.88 -100.88 124.12 -102.91 118.40
1652721447678458 0.00 0.00 0.00 0.00 -3.53 -12.27 8.91 -30.02 -88.17 113.64 -97.36 117.46
1652721447694891 0.00 0.00 0.00 0.00 -2.62 -11.05 7.62 -28.17 -82.81 119.23 -93.99 119.47
1652721447710862 0.00 0.00 0.00 0.00 -4.72 -10.15 6.23 -26.32 -85.92 114.13 -91.04 118.26
1652721447727665 0.00 0.00 0.00 0.00 -4.71 -7.72 4.91 -24.49 -83.87 116.12 -88.33 117.45
1652721447743748 0.00 0.00 0.00 0.00 -3.51 -6.51 3.77 -22.67 -68.64 110.17 -81.88 114.66
1652721447759909 0.00 0.00 0.00 0.00 -4.71 -6.52 2.69 -20.96 -68.43 107.57 -77.93 113.44
1652721447776194 0.00 0.00 0.00 0.00 -3.50 -3.20 1.73 -19.16 -60.22 113.08 -73.42 112.21
1652721447792666 0.00 0.00 0.00 0.00 -7.10 -2.30 0.70 -17.42 -64.51 108.43 -69.13 111.07
1652721447808400 0.00 0.00 0.00 0.00 -5.90 -2.30 -0.21 -15.82 -56.15 99.16 -63.59 107.68
1652721447824574 0.00 0.00 0.00 0.00 -7.10 -1.10 -1.07 -14.20 -55.78 104.67 -61.02 106.58
1652721447841263 0.00 0.00 0.00 0.00 -7.10 0.10 -1.87 -12.65 -50.32 97.49 -57.40 104.57
1652721447857146 0.00 0.00 0.00 0.00 -5.89 0.10 -2.49 -11.21 -37.62 87.70 -52.88 99.49
1652721447873561 0.00 0.00 0.00 0.00 -3.49 1.31 -2.94 -9.84 -28.96 88.20 -45.76 95.44
1652721447889769 0.00 0.00 0.00 0.00 -5.89 1.30 -3.51 -8.53 -35.35 81.12 -41.60 91.84
1652721447906437 0.00 0.00 0.00 0.00 -2.59 2.21 -3.74 -7.29 -13.97 77.88 -33.24 86.48
1652721447922837 0.00 0.00 0.00 0.00 -3.49 1.31 -3.96 -6.15 -13.63 69.54 -25.91 80.89
1652721447938813 0.00 0.00 0.00 0.00 -1.39 2.21 -4.08 -5.03 -7.34 69.64 -19.85 77.28
1652721447955164 0.00 0.00 0.00 0.00 -1.39 2.21 -4.13 -4.07 -3.72 60.85 -14.80 71.81
1652721447971388 0.00 0.00 0.00 0.00 -1.39 2.21 -4.13 -3.18 0.12 55.25 -7.71 66.63
1652721447987563 0.00 0.00 0.00 0.00 -0.19 2.21 -4.01 -2.40 7.70 49.63 -3.37 60.98
1652721448002638 0.00 0.00 0.00 0.00 -0.19 2.21 -3.84 -1.67 10.55 45.79 1.46 56.23
1652721448019329 0.00 0.00 0.00 0.00 1.01 2.21 -3.66 -1.01 12.31 45.03 5.39 51.31
1652721448035435 0.00 0.00 0.00 0.00 1.90 2.21 -3.33 -0.39 20.33 37.89 10.20 46.72
1652721448051902 0.00 0.00 0.00 0.00 1.90 2.21 -3.00 0.10 21.19 31.80 14.42 42.03
1652721448067974 0.00 0.00 0.00 0.00 3.10 1.31 -2.67 0.50 20.51 24.29 16.98 36.96
1652721448083613 0.00 0.00 0.00 0.00 5.50 0.11 -2.16 0.83 32.40 21.04 21.35 32.01
1652721448100541 0.00 0.00 0.00 0.00 4.30 0.11 -1.77 0.99 25.41 10.79 23.97 25.16
1652721448116546 0.00 0.00 0.00 0.00 6.40 -1.09 -1.09 1.05 40.32 3.63 27.96 18.31
1652721448133337 0.00 0.00 0.00 0.00 8.79 -2.29 -0.36 1.05 46.85 0.03 33.10 11.96
1652721448148930 0.00 0.00 0.00 0.00 10.00 -3.19 0.49 0.95 51.97 -6.36 39.39 5.83
1652721448165002 0.00 0.00 0.00 0.00 12.10 -4.40 1.45 0.72 63.06 -14.79 45.52 -1.34
1652721448181481 0.00 0.00 0.00 0.00 12.10 -4.40 2.35 0.50 56.90 -14.25 51.82 -6.35
1652721448197934 0.00 0.00 0.00 0.00 12.11 -6.51 3.13 0.11 47.91 -24.02 53.34 -11.88
1652721448214031 0.00 0.00 0.00 0.00 13.31 -6.52 4.09 -0.28 59.06 -24.05 55.78 -16.69
1652721448230854 0.00 0.00 0.00 0.00 15.43 -7.74 5.00 -0.78 56.73 -31.31 56.73 -21.69
1652721448246895 0.00 0.00 0.00 0.00 15.44 -10.16 5.94 -1.35 57.44 -34.80 55.61 -25.69
1652721448263092 0.00 0.00 0.00 0.00 16.66 -11.08 6.84 -2.02 57.39 -42.27 55.71 -31.29
1652721448278858 0.00 0.00 0.00 0.00 16.66 -11.08 7.75 -2.68 56.87 -41.88 57.50 -34.86
1652721448295621 0.00 0.00 0.00 0.00 18.80 -13.54 8.76 -3.47 65.70 -51.25 58.83 -40.30
1652721448312086 0.00 0.00 0.00 0.00 20.00 -12.33 9.77 -4.20 61.10 -43.98 59.70 -42.83
1652721448328506 0.00 0.00 0.00 0.00 21.25 -14.79 10.84 -5.05 66.21 -52.49 61.46 -46.37
1652721448343803 0.00 0.00 0.00 0.00 22.48 -15.72 11.91 -5.94 66.96 -55.92 63.37 -49.10
1652721448360851 0.00 0.00 0.00 0.00 21.29 -18.17 12.88 -6.96 65.08 -68.44 65.01 -54.41
1652721448377015 0.00 0.00 0.00 0.00 24.66 -18.21 14.02 -7.98 67.69 -60.77 65.41 -56.32
1652721448393061 0.00 0.00 0.00 0.00 24.69 -20.38 15.10 -9.07 68.11 -68.45 66.81 -61.21
1652721448409023 0.00 0.00 0.00 0.00 25.92 -20.40 16.12 -10.09 65.00 -65.29 66.57 -63.77
1652721448425864 0.00 0.00 0.00 0.00 25.94 -21.65 17.20 -11.18 69.53 -69.91 67.08 -66.57
1652721448441203 0.00 0.00 0.00 0.00 25.99 -24.15 18.18 -12.34 59.00 -69.45 65.87 -66.78
