#Task Selector: 5
#PID Parameters: kp: 0.07, kd: 0.03, ki: 0.01
#n_pos: 20
#n_vel: 5
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1652721075951321 0.00 0.00 0.00 0.00 6.40 16.89 0.32 0.84 19991.40 52777.02 3998.28 10555.40
1652721075967389 0.00 0.00 0.00 0.00 4.30 19.29 0.53 1.81 11.95 53.64 4000.67 10566.13
1652721075983458 0.00 0.00 0.00 0.00 3.10 18.09 0.69 2.71 9.81 57.24 4002.63 10577.58
1652721076000050 0.00 0.00 0.00 0.00 3.10 16.89 0.84 3.56 9.80 53.36 4004.59 10588.25
1652721076015162 0.00 0.00 0.00 0.00 4.30 16.89 1.06 4.40 13.13 51.56 4007.22 10598.56
1652721076031385 0.00 0.00 0.00 0.00 5.50 16.89 1.33 5.25 18.50 56.81 12.64 54.52
1652721076047871 0.00 0.00 0.00 0.00 3.10 16.89 1.49 6.09 9.71 52.90 12.19 54.37
1652721076064055 0.00 0.00 0.00 0.00 5.50 16.89 1.76 6.94 17.01 52.26 13.63 53.38
1652721076080036 0.00 0.00 0.00 0.00 4.30 16.89 1.98 7.78 13.48 52.94 14.37 53.29
1652721076096692 0.00 0.00 0.00 0.00 5.50 18.09 2.25 8.68 17.57 57.79 15.25 54.54
1652721076112588 0.00 0.00 0.00 0.00 1.90 15.69 2.35 9.47 5.83 48.01 12.72 52.78
1652721076128914 0.00 0.00 0.00 0.00 3.10 13.59 2.50 10.15 9.95 43.59 12.77 50.92
1652721076145456 0.00 0.00 0.00 0.00 5.50 16.89 2.78 10.99 17.14 52.64 12.79 50.99
1652721076161201 0.00 0.00 0.00 0.00 3.10 15.69 2.93 11.78 9.55 48.31 12.01 50.07
1652721076178193 0.00 0.00 0.00 0.00 5.50 15.69 3.21 12.56 17.77 50.71 12.05 48.65
1652721076193890 0.00 0.00 0.00 0.00 4.30 18.09 3.42 13.47 12.89 54.25 13.46 49.90
